event_id,index,match_id,frame_start,frame_end,time_start,time_end,minute_start,second_start,duration,period,attacking_side_id,attacking_side,event_type_id,event_type,event_subtype_id,event_subtype,player_id,player_name,player_position_id,player_position,player_in_possession_id,player_in_possession_name,player_in_possession_position_id,player_in_possession_position,team_id,team_shortname,x_start,y_start,channel_id_start,channel_start,third_id_start,third_start,penalty_area_start,x_end,y_end,channel_id_end,channel_end,third_id_end,third_end,penalty_area_end,associated_player_possession_event_id,associated_player_possession_frame_start,game_state_id,game_state,team_score,opponent_team_score,phase_index,team_in_possession_phase_type_id,team_in_possession_phase_type,team_out_of_possession_phase_type_id,team_out_of_possession_phase_type,lead_to_shot,lead_to_goal,distance_covered,trajectory_angle,trajectory_direction_id,trajectory_direction,in_to_out,out_to_in,speed_avg,speed_avg_band_id,speed_avg_band,separation_start,separation_end,separation_gain,last_defensive_line_x_start,last_defensive_line_x_end,delta_to_last_defensive_line_start,delta_to_last_defensive_line_end,delta_to_last_defensive_line_gain,last_defensive_line_height_start,last_defensive_line_height_end,last_defensive_line_height_gain,inside_defensive_shape_start,inside_defensive_shape_end,location_to_player_in_possession_id_start,location_to_player_in_possession_start,location_to_player_in_possession_id_end,location_to_player_in_possession_end,distance_to_player_in_possession_start,distance_to_player_in_possession_end,player_in_possession_x_start,player_in_possession_y_start,player_in_possession_channel_id_start,player_in_possession_channel_start,player_in_possession_third_id_start,player_in_possession_third_start,player_in_possession_penalty_area_start,player_in_possession_x_end,player_in_possession_y_end,player_in_possession_channel_id_end,player_in_possession_channel_end,player_in_possession_third_id_end,player_in_possession_third_end,player_in_possession_penalty_area_end,targeted,received,received_in_space,dangerous,difficult_pass_target,xthreat,xpass_completion,passing_option_score,predicted_passing_option,passing_option_at_player_possession_start,n_simultaneous_runs,give_and_go,intended_run_behind,push_defensive_line,break_defensive_line,passing_option_at_start,n_opponents_ahead_end,n_opponents_ahead_start,n_opponents_overtaken,is_player_possession_start_matched,is_player_possession_end_matched,is_pass_reception_matched
1_128,128,1850048,17885,17925,29:40.5,29:44.5,29,40,4.0,1,2,right_to_left,1,off_ball_run,3,cross_receiver,815172,H. Stainbrook,12,LM,815174,M. Morris,16,LW,2333,Washington,16.52,-2.12,3,center,2,middle_third,False,35.69,4.62,3,center,3,attacking_third,False,8_281,17886,3,drawing,0,0,152,2,finish,8,low_block,False,False,20.37,19.37,1,forward,False,False,18.26,2,running,6.75,10.39,3.63,31.57,50.4,15.05,14.71,-0.34,20.93,2.1,-18.83,True,True,1,behind,1,behind,30.84,35.89,30.29,-29.72,5,wide_right,3,attacking_third,False,53.2,-26.71,5,wide_right,3,attacking_third,False,True,False,,True,True,0.0332,0.4127,0.4043,False,False,3,False,,,,False,6,6,0,True,True,
1_129,129,1850048,17889,17913,29:40.9,29:43.3,29,40,2.4,1,2,right_to_left,1,off_ball_run,3,cross_receiver,119153,T. Rodman,17,RW,815174,M. Morris,16,LW,2333,Washington,29.97,-0.83,3,center,3,attacking_third,False,41.58,-2.12,3,center,3,attacking_third,True,8_281,17886,3,drawing,0,0,152,2,finish,8,low_block,False,False,11.79,-6.34,1,forward,False,False,17.56,2,running,3.56,2.59,-0.97,33.7,46.79,3.73,5.21,1.48,18.8,5.71,-13.09,True,True,2,same_line,1,behind,29.03,27.35,32.88,-29.71,5,wide_right,3,attacking_third,False,48.67,-28.53,5,wide_right,3,attacking_third,False,False,False,,True,True,0.1407,0.3088,0.9055,True,False,3,False,,,,True,4,4,0,True,True,
1_130,130,1850048,17948,18000,29:46.8,29:52.0,29,46,5.2,1,1,left_to_right,1,off_ball_run,1,behind,62447,R. Kundananji,16,LW,149952,T. Boade,15,AM,3485,Bay,-14.71,14.23,2,half_space_left,2,middle_third,False,14.16,-3.27,3,center,2,middle_third,False,8_283,17967,3,drawing,0,0,153,4,transition,11,defending_transition,False,False,33.94,-31.22,1,forward,False,True,,,,7.74,0.66,-7.08,-0.47,14.22,14.24,0.06,-14.18,52.97,38.28,-14.69,True,False,3,ahead,3,ahead,15.73,16.21,-25.92,3.2,3,center,1,defensive_third,False,-1.26,-8.27,3,center,2,middle_third,False,False,False,,True,True,0.0671,0.3716,0.9239,True,True,2,False,True,True,False,True,1,3,2,True,True,
1_131,131,1850048,17971,18010,29:49.1,29:53.0,29,49,3.9,1,1,left_to_right,1,off_ball_run,8,run_ahead_of_the_ball,156498,R. Hill,17,RW,149952,T. Boade,15,AM,3485,Bay,-8.86,-15.2,4,half_space_right,2,middle_third,False,16.02,-10.16,4,half_space_right,2,middle_third,False,8_283,17967,3,drawing,0,0,153,4,transition,11,defending_transition,False,False,25.19,11.45,1,forward,False,False,24.97,3,hsr,1.95,1.85,-0.1,2.21,19.87,11.07,3.85,-7.22,50.29,32.63,-17.66,True,True,3,ahead,3,ahead,17.46,12.83,-17.86,-0.24,3,center,1,defensive_third,False,3.27,-11.57,4,half_space_right,2,middle_third,False,True,False,,True,True,0.0449,0.6227,0.861,True,True,2,False,,,,True,2,3,1,True,True,
1_132,132,1850048,17984,18000,29:50.4,29:52.0,29,50,1.6,1,1,left_to_right,1,off_ball_run,1,behind,22402,A. Oshoala,19,CF,149952,T. Boade,15,AM,3485,Bay,5.24,2.03,3,center,2,middle_third,False,13.84,-2.38,3,center,2,middle_third,False,8_283,17967,3,drawing,0,0,153,4,transition,11,defending_transition,False,False,9.68,-27.15,1,forward,False,False,24.28,3,hsr,1.8,0.56,-1.25,5.64,14.22,0.4,0.38,-0.02,46.86,38.28,-8.58,False,False,3,ahead,3,ahead,17.37,16.21,-11.29,-3.32,3,center,2,middle_third,False,-1.26,-8.27,3,center,2,middle_third,False,False,False,,True,True,0.0692,0.323,0.9224,True,False,2,False,True,False,False,True,1,2,1,True,True,
1_133,133,1850048,18016,18045,29:53.6,29:56.5,29,53,2.9,1,1,left_to_right,1,off_ball_run,9,support,149952,T. Boade,15,AM,156498,R. Hill,17,RW,3485,Bay,5.33,-13.83,4,half_space_right,2,middle_third,False,17.29,-23.2,5,wide_right,2,middle_third,False,8_285,18023,3,drawing,0,0,155,1,create,9,medium_block,False,False,14.78,-38.08,1,forward,True,False,18.96,2,running,4.67,10.35,5.67,22.58,29.52,17.25,12.23,-5.02,29.92,22.98,-6.94,False,False,1,behind,1,behind,14.44,11.28,19.45,-10.83,4,half_space_right,3,attacking_third,False,24.09,-14.2,4,half_space_right,3,attacking_third,False,True,True,True,False,False,0.0098,0.9446,0.9749,True,True,0,False,,,,True,4,5,1,True,True,True
1_134,134,1850048,18063,18090,29:58.3,30:01.0,29,58,2.7,1,1,left_to_right,1,off_ball_run,3,cross_receiver,156498,R. Hill,17,RW,149952,T. Boade,15,AM,3485,Bay,27.65,-13.29,4,half_space_right,3,attacking_third,False,41.27,-6.44,3,center,3,attacking_third,True,8_286,18045,3,drawing,0,0,156,2,finish,8,low_block,False,False,14.73,26.7,1,forward,False,True,20.22,3,hsr,2.49,4.08,1.59,32.92,42.32,5.27,1.05,-4.22,19.58,10.18,-9.4,True,True,2,same_line,3,ahead,10.62,13.99,27.0,-23.89,5,wide_right,3,attacking_third,False,37.24,-19.84,4,half_space_right,3,attacking_third,True,True,False,,True,True,0.1138,0.3781,0.7929,True,False,0,False,,,,True,1,3,2,True,True,
1_135,135,1850048,18346,18360,30:26.6,30:28.0,30,26,1.4,1,2,right_to_left,1,off_ball_run,1,behind,815173,C. Brown,19,CF,57072,E. Morgan,4,LCB,2333,Washington,7.34,-9.63,4,half_space_right,2,middle_third,False,12.87,-5.76,3,center,2,middle_third,False,8_292,18310,3,drawing,0,0,158,1,create,9,medium_block,False,False,6.87,34.99,1,forward,False,True,17.68,2,running,5.62,4.3,-1.33,10.94,14.53,3.6,1.66,-1.94,41.56,37.97,-3.59,True,True,3,ahead,3,ahead,26.0,27.54,-12.66,6.99,3,center,2,middle_third,False,-11.74,6.61,3,center,2,middle_third,False,True,False,,False,True,0.0085,0.4293,0.7944,True,False,0,False,False,False,True,True,3,4,1,True,True,
1_136,136,1850048,18431,18461,30:35.1,30:38.1,30,35,3.0,1,2,right_to_left,1,off_ball_run,8,run_ahead_of_the_ball,815173,C. Brown,19,CF,119153,T. Rodman,17,RW,2333,Washington,20.78,3.25,3,center,3,attacking_third,False,31.74,11.84,2,half_space_left,3,attacking_third,False,8_294,18420,3,drawing,0,0,160,5,chaotic,5,chaotic,False,False,15.83,38.09,1,forward,True,False,18.85,2,running,3.26,1.15,-2.11,22.9,35.39,2.12,3.65,1.53,29.6,17.11,-12.49,True,False,3,ahead,3,ahead,13.15,4.13,10.48,11.42,2,half_space_left,2,middle_third,False,27.67,11.15,2,half_space_left,3,attacking_third,False,False,False,,True,False,0.031,0.6884,0.8992,True,True,2,False,,,,True,4,2,-2,True,True,
1_137,137,1850048,18434,18459,30:35.4,30:37.9,30,35,2.5,1,2,right_to_left,1,off_ball_run,8,run_ahead_of_the_ball,815174,M. Morris,16,LW,119153,T. Rodman,17,RW,2333,Washington,22.54,-11.62,4,half_space_right,3,attacking_third,False,32.88,-3.11,3,center,3,attacking_third,False,8_294,18420,3,drawing,0,0,160,5,chaotic,5,chaotic,False,False,13.18,39.45,1,forward,False,True,19.34,2,running,4.95,1.14,-3.82,23.54,34.54,1.0,1.66,0.66,28.96,17.96,-11.0,False,False,3,ahead,3,ahead,25.11,15.25,12.2,11.26,2,half_space_left,2,middle_third,False,26.88,10.91,2,half_space_left,3,attacking_third,False,True,False,,True,True,0.0677,0.4866,0.8345,True,False,2,False,,,,False,1,2,1,True,True,
1_138,138,1850048,18442,18452,30:36.2,30:37.2,30,36,1.0,1,2,right_to_left,1,off_ball_run,8,run_ahead_of_the_ball,62527,A. Hatch,19,CF,119153,T. Rodman,17,RW,2333,Washington,18.24,2.79,3,center,3,attacking_third,False,22.43,1.76,3,center,3,attacking_third,False,8_294,18420,3,drawing,0,0,160,5,chaotic,5,chaotic,False,False,4.32,-13.81,1,forward,False,False,15.49,2,running,1.92,3.54,1.62,26.37,31.01,8.13,8.58,0.45,26.13,21.49,-4.64,True,True,2,same_line,2,same_line,8.59,9.05,17.22,11.32,2,half_space_left,2,middle_third,False,23.4,10.76,2,half_space_left,3,attacking_third,False,False,False,,True,True,0.0306,0.3174,0.7486,True,False,2,False,,,,True,6,5,-1,True,True,
1_139,139,1850048,18889,18943,31:20.9,31:26.3,31,20,5.4,1,1,left_to_right,1,off_ball_run,8,run_ahead_of_the_ball,62447,R. Kundananji,16,LW,22402,A. Oshoala,19,CF,3485,Bay,-11.14,-7.99,3,center,2,middle_third,False,9.21,-30.45,5,wide_right,2,middle_third,False,8_306,18882,3,drawing,0,0,165,4,transition,11,defending_transition,False,False,30.69,-47.82,4,sideway_right,True,False,20.66,3,hsr,7.5,3.27,-4.23,-3.47,9.32,7.67,0.11,-7.56,55.97,43.18,-12.79,True,True,3,ahead,3,ahead,18.05,23.44,-14.2,-25.78,5,wide_right,2,middle_third,False,-13.73,-35.28,5,wide_right,2,middle_third,False,True,True,True,False,True,0.0048,0.3737,0.9238,True,False,0,False,,,,True,1,2,1,True,True,False
1_140,140,1850048,19237,19262,31:55.7,31:58.2,31,55,2.5,1,2,right_to_left,1,off_ball_run,8,run_ahead_of_the_ball,815173,C. Brown,19,CF,119153,T. Rodman,17,RW,2333,Washington,-14.48,25.96,1,wide_left,2,middle_third,False,-3.38,18.44,2,half_space_left,2,middle_third,False,8_308,19223,3,drawing,0,0,167,1,create,9,medium_block,False,False,13.16,-34.12,1,forward,False,True,19.43,2,running,5.29,2.28,-3.02,2.07,9.01,16.55,12.39,-4.16,50.43,43.49,-6.94,True,True,2,same_line,1,behind,6.81,15.04,-13.3,32.67,1,wide_left,2,middle_third,False,0.42,32.99,1,wide_left,2,middle_third,False,True,True,False,False,False,0.0098,0.7076,0.967,True,True,0,False,,,,True,5,5,0,True,True,True
1_141,141,1850048,19242,19272,31:56.2,31:59.2,31,56,3.0,1,2,right_to_left,1,off_ball_run,8,run_ahead_of_the_ball,815174,M. Morris,16,LW,815173,C. Brown,19,CF,2333,Washington,-12.97,-1.15,3,center,2,middle_third,False,7.35,-2.49,3,center,2,middle_third,False,8_309,19262,3,drawing,0,0,167,1,create,9,medium_block,False,False,20.43,-3.77,1,forward,False,False,24.48,3,hsr,5.81,2.49,-3.33,2.82,12.78,15.79,5.43,-10.36,49.68,39.72,-9.96,False,False,2,same_line,3,ahead,25.97,20.63,-12.31,24.81,1,wide_left,2,middle_third,False,-1.09,16.33,2,half_space_left,2,middle_third,False,True,False,,True,True,0.0385,0.5079,0.8922,True,True,0,False,,,,True,3,6,3,True,True,
1_142,142,1850048,19263,19329,31:58.3,32:04.9,31,58,6.6,1,1,left_to_right,1,off_ball_run,7,pulling_wide,151607,A. Malonson,2,LB,57139,K. Rowland,1,GK,3485,Bay,-3.67,-0.3,3,center,2,middle_third,False,-26.71,25.92,1,wide_left,1,defensive_third,False,8_310,19304,3,drawing,0,0,168,0,build_up,10,high_block,False,False,40.24,131.31,3,sideway_left,True,False,21.97,3,hsr,3.62,19.53,15.91,25.23,10.02,28.9,36.73,7.83,27.27,42.48,15.21,False,False,3,ahead,3,ahead,29.34,25.26,-32.7,-4.55,3,center,1,defensive_third,False,-39.73,4.27,3,center,1,defensive_third,False,True,True,True,False,False,0.0001,0.7802,0.8313,True,True,0,False,,,,True,9,9,0,True,True,True
1_143,143,1850048,19608,19638,32:32.8,32:35.8,32,32,3.0,1,1,left_to_right,1,off_ball_run,8,run_ahead_of_the_ball,149952,T. Boade,15,AM,151104,C. Dydasco,8,RB,3485,Bay,-7.54,-20.95,5,wide_right,2,middle_third,False,9.91,-22.56,5,wide_right,2,middle_third,False,8_317,19602,3,drawing,0,0,171,1,create,9,medium_block,False,False,17.85,-5.27,1,forward,False,False,21.38,3,hsr,0.82,2.33,1.51,6.73,22.17,14.27,12.26,-2.01,45.77,30.33,-15.44,True,True,2,same_line,3,ahead,9.25,13.18,-9.85,-29.91,5,wide_right,2,middle_third,False,1.93,-33.05,5,wide_right,2,middle_third,False,False,False,,False,False,0.0095,0.6675,0.9207,True,True,1,False,,,,True,4,5,1,True,True,
1_144,144,1850048,19608,19638,32:32.8,32:35.8,32,32,3.0,1,1,left_to_right,1,off_ball_run,1,behind,156498,R. Hill,17,RW,151104,C. Dydasco,8,RB,3485,Bay,5.3,-19.31,4,half_space_right,2,middle_third,False,22.97,-20.87,5,wide_right,3,attacking_third,False,8_317,19602,3,drawing,0,0,171,1,create,9,medium_block,False,False,17.88,-5.05,1,forward,False,False,23.03,3,hsr,3.91,3.21,-0.69,6.73,22.17,1.43,-0.8,-2.23,45.77,30.33,-15.44,True,False,3,ahead,3,ahead,18.49,24.31,-9.85,-29.91,5,wide_right,2,middle_third,False,1.93,-33.05,5,wide_right,2,middle_third,False,False,False,,False,True,0.0142,0.3452,0.9768,True,True,1,False,False,True,True,True,0,3,3,True,True,
1_145,145,1850048,20767,20776,34:28.7,34:29.6,34,28,0.9,1,1,left_to_right,1,off_ball_run,3,cross_receiver,22815,A. Dahlkemper,6,RCB,156498,R. Hill,17,RW,3485,Bay,38.9,1.47,3,center,3,attacking_third,True,43.26,1.76,3,center,3,attacking_third,True,8_322,20759,3,drawing,0,0,176,7,set_play,13,defending_set_play,True,False,3.89,3.81,1,forward,False,False,17.34,2,running,3.79,3.77,-0.02,42.45,46.1,3.55,2.84,-0.71,10.05,6.4,-3.65,True,False,1,behind,2,same_line,15.97,16.14,42.78,-14.02,4,half_space_right,3,attacking_third,True,44.92,-14.29,4,half_space_right,3,attacking_third,True,True,False,,True,True,0.1958,0.4301,0.5756,False,False,0,False,,,,True,4,5,1,True,True,
1_146,146,1850048,21838,21884,36:15.8,36:20.4,36,15,4.6,1,1,left_to_right,1,off_ball_run,2,coming_short,149991,D. Bailey,11,RDM,151104,C. Dydasco,8,RB,3485,Bay,-1.01,-18.54,4,half_space_right,2,middle_third,False,-23.03,-22.19,5,wide_right,1,defensive_third,False,8_327,21851,3,drawing,0,0,180,5,chaotic,5,chaotic,False,False,22.51,-170.59,2,backward,False,False,17.56,2,running,1.9,4.49,2.59,19.17,6.9,20.18,29.93,9.75,33.33,45.6,12.27,True,True,3,ahead,3,ahead,15.25,16.13,-15.44,-23.48,5,wide_right,2,middle_third,False,-36.37,-31.26,5,wide_right,1,defensive_third,False,False,False,,False,True,0.0002,0.4351,0.6289,True,False,0,False,,,,False,9,6,-3,True,True,
1_147,147,1850048,22016,22038,36:33.6,36:35.8,36,33,2.2,1,2,right_to_left,1,off_ball_run,3,cross_receiver,815173,C. Brown,19,CF,815174,M. Morris,16,LW,2333,Washington,37.32,2.52,3,center,3,attacking_third,True,49.09,-0.55,3,center,3,attacking_third,True,8_329,22022,3,drawing,0,0,181,2,finish,8,low_block,False,False,12.26,-14.62,1,forward,False,False,20.66,3,hsr,3.92,1.84,-2.08,45.78,52.2,8.46,3.11,-5.35,6.72,0.3,-6.42,True,True,1,behind,1,behind,15.43,9.81,46.46,14.95,2,half_space_left,3,attacking_third,True,54.66,7.53,3,center,3,attacking_third,False,False,False,,True,True,0.432,0.2965,0.9399,True,True,0,False,,,,True,3,7,4,True,True,
1_148,148,1850048,22301,22313,37:02.1,37:03.3,37,2,1.2,1,2,right_to_left,1,off_ball_run,8,run_ahead_of_the_ball,815173,C. Brown,19,CF,62527,A. Hatch,19,CF,2333,Washington,28.07,-19.9,4,half_space_right,3,attacking_third,False,33.75,-17.02,4,half_space_right,3,attacking_third,False,8_332,22299,3,drawing,0,0,184,2,finish,8,low_block,False,False,6.38,26.89,1,forward,False,False,19.01,2,running,2.66,5.16,2.51,32.74,34.91,4.67,1.16,-3.51,19.76,17.59,-2.17,True,False,2,same_line,3,ahead,6.43,4.85,29.15,-13.56,4,half_space_right,3,attacking_third,False,30.11,-13.82,4,half_space_right,3,attacking_third,False,False,False,,True,False,0.0591,0.7901,0.9042,True,True,1,False,,,,True,1,3,2,True,True,
1_149,149,1850048,22302,22321,37:02.2,37:04.1,37,2,1.9,1,2,right_to_left,1,off_ball_run,9,support,815172,H. Stainbrook,12,LM,62527,A. Hatch,19,CF,2333,Washington,23.83,-11.42,4,half_space_right,3,attacking_third,False,30.87,-5.75,3,center,3,attacking_third,False,8_332,22299,3,drawing,0,0,184,2,finish,8,low_block,False,False,8.69,38.85,1,forward,False,True,17.13,2,running,5.0,4.96,-0.04,32.79,36.2,8.96,5.33,-3.63,19.71,16.3,-3.41,True,True,1,behind,2,same_line,5.81,7.32,29.19,-13.67,4,half_space_right,3,attacking_third,False,31.14,-13.07,4,half_space_right,3,attacking_third,False,True,True,True,True,False,0.0732,0.9431,0.9647,True,True,1,False,,,,True,5,5,0,True,True,True
1_150,150,1850048,22314,22331,37:03.4,37:05.1,37,3,1.7,1,2,right_to_left,1,off_ball_run,1,behind,815173,C. Brown,19,CF,815172,H. Stainbrook,12,LM,2333,Washington,34.23,-16.75,4,half_space_right,3,attacking_third,False,38.02,-10.21,4,half_space_right,3,attacking_third,True,8_333,22324,3,drawing,0,0,184,2,finish,8,low_block,False,False,7.56,59.91,3,sideway_left,False,False,16.9,2,running,5.44,4.18,-1.26,35.15,38.29,0.92,0.27,-0.65,17.35,14.21,-3.14,False,True,3,ahead,3,ahead,10.27,9.75,28.64,-8.13,3,center,3,attacking_third,False,32.41,-2.24,3,center,3,attacking_third,False,False,False,,True,False,0.0743,0.6777,0.6767,True,True,1,False,True,False,False,True,1,1,0,True,True,
1_151,151,1850048,22315,22328,37:03.5,37:04.8,37,3,1.3,1,2,right_to_left,1,off_ball_run,9,support,815174,M. Morris,16,LW,815172,H. Stainbrook,12,LM,2333,Washington,20.05,5.18,3,center,3,attacking_third,False,25.63,5.36,3,center,3,attacking_third,False,8_333,22324,3,drawing,0,0,184,2,finish,8,low_block,False,False,5.18,1.85,1,forward,False,False,15.45,2,running,5.72,4.92,-0.8,35.38,37.76,15.33,12.13,-3.2,17.12,14.74,-2.38,True,True,1,behind,1,behind,15.78,10.83,29.03,-7.8,3,center,3,attacking_third,False,32.08,-3.34,3,center,3,attacking_third,False,False,False,,True,False,0.0472,0.9095,0.8998,True,True,1,False,,,,True,6,6,0,True,True,
1_152,152,1850048,22461,22495,37:18.1,37:21.5,37,18,3.4,1,1,left_to_right,1,off_ball_run,9,support,62447,R. Kundananji,16,LW,22402,A. Oshoala,19,CF,3485,Bay,-37.39,11.16,2,half_space_left,1,defensive_third,False,-19.89,8.07,3,center,1,defensive_third,False,8_338,22488,3,drawing,0,0,185,5,chaotic,5,chaotic,False,False,17.96,-10.01,1,forward,False,False,18.86,2,running,7.45,1.87,-5.58,-16.63,-12.94,20.76,6.95,-13.81,69.13,65.44,-3.69,True,True,1,behind,2,same_line,18.9,7.19,-20.26,3.18,3,center,1,defensive_third,False,-22.06,1.22,3,center,1,defensive_third,False,True,True,False,False,True,0.0125,0.416,0.9536,True,True,0,False,,,,True,3,5,2,True,True,True
1_153,153,1850048,23054,23062,38:17.4,38:18.2,38,17,0.8,1,2,right_to_left,1,off_ball_run,4,dropping_off,149990,T. McKeown,6,RCB,57072,E. Morgan,4,LCB,2333,Washington,2.16,-11.65,4,half_space_right,2,middle_third,False,0.49,-8.32,3,center,2,middle_third,False,8_341,23020,3,drawing,0,0,188,2,finish,8,low_block,False,False,3.78,116.63,3,sideway_left,False,True,16.75,2,running,10.92,8.96,-1.96,27.5,27.45,25.34,26.96,1.62,25.0,25.05,0.05,False,False,2,same_line,1,behind,18.87,15.63,5.15,6.98,3,center,2,middle_third,False,4.4,6.81,3,center,2,middle_third,False,False,False,,False,False,0.0018,0.9874,0.8453,True,False,0,False,,,,True,10,10,0,True,True,
1_154,154,1850048,23450,23459,38:57.0,38:57.9,38,57,0.9,1,2,right_to_left,1,off_ball_run,8,run_ahead_of_the_ball,62527,A. Hatch,19,CF,22730,G. Carle,2,LB,2333,Washington,28.05,19.8,2,half_space_left,3,attacking_third,False,31.32,21.96,1,wide_left,3,attacking_third,False,8_346,23441,3,drawing,0,0,191,2,finish,8,low_block,False,False,3.5,33.45,1,forward,True,False,15.57,2,running,2.3,1.75,-0.55,32.09,34.39,4.04,3.07,-0.97,20.41,18.11,-2.3,True,False,3,ahead,3,ahead,9.64,9.19,22.67,27.8,1,wide_left,3,attacking_third,False,25.33,28.93,1,wide_left,3,attacking_third,False,False,False,,False,False,0.0137,0.7308,0.9388,True,True,0,False,,,,True,3,4,1,True,True,
1_155,155,1850048,23495,23530,39:01.5,39:05.0,39,1,3.5,1,2,right_to_left,1,off_ball_run,5,overlap,22730,G. Carle,2,LB,815174,M. Morris,16,LW,2333,Washington,29.4,33.35,1,wide_left,3,attacking_third,False,48.18,29.31,1,wide_left,3,attacking_third,False,8_347,23488,3,drawing,0,0,191,2,finish,8,low_block,False,False,18.81,-12.14,1,forward,False,False,19.64,2,running,3.25,6.16,2.91,34.72,47.24,5.32,-0.94,-6.26,17.78,5.26,-12.52,False,False,2,same_line,3,ahead,8.06,11.45,29.75,25.3,1,wide_left,3,attacking_third,False,36.75,29.97,1,wide_left,3,attacking_third,False,True,True,True,False,False,0.0124,0.8118,0.9809,True,False,0,True,,,,True,0,6,6,True,True,True
1_156,156,1850048,23513,23536,39:03.3,39:05.6,39,3,2.3,1,2,right_to_left,1,off_ball_run,3,cross_receiver,62527,A. Hatch,19,CF,22730,G. Carle,2,LB,2333,Washington,35.71,16.96,2,half_space_left,3,attacking_third,False,42.44,7.7,3,center,3,attacking_third,True,8_348,23531,3,drawing,0,0,191,2,finish,8,low_block,False,False,11.19,-53.99,4,sideway_right,False,True,18.02,2,running,2.41,1.9,-0.51,38.59,49.26,2.88,6.82,3.94,13.91,3.24,-10.67,True,True,2,same_line,1,behind,14.4,22.4,38.67,31.05,1,wide_left,3,attacking_third,False,50.04,28.77,1,wide_left,3,attacking_third,False,False,False,,True,True,0.1093,0.1639,0.8776,True,True,1,False,,,,True,6,4,-2,True,True,
1_157,157,1850048,23523,23538,39:04.3,39:05.8,39,4,1.5,1,2,right_to_left,1,off_ball_run,3,cross_receiver,815173,C. Brown,19,CF,22730,G. Carle,2,LB,2333,Washington,36.91,4.29,3,center,3,attacking_third,True,43.89,2.62,3,center,3,attacking_third,True,8_348,23531,3,drawing,0,0,191,2,finish,8,low_block,False,False,6.97,-13.46,1,forward,False,False,17.51,2,running,3.1,1.18,-1.93,43.76,49.63,6.85,5.74,-1.11,8.74,2.87,-5.87,True,True,1,behind,1,behind,26.97,26.81,44.75,30.1,1,wide_left,3,attacking_third,False,50.38,28.63,1,wide_left,3,attacking_third,False,False,False,,True,True,0.1456,0.176,0.8588,True,True,1,False,,,,True,5,7,2,True,True,
1_158,158,1850048,23995,24003,39:51.5,39:52.3,39,51,0.8,1,1,left_to_right,1,off_ball_run,4,dropping_off,149952,T. Boade,15,AM,149932,K. Pickett,9,LDM,3485,Bay,-1.69,14.23,2,half_space_left,2,middle_third,False,-4.9,13.08,2,half_space_left,2,middle_third,False,8_355,23993,3,drawing,0,0,198,5,chaotic,5,chaotic,False,False,3.47,-160.29,2,backward,False,False,15.58,2,running,2.99,4.26,1.28,16.55,15.55,18.24,20.45,2.21,35.95,36.95,1.0,True,True,2,same_line,2,same_line,4.41,5.15,-0.94,18.58,2,half_space_left,2,middle_third,False,-2.12,17.41,2,half_space_left,2,middle_third,False,True,False,,False,False,0.0015,0.7597,0.9148,True,True,0,False,,,,True,8,8,0,True,True,
1_159,159,1850048,24132,24165,40:05.2,40:08.5,40,5,3.3,1,1,left_to_right,1,off_ball_run,7,pulling_wide,149952,T. Boade,15,AM,151104,C. Dydasco,8,RB,3485,Bay,-7.9,-6.19,3,center,2,middle_third,False,-6.5,-22.22,5,wide_right,2,middle_third,False,8_361,24144,3,drawing,0,0,201,0,build_up,10,high_block,False,False,15.64,-85.01,4,sideway_right,True,False,18.05,2,running,4.03,2.88,-1.15,4.4,4.96,12.3,11.46,-0.84,48.1,47.54,-0.56,True,True,3,ahead,3,ahead,20.91,19.25,-25.78,-17.04,4,half_space_right,1,defensive_third,False,-25.74,-22.79,5,wide_right,1,defensive_third,False,False,False,,False,False,0.0009,0.8049,0.8147,True,True,0,False,,,,False,6,5,-1,True,True,
1_160,160,1850048,24234,24245,40:15.4,40:16.5,40,15,1.1,1,1,left_to_right,1,off_ball_run,9,support,57105,E. Menges,4,LCB,149991,D. Bailey,11,RDM,3485,Bay,-18.08,2.04,3,center,1,defensive_third,False,-15.08,5.81,3,center,2,middle_third,False,8_364,24242,3,drawing,0,0,202,1,create,9,medium_block,False,False,4.42,51.49,3,sideway_left,False,False,15.82,2,running,9.76,8.97,-0.79,8.39,11.08,26.47,26.16,-0.31,44.11,41.42,-2.69,False,False,1,behind,1,behind,11.5,8.16,-9.77,9.99,2,half_space_left,2,middle_third,False,-9.59,11.85,2,half_space_left,2,middle_third,False,False,False,,False,False,0.0017,0.9963,0.8491,True,True,1,False,,,,True,9,10,1,True,True,
1_161,161,1850048,24234,24261,40:15.4,40:18.1,40,15,2.7,1,1,left_to_right,1,off_ball_run,8,run_ahead_of_the_ball,151607,A. Malonson,2,LB,149991,D. Bailey,11,RDM,3485,Bay,-7.13,25.18,1,wide_left,2,middle_third,False,7.54,32.26,1,wide_left,2,middle_third,False,8_364,24242,3,drawing,0,0,202,1,create,9,medium_block,False,False,15.73,25.76,1,forward,False,False,21.9,3,hsr,7.24,8.64,1.4,8.39,16.54,15.52,9.0,-6.52,44.11,35.96,-8.15,False,False,2,same_line,3,ahead,15.42,20.79,-9.77,9.99,2,half_space_left,2,middle_third,False,-5.84,16.35,2,half_space_left,2,middle_third,False,False,False,,False,False,0.0091,0.7121,0.9754,True,True,1,False,,,,True,3,7,4,True,True,
