event_id,index,match_id,frame_start,frame_end,time_start,time_end,minute_start,second_start,duration,period,attacking_side_id,attacking_side,event_type_id,event_type,player_id,player_name,player_position_id,player_position,team_id,team_shortname,x_start,y_start,channel_id_start,channel_start,third_id_start,third_start,penalty_area_start,x_end,y_end,channel_id_end,channel_end,third_id_end,third_end,penalty_area_end,game_state_id,game_state,team_score,opponent_team_score,phase_index,player_possession_phase_index,first_player_possession_in_team_possession,last_player_possession_in_team_possession,lead_to_different_phase,issued_from_different_phase,n_player_possessions_in_phase,team_possession_loss_in_phase,team_in_possession_phase_type_id,team_in_possession_phase_type,team_out_of_possession_phase_type_id,team_out_of_possession_phase_type,current_team_in_possession_next_phase_type_id,current_team_in_possession_next_phase_type,current_team_out_of_possession_next_phase_type_id,current_team_out_of_possession_next_phase_type,current_team_in_possession_previous_phase_type_id,current_team_in_possession_previous_phase_type,current_team_out_of_possession_previous_phase_type_id,current_team_out_of_possession_previous_phase_type,game_interruption_before_id,game_interruption_before,game_interruption_after_id,game_interruption_after,lead_to_shot,lead_to_goal,distance_covered,trajectory_angle,trajectory_direction_id,trajectory_direction,in_to_out,out_to_in,speed_avg,speed_avg_band_id,speed_avg_band,separation_start,separation_end,separation_gain,last_defensive_line_x_start,last_defensive_line_x_end,delta_to_last_defensive_line_start,delta_to_last_defensive_line_end,delta_to_last_defensive_line_gain,last_defensive_line_height_start,last_defensive_line_height_end,last_defensive_line_height_gain,inside_defensive_shape_start,inside_defensive_shape_end,start_type_id,start_type,end_type_id,end_type,one_touch,quick_pass,carry,forward_momentum,is_header,hand_pass,initiate_give_and_go,pass_angle_received,pass_direction_received_id,pass_direction_received,pass_distance_received,pass_range_received_id,pass_range_received,pass_outcome_id,pass_outcome,targeted_passing_option_event_id,high_pass,player_targeted_id,player_targeted_name,player_targeted_position_id,player_targeted_position,player_targeted_x_pass,player_targeted_y_pass,player_targeted_channel_pass_id,player_targeted_channel_pass,player_targeted_third_pass_id,player_targeted_third_pass,player_targeted_penalty_area_pass,player_targeted_x_reception,player_targeted_y_reception,player_targeted_channel_reception_id,player_targeted_channel_reception,player_targeted_third_reception_id,player_targeted_third_reception,player_targeted_penalty_area_reception,player_targeted_xpass_completion,player_targeted_difficult_pass_target,player_targeted_xthreat,player_targeted_dangerous,n_passing_options,n_off_ball_runs,n_passing_options_line_break,n_passing_options_first_line_break,n_passing_options_second_last_line_break,n_passing_options_last_line_break,n_passing_options_ahead,n_passing_options_dangerous_difficult,n_passing_options_dangerous_not_difficult,n_passing_options_not_dangerous_not_difficult,n_passing_options_not_dangerous_difficult,n_passing_options_at_start,n_passing_options_at_end,n_passing_options_ahead_at_start,n_passing_options_ahead_at_end,n_teammates_ahead_end,n_teammates_ahead_start,organised_defense,defensive_structure,n_defensive_lines,first_line_break,second_last_line_break,last_line_break,furthest_line_break_id,furthest_line_break,furthest_line_break_type_id,furthest_line_break_type,interplayer_distance,interplayer_distance_range_id,interplayer_distance_range,interplayer_angle,interplayer_direction_id,interplayer_direction,pass_distance,pass_range_id,pass_range,pass_angle,pass_direction_id,pass_direction,pass_ahead,n_opponents_ahead_player_in_possession_pass_moment,n_opponents_ahead_pass_reception,n_opponents_bypassed,n_opponents_ahead_end,n_opponents_ahead_start,n_opponents_overtaken,is_player_possession_start_matched,is_player_possession_end_matched,is_previous_pass_matched,is_pass_reception_matched,fully_extrapolated
8_237,237,1850047,12884,12915,21:20.4,21:23.5,21,20,3.1,1,1,left_to_right,8,player_possession,42801,S. Smith,16,LW,1832,Portland Thorns,-14.84,-25.48,5,wide_right,2,middle_third,False,-5.51,-30.13,5,wide_right,2,middle_third,False,3,drawing,0,0,100,12,True,False,False,True,7,False,1,create,9,medium_block,2,finish,8,low_block,9,medium_block,1,create,,,,,False,False,12.01,-26.49,1,forward,False,False,14.41,1,jogging,8.39,1.71,-6.68,3.84,3.77,18.68,9.28,-9.4,49.16,49.23,0.07,True,True,2,pass_interception,1,pass,False,False,True,False,False,False,False,,,,,,,1,successful,7_652,False,22728,C. Sinclair,19.0,CF,-6.74,-25.83,5,wide_right,2,middle_third,False,-5.16,-23.5,5,wide_right,2,middle_third,False,0.848,False,0.0017,False,2,0,0,0,0,0,2,0,0,1,1,1,2,1,2,1,3,False,,,,,,,,,,4.47,1,short,105.96,3,sideway_left,5.81,1,short,136.05,2,backward,False,4,5,-1,4,5,1,True,True,False,True,False
8_238,238,1850047,12923,12935,21:24.3,21:25.5,21,24,1.2,1,1,left_to_right,8,player_possession,22728,C. Sinclair,19,CF,1832,Portland Thorns,-5.16,-23.5,5,wide_right,2,middle_third,False,-3.96,-18.25,4,half_space_right,2,middle_third,False,3,drawing,0,0,100,13,False,False,False,False,7,False,1,create,9,medium_block,2,finish,8,low_block,9,medium_block,1,create,,,,,False,False,5.4,77.13,3,sideway_left,False,True,16.05,2,running,2.42,1.59,-0.83,5.88,9.43,11.04,13.39,2.35,47.12,43.57,-3.55,True,True,1,pass_reception,1,pass,False,False,True,False,False,False,False,136.05,2,backward,5.81,1,short,1,successful,7_655,False,22733,J. Fleming,15.0,AM,5.25,-12.47,4,half_space_right,2,middle_third,False,5.32,-11.9,4,half_space_right,2,middle_third,False,0.8637,False,0.0069,False,3,0,0,0,0,0,1,0,0,3,0,3,2,1,1,2,2,False,,,,,,,,,,10.87,1,short,32.11,1,forward,8.73,1,short,25.8,1,forward,True,7,2,5,7,5,-2,True,True,True,True,False
8_239,239,1850047,12944,12961,21:26.4,21:28.1,21,26,1.7,1,1,left_to_right,8,player_possession,22733,J. Fleming,15,AM,1832,Portland Thorns,5.32,-11.9,4,half_space_right,2,middle_third,False,1.62,-11.67,4,half_space_right,2,middle_third,False,3,drawing,0,0,100,14,False,False,False,False,7,False,1,create,9,medium_block,2,finish,8,low_block,9,medium_block,1,create,,,,,False,False,3.44,176.44,2,backward,False,False,7.8,1,jogging,0.53,0.65,0.12,11.45,12.41,6.13,10.79,4.66,41.55,40.59,-0.96,True,True,1,pass_reception,1,pass,False,False,True,False,False,False,False,25.8,1,forward,8.73,1,short,1,successful,7_659,False,167391,S. Coffey,11.0,RDM,-6.8,-12.03,4,half_space_right,2,middle_third,False,-5.6,-11.28,4,half_space_right,2,middle_third,False,0.9894,False,0.0017,False,3,1,0,0,0,0,0,0,0,3,0,2,2,0,0,3,0,False,,,,,,,,,,8.43,1,short,-177.55,2,backward,6.83,1,short,-168.77,2,backward,False,8,9,-1,8,2,-6,True,True,True,True,False
8_240,240,1850047,12969,12974,21:28.9,21:29.4,21,28,0.5,1,1,left_to_right,8,player_possession,167391,S. Coffey,11,RDM,1832,Portland Thorns,-5.6,-11.28,4,half_space_right,2,middle_third,False,-5.19,-11.21,4,half_space_right,2,middle_third,False,3,drawing,0,0,100,15,False,False,False,False,7,False,1,create,9,medium_block,2,finish,8,low_block,9,medium_block,1,create,,,,,False,False,0.36,9.69,1,forward,,,3.0,1,jogging,6.49,4.7,-1.8,12.42,13.34,18.02,18.53,0.51,40.58,39.66,-0.92,True,True,1,pass_reception,1,pass,False,True,False,False,False,False,False,-168.77,2,backward,6.83,1,short,1,successful,7_662,False,815777,M. Müller,8.0,RB,-5.17,-27.01,5,wide_right,2,middle_third,False,-5.16,-26.4,5,wide_right,2,middle_third,False,0.9936,False,0.0008,False,3,1,1,0,0,1,2,1,0,2,0,,,,,6,5,True,451.0,2,,False,False,,,,,15.8,2,medium,-89.93,4,sideway_right,16.39,2,medium,-92.48,4,sideway_right,False,9,9,0,9,9,0,True,True,True,True,False
8_241,241,1850047,12989,12997,21:30.9,21:31.7,21,30,0.8,1,1,left_to_right,8,player_possession,815777,M. Müller,8,RB,1832,Portland Thorns,-5.16,-26.4,5,wide_right,2,middle_third,False,-5.7,-25.21,5,wide_right,2,middle_third,False,3,drawing,0,0,100,16,False,False,False,False,7,False,1,create,9,medium_block,2,finish,8,low_block,9,medium_block,1,create,,,,,False,False,1.31,114.41,3,sideway_left,,,5.83,1,jogging,6.66,3.98,-2.68,15.1,15.23,20.26,20.93,0.67,37.9,37.77,-0.13,False,False,1,pass_reception,1,pass,False,True,False,False,False,False,False,-92.48,4,sideway_right,16.39,2,medium,1,successful,7_664,False,167391,S. Coffey,11.0,RDM,-4.47,-10.75,4,half_space_right,2,middle_third,False,-5.05,-9.29,4,half_space_right,2,middle_third,False,0.9713,False,0.0005,False,2,0,0,0,0,0,0,0,0,2,0,2,2,0,0,7,6,True,4141.0,2,,False,False,,,,,14.51,1,short,85.14,3,sideway_left,15.55,2,medium,81.57,3,sideway_left,False,9,9,0,9,9,0,True,True,True,True,False
8_242,242,1850047,13010,13028,21:33.0,21:34.8,21,33,1.8,1,1,left_to_right,8,player_possession,167391,S. Coffey,11,RDM,1832,Portland Thorns,-5.05,-9.29,4,half_space_right,2,middle_third,False,-3.77,-2.3,3,center,2,middle_third,False,3,drawing,0,0,100,17,False,False,False,False,7,False,1,create,9,medium_block,2,finish,8,low_block,9,medium_block,1,create,,,,,False,False,7.16,79.62,3,sideway_left,False,True,14.15,1,jogging,3.03,3.14,0.11,14.79,15.25,19.84,19.02,-0.82,38.21,37.75,-0.46,True,False,1,pass_reception,1,pass,False,False,True,False,False,False,False,81.57,3,sideway_left,15.55,2,medium,1,successful,7_666,True,56164,R. Reyes,2.0,LB,3.88,22.49,1,wide_left,2,middle_third,False,9.13,27.61,1,wide_left,2,middle_third,False,0.9286,False,0.0039,False,2,1,0,0,0,0,1,0,0,2,0,1,2,0,1,6,6,True,442.0,3,False,False,False,,,,,25.94,2,medium,72.85,3,sideway_left,22.87,2,medium,82.56,3,sideway_left,True,10,6,4,10,9,-1,True,True,True,True,False
8_243,243,1850047,13048,13064,21:36.8,21:38.4,21,36,1.6,1,1,left_to_right,8,player_possession,56164,R. Reyes,2,LB,1832,Portland Thorns,9.13,27.61,1,wide_left,2,middle_third,False,13.07,28.03,1,wide_left,2,middle_third,False,3,drawing,0,0,100,18,False,False,True,False,7,False,1,create,9,medium_block,2,finish,8,low_block,9,medium_block,1,create,,,,,False,False,4.15,6.08,1,forward,False,False,11.08,1,jogging,7.72,1.62,-6.1,19.62,24.35,10.49,11.28,0.79,33.38,28.65,-4.73,False,False,1,pass_reception,1,pass,False,False,True,False,False,False,False,82.56,3,sideway_left,22.87,2,medium,1,successful,7_667,False,22676,H. Sugita,9.0,LDM,20.16,19.43,2,half_space_left,3,attacking_third,False,34.59,29.35,1,wide_left,3,attacking_third,False,0.5578,True,0.0142,False,1,1,1,0,0,1,1,0,0,0,1,1,1,1,1,4,5,True,442.0,3,False,True,True,3,last,2,around,11.15,1,short,-50.5,4,sideway_right,10.89,1,short,-82.61,4,sideway_right,True,7,1,6,7,6,-1,True,True,True,True,False
8_244,244,1850047,13091,13135,21:41.1,21:45.5,21,41,4.4,1,1,left_to_right,8,player_possession,22676,H. Sugita,9,LDM,1832,Portland Thorns,34.59,29.35,1,wide_left,3,attacking_third,False,45.52,26.88,1,wide_left,3,attacking_third,False,3,drawing,0,0,101,1,False,True,True,True,1,False,2,finish,8,low_block,1,create,9,medium_block,1,create,9,medium_block,,,8,goal_kick_against,False,False,13.13,-12.73,1,forward,False,False,19.21,2,running,10.29,6.68,-3.61,35.75,44.87,1.16,-0.65,-1.81,17.25,8.13,-9.12,False,False,1,pass_reception,5,possession_loss,False,False,True,False,False,False,False,-82.61,4,sideway_right,10.89,1,short,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,True,False,True,,False
8_245,245,1850047,13371,13371,22:09.1,22:09.1,22,9,0.0,1,2,right_to_left,8,player_possession,22822,E. Sonnett,6,RCB,2335,Gotham,-38.9,-17.52,4,half_space_right,1,defensive_third,False,-38.9,-17.52,4,half_space_right,1,defensive_third,False,3,drawing,0,0,103,1,True,False,False,True,4,False,1,create,9,medium_block,5,chaotic,5,chaotic,9,medium_block,1,create,7,goal_kick_for,,,False,False,0.0,,,,,,,,,11.45,11.45,0.0,3.83,3.83,42.73,42.73,0.0,49.17,49.17,0.0,False,False,9,goal_kick_reception,1,pass,True,False,False,False,False,False,False,,,,,,,1,successful,7_670,False,57092,A. Berger,1.0,GK,-43.84,-1.55,3,center,1,defensive_third,False,-43.09,-0.5,3,center,1,defensive_third,False,0.9989,False,0.0,False,2,0,0,0,0,0,0,0,0,2,0,,,,,8,8,True,442.0,3,False,False,False,,,,,16.72,2,medium,107.19,3,sideway_left,16.94,2,medium,107.94,3,sideway_left,False,10,10,0,10,10,0,False,False,,True,True
8_246,246,1850047,13382,13462,22:10.2,22:18.2,22,10,8.0,1,2,right_to_left,8,player_possession,57092,A. Berger,1,GK,2335,Gotham,-43.09,-0.5,3,center,1,defensive_third,False,-33.26,-3.04,3,center,1,defensive_third,False,3,drawing,0,0,103,2,False,False,False,False,4,False,1,create,9,medium_block,5,chaotic,5,chaotic,9,medium_block,1,create,,,,,False,False,10.82,-14.49,1,forward,False,False,4.87,1,jogging,14.52,7.88,-6.64,2.46,3.22,45.55,36.48,-9.07,50.54,49.78,-0.76,False,False,1,pass_reception,1,pass,False,False,True,False,False,False,False,107.94,3,sideway_left,16.94,2,medium,2,unsuccessful,7_674,,57093,J. Carter,8.0,RB,-12.72,-32.93,5,wide_right,2,middle_third,False,,,,,,,,0.8622,False,0.0002,False,4,0,1,1,0,0,3,0,0,4,0,2,2,1,3,9,10,True,424.0,3,True,False,False,1,first,2,around,36.27,3,long,-55.5,4,sideway_right,,,,,,,True,10,6,4,10,10,0,True,True,False,True,False
8_247,247,1850047,13502,13543,22:22.2,22:26.3,22,22,4.1,1,2,right_to_left,8,player_possession,57093,J. Carter,8,RB,2335,Gotham,-13.83,-29.25,5,wide_right,2,middle_third,False,-23.09,-29.02,5,wide_right,1,defensive_third,False,3,drawing,0,0,103,3,False,False,True,False,4,False,1,create,9,medium_block,5,chaotic,5,chaotic,9,medium_block,1,create,,,11,throw_in_for,False,False,9.82,178.58,2,backward,False,False,,,,1.32,4.27,2.95,4.44,2.56,18.27,25.65,7.38,48.56,50.44,1.88,False,False,3,keep_possession,1,pass,False,False,True,False,False,False,False,,,,,,,2,unsuccessful,7_675,,22824,R. Lavelle,14.0,RM,-17.1,-22.24,5,wide_right,2,middle_third,False,,,,,,,,0.4285,True,0.0003,False,2,0,2,1,1,0,2,0,0,0,2,2,2,2,2,5,5,True,424.0,3,True,False,False,1,first,1,through,9.05,1,short,48.54,3,sideway_left,,,,,,,True,8,7,1,8,6,-2,True,True,,,False
8_248,248,1850047,13686,13691,22:40.6,22:41.1,22,40,0.5,1,2,right_to_left,8,player_possession,64101,Esther Gonzalez,19,CF,2335,Gotham,-8.1,-23.27,5,wide_right,2,middle_third,False,-8.34,-22.4,5,wide_right,2,middle_third,False,3,drawing,0,0,104,1,False,True,True,True,2,True,5,chaotic,5,chaotic,9,medium_block,1,create,1,create,9,medium_block,11,throw_in_for,,,False,False,0.68,105.42,3,sideway_left,,,6.49,1,jogging,1.31,0.83,-0.47,1.35,2.02,9.45,10.36,0.91,51.65,50.98,-0.67,True,True,7,throw_in_reception,5,possession_loss,False,False,False,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0,0,0,0,0,1,0,0,1,2,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,4,4,0,True,True,,,False
8_249,249,1850047,13698,13698,22:41.8,22:41.8,22,41,0.0,1,1,left_to_right,8,player_possession,22676,H. Sugita,9,LDM,1832,Portland Thorns,10.75,21.61,1,wide_left,2,middle_third,False,10.75,21.61,1,wide_left,2,middle_third,False,3,drawing,0,0,105,1,True,False,False,True,4,True,1,create,9,medium_block,10,high_block,0,build_up,5,chaotic,5,chaotic,,,,,False,False,0.0,-93.6,4,sideway_right,,,11.65,1,jogging,1.79,1.79,0.0,31.68,31.68,20.93,20.93,0.0,21.32,21.32,0.0,True,True,4,recovery,1,pass,True,False,False,False,False,False,False,,,,,,,1,successful,7_681,False,167391,S. Coffey,11.0,RDM,7.98,15.67,2,half_space_left,2,middle_third,False,7.79,14.89,2,half_space_left,2,middle_third,False,0.8902,False,0.0036,False,2,0,0,0,0,0,1,0,0,2,0,,,,,4,4,False,,,,,,,,,,6.55,1,short,-115.0,4,sideway_right,5.12,1,short,-139.12,2,backward,False,7,8,-1,7,7,0,True,True,,True,False
8_250,250,1850047,13707,13707,22:42.7,22:42.7,22,42,0.0,1,1,left_to_right,8,player_possession,167391,S. Coffey,11,RDM,1832,Portland Thorns,7.79,14.89,2,half_space_left,2,middle_third,False,7.79,14.89,2,half_space_left,2,middle_third,False,3,drawing,0,0,105,2,False,False,False,False,4,True,1,create,9,medium_block,10,high_block,0,build_up,5,chaotic,5,chaotic,,,,,False,False,0.0,-79.29,4,sideway_right,,,2.78,1,jogging,4.41,4.41,0.0,30.04,30.04,22.25,22.25,0.0,22.96,22.96,0.0,True,True,1,pass_reception,1,pass,True,False,False,False,False,False,False,-139.12,2,backward,5.12,1,short,1,successful,7_682,False,22733,J. Fleming,15.0,AM,14.57,17.57,2,half_space_left,2,middle_third,False,16.02,16.49,2,half_space_left,2,middle_third,False,0.814,False,0.008,False,2,0,0,0,0,0,2,0,0,2,0,,,,,5,5,False,,,,,,,,,,7.29,1,short,21.57,1,forward,7.45,1,short,26.39,1,forward,True,8,5,3,8,8,0,True,True,True,True,False
8_251,251,1850047,13714,13718,22:43.4,22:43.8,22,43,0.4,1,1,left_to_right,8,player_possession,22733,J. Fleming,15,AM,1832,Portland Thorns,16.02,16.49,2,half_space_left,2,middle_third,False,17.07,16.23,2,half_space_left,2,middle_third,False,3,drawing,0,0,105,3,False,False,False,False,4,True,1,create,9,medium_block,10,high_block,0,build_up,5,chaotic,5,chaotic,,,,,False,False,1.09,-15.48,1,forward,,,9.73,1,jogging,4.47,2.99,-1.48,28.92,28.61,12.9,11.54,-1.36,24.08,24.39,0.31,True,True,1,pass_reception,1,pass,False,True,False,False,False,False,True,26.39,1,forward,7.45,1,short,1,successful,7_685,False,57100,M. Weaver,17.0,RW,20.63,24.0,1,wide_left,3,attacking_third,False,24.56,22.08,1,wide_left,3,attacking_third,False,0.6828,False,0.0234,True,3,1,0,0,0,0,2,0,1,2,0,,,,,2,3,False,,,,,,,,,,8.55,1,short,65.38,3,sideway_left,8.66,1,short,88.54,3,sideway_left,True,5,3,2,5,5,0,True,True,True,True,False
8_252,252,1850047,13729,13729,22:44.9,22:44.9,22,44,0.0,1,1,left_to_right,8,player_possession,57100,M. Weaver,17,RW,1832,Portland Thorns,24.56,22.08,1,wide_left,3,attacking_third,False,24.56,22.08,1,wide_left,3,attacking_third,False,3,drawing,0,0,105,4,False,True,True,False,4,True,1,create,9,medium_block,10,high_block,0,build_up,5,chaotic,5,chaotic,,,,,False,False,0.0,-29.27,1,forward,,,13.01,1,jogging,1.32,1.32,0.0,29.37,29.37,4.81,4.81,0.0,23.63,23.63,0.0,False,False,1,pass_reception,1,pass,True,False,False,False,False,False,False,88.54,3,sideway_left,8.66,1,short,2,unsuccessful,7_687,,22676,H. Sugita,9.0,LDM,18.54,13.66,2,half_space_left,3,attacking_third,False,,,,,,,,0.6209,True,0.0244,True,3,2,0,0,0,0,0,1,1,1,0,,,,,1,1,False,,,,,,,,,,10.35,1,short,-125.56,4,sideway_right,,,,,,,False,3,6,-3,3,3,0,True,True,True,True,False
8_253,253,1850047,13743,13743,22:46.3,22:46.3,22,46,0.0,1,2,right_to_left,8,player_possession,22820,T. Davidson,4,LCB,2335,Gotham,-31.21,-8.97,3,center,1,defensive_third,False,-31.21,-8.97,3,center,1,defensive_third,False,3,drawing,0,0,106,1,True,False,False,True,3,False,0,build_up,10,high_block,1,create,9,medium_block,9,medium_block,1,create,,,,,False,False,0.0,-149.17,2,backward,,,10.27,1,jogging,3.37,3.37,0.0,0.63,0.63,31.84,31.84,0.0,52.37,52.37,0.0,False,False,2,pass_interception,1,pass,True,False,False,False,False,False,False,,,,,,,1,successful,7_693,False,57120,N. Martin,10.0,DM,-26.0,-15.5,4,half_space_right,1,defensive_third,False,-26.95,-13.58,4,half_space_right,1,defensive_third,False,0.5979,True,0.0004,False,4,0,0,0,0,0,2,0,0,2,2,,,,,8,8,False,,,,,,,,,,8.35,1,short,-51.42,4,sideway_right,9.24,1,short,-44.96,1,forward,True,10,7,3,10,10,0,True,True,True,True,False
8_254,254,1850047,13751,13759,22:47.1,22:47.9,22,47,0.8,1,2,right_to_left,8,player_possession,57120,N. Martin,10,DM,2335,Gotham,-26.95,-13.58,4,half_space_right,1,defensive_third,False,-27.35,-11.75,4,half_space_right,1,defensive_third,False,3,drawing,0,0,106,2,False,False,False,False,3,False,0,build_up,10,high_block,1,create,9,medium_block,9,medium_block,1,create,,,,,False,False,1.88,102.33,3,sideway_left,,,8.49,1,jogging,1.06,0.7,-0.36,-0.23,-0.87,26.72,26.48,-0.24,53.23,53.87,0.64,True,True,1,pass_reception,1,pass,False,True,False,False,False,False,False,-44.96,1,forward,9.24,1,short,1,successful,7_695,False,57108,Y. Ryan,12.0,LM,-27.28,-6.25,3,center,1,defensive_third,False,-27.11,-5.21,3,center,1,defensive_third,False,0.9056,False,0.0005,False,2,0,0,0,0,0,1,0,0,2,0,2,2,1,1,5,5,False,,,,,,,,,,5.5,1,short,89.27,3,sideway_left,4.41,1,short,78.61,3,sideway_left,False,7,7,0,7,7,0,True,True,True,True,False
8_255,255,1850047,13766,13780,22:48.6,22:50.0,22,48,1.4,1,2,right_to_left,8,player_possession,57108,Y. Ryan,12,LM,2335,Gotham,-27.11,-5.21,3,center,1,defensive_third,False,-25.26,-1.09,3,center,1,defensive_third,False,3,drawing,0,0,106,3,False,True,True,False,3,False,0,build_up,10,high_block,1,create,9,medium_block,9,medium_block,1,create,,,,,False,False,4.52,65.82,3,sideway_left,False,False,11.49,1,jogging,4.28,1.77,-2.51,-0.94,-0.79,26.17,24.47,-1.7,53.94,53.79,-0.15,True,True,1,pass_reception,1,pass,False,False,True,True,False,False,False,78.61,3,sideway_left,4.41,1,short,2,unsuccessful,7_698,,151171,E. Stevens,16.0,LW,-15.88,5.1,3,center,2,middle_third,False,,,,,,,,0.8708,False,0.0019,False,4,0,0,0,0,0,3,0,0,4,0,4,3,3,3,4,4,False,,,,,,,,,,11.24,1,short,33.42,1,forward,,,,,,,True,7,4,3,7,7,0,True,True,True,True,False
8_256,256,1850047,13791,13829,22:51.1,22:54.9,22,51,3.8,1,1,left_to_right,8,player_possession,815777,M. Müller,8,RB,1832,Portland Thorns,12.54,-8.53,3,center,2,middle_third,False,-3.2,-18.99,4,half_space_right,2,middle_third,False,3,drawing,0,0,109,1,True,False,False,True,4,False,1,create,9,medium_block,2,finish,8,low_block,2,finish,8,low_block,,,,,False,False,20.98,-146.39,2,backward,True,False,19.71,2,running,3.22,6.81,3.59,31.29,21.74,18.75,24.94,6.19,21.71,31.26,9.55,False,False,2,pass_interception,1,pass,False,False,True,False,False,False,False,,,,,,,1,successful,7_703,False,167391,S. Coffey,11.0,RDM,3.87,-12.72,4,half_space_right,2,middle_third,False,2.96,-13.55,4,half_space_right,2,middle_third,False,0.9885,False,0.0009,False,4,1,0,0,0,0,2,0,0,4,0,1,3,1,2,7,6,False,,,,,,,,,,9.45,1,short,41.57,1,forward,10.15,1,short,31.47,1,forward,True,10,8,2,10,8,-2,True,True,True,True,False
8_257,257,1850047,13837,13854,22:55.7,22:57.4,22,55,1.7,1,1,left_to_right,8,player_possession,167391,S. Coffey,11,RDM,1832,Portland Thorns,2.96,-13.55,4,half_space_right,2,middle_third,False,7.7,-13.01,4,half_space_right,2,middle_third,False,3,drawing,0,0,109,2,False,False,False,False,4,False,1,create,9,medium_block,2,finish,8,low_block,2,finish,8,low_block,,,,,False,False,4.62,6.5,1,forward,False,False,10.52,1,jogging,5.05,2.81,-2.24,20.22,22.14,17.26,14.44,-2.82,32.78,30.86,-1.92,True,True,1,pass_reception,1,pass,False,False,True,True,False,False,True,31.47,1,forward,10.15,1,short,1,successful,7_708,False,22676,H. Sugita,9.0,LDM,11.68,-4.89,3,center,2,middle_third,False,11.22,-4.85,3,center,2,middle_third,False,0.842,False,0.0033,False,5,0,2,0,1,1,3,0,0,5,0,3,3,1,3,5,5,True,424.0,3,False,False,False,,,,,9.04,1,short,63.89,3,sideway_left,7.44,1,short,78.3,3,sideway_left,True,8,6,2,8,8,0,True,True,True,True,False
8_258,258,1850047,13860,13860,22:58.0,22:58.0,22,58,0.0,1,1,left_to_right,8,player_possession,22676,H. Sugita,9,LDM,1832,Portland Thorns,11.22,-4.85,3,center,2,middle_third,False,11.22,-4.85,3,center,2,middle_third,False,3,drawing,0,0,109,3,False,False,True,False,4,False,1,create,9,medium_block,2,finish,8,low_block,2,finish,8,low_block,,,,,False,False,0.0,172.3,2,backward,,,2.69,1,jogging,2.26,2.26,0.0,23.14,23.14,11.92,11.92,0.0,29.86,29.86,0.0,True,True,1,pass_reception,1,pass,True,False,False,False,False,False,False,78.3,3,sideway_left,7.44,1,short,1,successful,7_710,False,167391,S. Coffey,11.0,RDM,10.17,-12.18,4,half_space_right,2,middle_third,False,17.18,-9.72,4,half_space_right,2,middle_third,False,0.7219,False,0.0164,False,2,1,1,0,1,0,0,0,0,2,0,,,,,4,4,True,442.0,3,False,True,False,2,second_last,1,through,7.4,1,short,-98.15,4,sideway_right,8.86,1,short,-103.44,4,sideway_right,False,6,4,2,6,6,0,True,True,True,True,False
8_259,259,1850047,13874,13890,22:59.4,23:01.0,22,59,1.6,1,1,left_to_right,8,player_possession,167391,S. Coffey,11,RDM,1832,Portland Thorns,17.18,-9.72,4,half_space_right,2,middle_third,False,21.94,-2.32,3,center,3,attacking_third,False,3,drawing,0,0,110,1,False,False,False,True,2,True,2,finish,8,low_block,10,high_block,0,build_up,1,create,9,medium_block,,,,,False,False,9.0,57.25,3,sideway_left,False,True,20.16,3,hsr,1.23,2.07,0.84,25.19,29.33,8.01,7.39,-0.62,27.81,23.67,-4.14,True,True,1,pass_reception,1,pass,False,False,True,False,False,False,False,-103.44,4,sideway_right,8.86,1,short,1,successful,7_713,False,57100,M. Weaver,17.0,RW,27.66,13.84,2,half_space_left,3,attacking_third,False,30.77,17.04,2,half_space_left,3,attacking_third,False,0.8784,False,0.032,True,3,0,0,0,0,0,2,0,2,1,0,2,2,1,3,3,4,True,442.0,3,False,False,False,,,,,17.14,2,medium,70.51,3,sideway_left,11.6,1,short,80.42,3,sideway_left,True,5,4,1,5,4,-1,True,True,True,True,False
8_260,260,1850047,13906,13942,23:02.6,23:06.2,23,2,3.6,1,1,left_to_right,8,player_possession,57100,M. Weaver,17,RW,1832,Portland Thorns,30.77,17.04,2,half_space_left,3,attacking_third,False,36.83,17.7,2,half_space_left,3,attacking_third,True,3,drawing,0,0,110,2,False,True,True,False,2,True,2,finish,8,low_block,10,high_block,0,build_up,1,create,9,medium_block,,,8,goal_kick_against,False,False,11.14,6.22,1,forward,False,False,11.1,1,jogging,6.63,1.39,-5.24,34.55,44.62,3.78,7.79,4.01,18.45,8.38,-10.07,False,False,1,pass_reception,1,pass,False,False,True,False,False,False,False,80.42,3,sideway_left,11.6,1,short,2,unsuccessful,7_716,,22728,C. Sinclair,19.0,CF,40.83,-0.49,3,center,3,attacking_third,True,,,,,,,,0.3469,True,0.0448,True,4,3,0,0,0,0,3,2,1,1,0,1,4,0,3,3,1,False,,,,,,,,,,18.62,2,medium,-77.6,4,sideway_right,,,,,,,True,8,5,3,8,4,-4,True,True,True,,False
