event_id,player_in_possession_id,player_in_possession_name,player_id,player_name,frame_start,x_start,y_start,player_in_possession_x_start,player_in_possession_y_start,pass_distance,interplayer_distance,interplayer_angle,trajectory_angle,pass_angle,n_opponents_ahead_pass_reception,n_opponents_bypassed,delta_to_last_defensive_line_start,separation_start,defensive_structure,inside_defensive_shape_end,dangerous,difficult_pass_target,risk_score,team_id,team_class
7_540,42754,L. Williams Biyendolo,22824,R. Lavelle,10782,22.43,-5.35,31.75,-6.65,9.1,9.41,172.06,-83.56,176.16,9,-5,14.47,5.59,,False,False,False,64.525,2335,Team 1
7_543,22824,R. Lavelle,57120,N. Martin,10808,16.89,-3.49,22.85,-13.56,10.09,11.24,121.31,-154.04,112.3,9,0,21.46,6.81,,False,False,False,71.16000000000001,2335,Team 1
7_545,57120,N. Martin,22822,E. Sonnett,10828,6.55,-11.34,12.82,-4.46,9.41,9.82,-127.09,-129.75,-114.03,10,-1,30.8,12.81,442.0,False,False,False,73.248,2335,Team 1
7_548,22822,E. Sonnett,42754,L. Williams Biyendolo,10871,27.31,-9.61,6.81,-19.8,11.43,13.12,63.47,-123.69,70.95,7,2,4.25,0.84,,True,False,False,52.197,2335,Team 1
7_551,22733,J. Fleming,22728,C. Sinclair,10918,-13.2,10.31,-24.19,20.9,10.8,12.33,-28.81,79.37,-24.57,2,4,10.34,2.6,,True,False,False,35.165,1832,Team 2
7_559,64101,Esther Gonzalez,22824,R. Lavelle,11007,19.17,-17.65,16.0,-2.3,7.19,9.93,-52.61,63.14,-43.31,5,1,7.72,5.95,,True,False,False,36.233000000000004,2335,Team 1
7_562,22824,R. Lavelle,57108,Y. Ryan,11026,15.36,7.92,22.1,-11.63,18.76,20.68,109.02,14.48,118.4,6,-1,15.84,11.52,,False,False,False,47.934,2335,Team 1
7_570,151106,M. Freeman,22820,T. Davidson,11134,1.75,12.99,10.54,24.03,14.89,14.69,-123.19,112.5,-111.81,10,0,35.93,13.17,,False,False,False,76.548,2335,Team 1
7_573,22820,T. Davidson,57120,N. Martin,11160,9.28,10.08,-0.44,16.76,10.81,10.13,-37.66,179.0,-35.44,10,0,21.89,7.75,424.0,False,False,False,59.848000000000006,2335,Team 1
7_574,57120,N. Martin,22820,T. Davidson,11175,-1.25,16.38,6.12,10.08,11.56,9.7,139.48,165.96,125.6,10,0,29.25,12.56,424.0,False,False,False,80.685,2335,Team 1
7_577,22820,T. Davidson,151106,M. Freeman,11195,8.07,29.99,0.25,17.63,11.1,11.88,63.67,65.85,55.79,8,2,17.51,8.69,442.0,False,False,False,49.87800000000001,2335,Team 1
7_586,57092,A. Berger,151106,M. Freeman,11788,6.5,28.98,-20.29,1.48,40.26,38.39,46.35,-2.94,41.22,4,6,5.56,15.14,442.0,False,False,False,39.881,2335,Team 1
7_592,815777,M. Müller,42801,S. Smith,11875,-23.93,-20.09,-46.47,-27.43,25.47,26.12,19.64,-117.39,22.61,6,4,22.54,4.4,,True,False,True,58.495,1832,Team 2
7_596,22824,R. Lavelle,57120,N. Martin,12031,21.94,26.6,31.81,27.98,5.69,8.42,-176.94,122.2,178.09,9,-3,19.69,5.1,451.0,False,False,False,73.75500000000001,2335,Team 1
7_598,57120,N. Martin,22820,T. Davidson,12048,8.91,27.53,20.17,28.54,8.85,12.4,178.38,-176.78,169.06,10,-1,30.13,8.91,,False,False,False,88.86,2335,Team 1
7_600,22820,T. Davidson,22822,E. Sonnett,12082,-2.77,6.28,1.36,26.53,14.92,21.49,-106.57,-148.35,-102.03,10,0,34.75,13.83,523.0,False,False,False,76.77999999999999,2335,Team 1
7_601,22822,E. Sonnett,57093,J. Carter,12119,-1.7,-18.69,-7.44,-3.77,13.83,14.96,-82.59,-141.72,-74.61,10,0,26.76,11.63,442.0,False,False,False,67.095,2335,Team 1
7_604,57093,J. Carter,42754,L. Williams Biyendolo,12164,19.1,-33.28,-4.17,-23.13,25.15,24.7,-23.88,175.4,-21.09,6,4,5.74,5.96,433.0,False,False,False,51.26,2335,Team 1
7_608,42754,L. Williams Biyendolo,22824,R. Lavelle,12199,11.47,4.67,8.73,-22.24,18.35,24.48,83.67,-140.28,88.31,7,0,14.07,9.48,,True,False,False,59.870000000000005,2335,Team 1
7_611,22824,R. Lavelle,151171,E. Stevens,12228,29.84,0.18,15.88,5.34,5.72,10.07,-2.79,54.59,-3.31,2,3,1.23,1.97,,False,True,False,21.506,2335,Team 1
7_614,151106,M. Freeman,151171,E. Stevens,12297,43.54,21.27,31.62,21.6,13.13,11.92,-1.59,130.6,-13.39,4,3,0.15,9.32,,False,False,False,31.208,2335,Team 1
7_615,151171,E. Stevens,151106,M. Freeman,12312,30.77,24.31,41.77,24.34,11.38,13.52,-173.16,58.43,-156.86,8,-4,11.88,7.16,,False,False,False,58.767,2335,Team 1
7_623,22822,E. Sonnett,57092,A. Berger,12445,-25.85,13.5,-5.27,27.19,17.28,22.84,-148.37,131.42,-155.16,10,0,57.47,26.27,,False,False,False,94.16,2335,Team 1
7_627,57092,A. Berger,22820,T. Davidson,12479,-15.19,2.81,-27.69,15.22,15.63,18.43,-54.39,-112.05,-46.61,10,0,35.06,20.01,523.0,False,False,False,61.522,2335,Team 1
7_630,22820,T. Davidson,57093,J. Carter,12528,5.31,-28.32,-11.77,-9.68,17.16,21.89,-56.12,-92.17,-54.27,8,1,10.31,10.58,442.0,False,False,False,47.943,2335,Team 1
7_632,57093,J. Carter,22820,T. Davidson,12556,-4.8,-16.76,5.62,-31.65,17.34,16.27,145.62,-111.08,145.38,10,-2,23.34,9.4,442.0,False,False,False,74.2,2335,Team 1
7_635,22820,T. Davidson,57120,N. Martin,12609,-13.8,-7.25,-11.79,-24.32,14.89,15.56,107.0,169.76,114.36,10,0,34.24,11.31,442.0,False,False,False,80.437,2335,Team 1
7_637,57120,N. Martin,22820,T. Davidson,12669,-8.58,-20.57,-14.07,-0.48,15.0,18.21,-78.89,-45.0,-86.18,10,0,24.44,13.7,442.0,False,False,False,56.987,2335,Team 1
7_639,22820,T. Davidson,57093,J. Carter,12697,9.94,-33.71,-6.92,-22.5,13.57,15.48,-33.8,169.62,-25.77,8,2,8.07,11.39,442.0,False,False,False,49.74700000000001,2335,Team 1
7_642,57093,J. Carter,22820,T. Davidson,12723,-2.99,-27.68,9.21,-33.05,13.4,14.12,-174.15,-120.06,-175.51,10,-2,26.37,6.63,442.0,False,False,False,81.85100000000001,2335,Team 1
7_646,22820,T. Davidson,57120,N. Martin,12763,-9.0,-12.62,-8.37,-30.81,15.4,16.7,106.96,178.88,118.26,10,0,31.79,14.66,442.0,False,False,False,79.993,2335,Team 1
7_647,57120,N. Martin,22822,E. Sonnett,12796,-10.4,14.53,-15.1,-9.65,19.42,22.24,87.71,77.07,87.61,10,0,29.67,16.6,442.0,False,False,False,64.58000000000001,2335,Team 1
7_652,42801,S. Smith,22728,C. Sinclair,12884,-7.8,-21.05,-14.84,-25.48,5.81,4.47,105.96,-77.5,136.05,5,-1,11.64,3.1,,True,False,False,51.394000000000005,1832,Team 2
7_655,22728,C. Sinclair,22733,J. Fleming,12923,2.58,-12.8,-5.16,-23.5,8.73,10.87,32.11,7.05,25.8,2,5,3.3,4.61,,True,False,False,25.343,1832,Team 2
7_659,22733,J. Fleming,167391,S. Coffey,12950,-9.04,-14.51,4.35,-11.8,6.83,8.43,-177.55,47.91,-168.77,9,-1,21.35,9.35,,True,False,False,70.777,1832,Team 2
7_662,167391,S. Coffey,815777,M. Müller,12969,-5.75,-26.6,-5.6,-11.28,16.39,15.8,-89.93,-35.26,-92.48,9,0,18.17,13.95,451.0,False,False,False,52.979000000000006,1832,Team 2
7_664,815777,M. Müller,167391,S. Coffey,12991,-4.41,-10.66,-5.29,-26.07,15.55,14.51,85.14,-123.69,81.57,9,0,19.59,3.88,4141.0,True,False,False,64.724,1832,Team 2
7_666,167391,S. Coffey,56164,R. Reyes,13018,0.8,19.43,-4.87,-6.41,22.87,25.94,72.85,44.81,82.56,6,4,13.92,13.58,442.0,False,False,False,51.127,1832,Team 2
7_667,56164,R. Reyes,22676,H. Sugita,13048,13.49,13.87,9.13,27.61,10.89,11.15,-50.5,39.81,-82.61,1,6,6.13,3.74,442.0,False,False,True,38.376000000000005,1832,Team 2
7_670,22822,E. Sonnett,57092,A. Berger,13371,-43.84,-1.55,-38.9,-17.52,16.94,16.72,107.19,,107.94,10,0,47.67,15.3,442.0,False,False,False,,2335,Team 1
7_681,22676,H. Sugita,167391,S. Coffey,13698,7.98,15.67,10.75,21.61,5.12,6.55,-115.0,-139.69,-139.12,8,-1,23.7,5.21,,True,False,False,70.225,1832,Team 2
7_682,167391,S. Coffey,22733,J. Fleming,13707,14.57,17.57,7.79,14.89,7.45,7.29,21.57,-79.38,26.39,5,3,15.47,3.62,,True,False,False,40.480000000000004,1832,Team 2
7_685,22733,J. Fleming,57100,M. Weaver,13714,18.98,24.61,16.02,16.49,8.66,8.55,65.38,-20.77,88.54,3,2,9.94,3.57,,True,True,False,40.323,1832,Team 2
7_693,22820,T. Davidson,57120,N. Martin,13743,-26.0,-15.5,-31.21,-8.97,9.24,8.35,-51.42,147.86,-44.96,7,3,26.63,2.03,,True,False,True,65.10499999999999,2335,Team 1
7_695,57120,N. Martin,57108,Y. Ryan,13751,-26.84,-7.32,-26.95,-13.58,4.41,5.5,89.27,112.35,78.61,7,0,26.61,4.92,,True,False,False,59.666999999999994,2335,Team 1
7_703,815777,M. Müller,167391,S. Coffey,13822,6.04,-11.87,-0.95,-19.86,10.15,9.45,41.57,-158.61,31.47,8,2,17.93,7.69,,True,False,False,56.637,1832,Team 2
7_708,167391,S. Coffey,22676,H. Sugita,13849,12.1,-4.91,5.96,-13.74,7.44,9.04,63.89,177.27,78.3,6,2,9.31,2.45,424.0,True,False,False,57.342999999999996,1832,Team 2
7_710,22676,H. Sugita,167391,S. Coffey,13860,10.17,-12.18,11.22,-4.85,8.86,7.4,-98.15,17.7,-103.44,4,2,12.97,1.97,442.0,True,False,False,45.678000000000004,1832,Team 2
7_713,167391,S. Coffey,57100,M. Weaver,13882,25.79,12.77,20.2,-6.59,11.6,17.14,70.51,29.78,80.42,4,1,1.38,6.42,442.0,False,True,False,35.457,1832,Team 2
7_718,22820,T. Davidson,57092,A. Berger,14146,-48.89,0.21,-48.16,15.9,15.88,14.76,-107.47,178.06,-111.62,10,0,49.77,16.34,442.0,False,False,False,88.09600000000002,2335,Team 1
7_723,57092,A. Berger,64101,Esther Gonzalez,14222,-13.08,16.01,-42.11,-4.42,35.03,35.17,35.64,-171.87,32.87,4,6,12.84,10.0,442.0,True,False,False,59.967,2335,Team 1
7_724,64101,Esther Gonzalez,151171,E. Stevens,14246,-6.78,27.11,-7.72,14.99,8.76,12.16,85.57,-14.41,122.31,6,-2,9.85,7.85,442.0,False,False,False,39.211999999999996,2335,Team 1
7_725,151171,E. Stevens,151106,M. Freeman,14273,-19.91,29.49,-9.22,30.17,11.31,10.71,-176.36,105.52,-161.0,9,-3,27.5,11.09,442.0,False,False,False,74.71300000000001,2335,Team 1
7_726,151106,M. Freeman,22820,T. Davidson,14287,-28.67,19.5,-20.62,30.86,13.58,13.17,-134.38,138.22,-132.19,10,-1,36.31,11.14,4231.0,False,False,False,80.98,2335,Team 1
7_733,22820,T. Davidson,64101,Esther Gonzalez,14361,-1.25,16.05,-19.81,23.1,15.61,19.01,-25.46,2.78,-38.37,4,5,8.03,7.51,442.0,True,False,False,33.357,2335,Team 1
7_735,64101,Esther Gonzalez,151171,E. Stevens,14383,9.07,29.82,1.87,17.42,6.06,11.55,48.37,-22.14,50.16,3,3,4.64,3.61,,False,False,False,27.982999999999997,2335,Team 1
7_741,56164,R. Reyes,22812,B. Sauerbrunn,14437,-28.96,-10.48,-28.75,-2.78,7.04,7.7,-91.56,143.08,-90.57,10,0,37.09,7.52,,False,False,False,73.674,1832,Team 2
7_747,22812,B. Sauerbrunn,815777,M. Müller,14447,-27.88,-21.88,-31.89,-9.95,11.34,11.1,-73.79,-149.1,-61.51,9,1,33.69,12.67,541.0,False,False,False,67.65299999999999,1832,Team 2
7_748,815777,M. Müller,57110,K. Hubly,14472,-27.1,-17.05,-31.32,-24.85,9.24,8.87,61.59,-152.35,62.96,9,0,28.73,5.13,,True,False,False,65.80099999999999,1832,Team 2
7_750,57110,K. Hubly,22812,B. Sauerbrunn,14480,-36.87,-12.75,-28.18,-17.22,9.34,9.77,152.78,131.63,150.91,10,-2,37.39,11.93,,False,False,False,81.643,1832,Team 2
7_752,22812,B. Sauerbrunn,22728,C. Sinclair,14493,-4.25,-18.24,-36.55,-12.46,30.75,32.81,-10.15,155.12,-17.96,5,5,3.45,1.94,4132.0,True,False,False,50.385000000000005,1832,Team 2
7_753,22824,R. Lavelle,151171,E. Stevens,14568,17.46,25.85,28.68,29.67,8.42,9.31,-155.09,-13.14,-151.64,6,-3,12.94,9.02,,False,True,False,51.679,2335,Team 1
7_760,167391,S. Coffey,42801,S. Smith,14635,-33.02,-13.42,-39.59,-9.44,5.89,5.85,7.87,90.22,33.72,6,1,25.93,5.42,,True,False,False,44.32899999999999,1832,Team 2
7_762,42801,S. Smith,22728,C. Sinclair,14666,-13.81,-15.21,-30.05,-11.46,4.98,7.87,-9.0,-119.77,4.61,3,3,6.36,2.38,,True,False,False,32.036,1832,Team 2
7_773,57093,J. Carter,57120,N. Martin,15120,-30.45,1.42,-36.46,-3.0,7.56,7.46,36.33,-120.22,35.58,8,2,24.98,2.8,4141.0,True,False,True,58.911,2335,Team 1
7_776,167391,S. Coffey,57100,M. Weaver,15156,29.95,16.23,15.23,6.79,11.51,17.49,32.67,127.85,-9.5,5,4,2.54,7.68,,False,False,False,38.189,1832,Team 2
7_780,57100,M. Weaver,56164,R. Reyes,15193,14.33,12.15,24.78,19.7,11.25,10.68,-154.37,68.84,-157.42,10,-2,21.45,6.96,442.0,False,False,False,69.771,1832,Team 2
7_784,56164,R. Reyes,22812,B. Sauerbrunn,15232,6.27,11.77,17.96,18.53,11.85,12.36,-150.7,82.15,-145.34,10,0,27.59,14.03,442.0,False,False,False,74.363,1832,Team 2
7_788,22812,B. Sauerbrunn,57110,K. Hubly,15252,5.93,-1.62,6.13,12.59,14.52,14.21,-90.81,-172.23,-88.58,10,0,26.51,12.28,442.0,False,False,False,72.317,1832,Team 2
7_789,57110,K. Hubly,22676,H. Sugita,15276,11.76,4.83,4.38,-1.46,10.15,9.7,40.44,-112.7,42.92,9,1,17.6,3.88,4312.0,True,False,False,54.17500000000001,1832,Team 2
7_795,22676,H. Sugita,56164,R. Reyes,15300,12.8,23.98,6.58,3.8,17.64,20.98,72.21,104.41,78.36,8,2,15.0,10.54,433.0,False,False,False,57.182,1832,Team 2
7_799,56164,R. Reyes,22676,H. Sugita,15354,5.07,12.54,4.93,28.68,12.19,11.26,-99.61,122.59,-94.85,8,0,21.04,4.31,4231.0,True,False,False,65.02000000000001,1832,Team 2
7_802,22676,H. Sugita,167391,S. Coffey,15380,11.29,21.21,1.28,18.87,8.45,9.15,28.25,118.8,40.68,6,2,13.22,4.36,4231.0,True,False,False,46.046,1832,Team 2
7_803,167391,S. Coffey,22728,C. Sinclair,15398,19.53,15.53,10.77,22.9,9.08,9.46,-46.03,-169.49,-38.7,5,1,3.9,3.52,433.0,True,False,False,44.892,1832,Team 2
7_809,22728,C. Sinclair,57110,K. Hubly,15440,-0.74,0.45,14.89,12.11,20.5,19.16,-141.57,-20.94,-139.11,10,-2,28.25,13.12,,False,False,False,66.81300000000002,1832,Team 2
7_812,57110,K. Hubly,815777,M. Müller,15460,6.38,-9.56,3.74,0.91,8.82,10.8,-75.85,-117.23,-69.84,10,0,20.55,10.08,,False,False,False,59.197,1832,Team 2
7_814,815777,M. Müller,42801,S. Smith,15478,23.74,-26.2,5.35,-13.87,19.54,20.34,-32.61,-140.64,-21.5,7,3,3.39,10.23,433.0,False,False,False,45.486000000000004,1832,Team 2
7_816,42801,S. Smith,57110,K. Hubly,15507,5.02,-11.67,17.6,-30.12,9.01,12.63,131.21,-42.89,156.02,10,-2,24.8,10.4,,False,False,False,65.03500000000001,1832,Team 2
7_821,57110,K. Hubly,167391,S. Coffey,15542,10.87,2.02,8.73,-12.51,12.16,12.86,82.54,-177.88,77.99,10,0,18.31,8.88,4321.0,False,False,False,66.86800000000001,1832,Team 2
7_822,167391,S. Coffey,56164,R. Reyes,15559,9.25,17.07,10.15,2.69,12.45,17.03,83.97,56.14,82.99,8,2,19.27,14.98,532.0,False,False,False,53.684,1832,Team 2
7_825,56164,R. Reyes,22812,B. Sauerbrunn,15605,2.61,10.65,18.89,27.76,23.49,22.54,-131.8,75.03,-125.63,10,-2,30.53,13.85,442.0,False,False,False,71.788,1832,Team 2
7_829,151090,S. Hogan,22812,B. Sauerbrunn,15688,-10.62,10.29,-34.07,0.64,26.26,25.06,23.81,145.44,20.65,10,0,28.62,6.61,442.0,False,False,False,61.856,1832,Team 2
7_843,56164,R. Reyes,22733,J. Fleming,15906,-12.1,25.72,-25.28,23.42,11.32,11.39,1.51,176.51,-6.19,6,3,24.96,4.74,,False,False,False,51.849,1832,Team 2
7_847,22733,J. Fleming,167391,S. Coffey,15924,-19.85,14.88,-16.62,25.28,6.94,7.33,-113.38,81.9,-122.04,7,-1,27.87,8.54,,True,False,False,62.541000000000004,1832,Team 2
7_852,167391,S. Coffey,22812,B. Sauerbrunn,15962,-28.39,16.02,-17.14,18.47,11.04,11.35,-168.36,3.09,-168.13,10,-1,34.01,11.39,4123.0,False,False,False,72.497,1832,Team 2
7_854,22812,B. Sauerbrunn,167391,S. Coffey,15981,-17.98,18.41,-28.05,16.45,10.45,10.01,11.06,178.18,12.09,9,1,23.57,3.95,4132.0,False,False,False,55.763,1832,Team 2
7_858,167391,S. Coffey,151090,S. Hogan,16006,-46.28,2.23,-20.93,17.9,26.69,29.46,-148.14,-103.24,-163.9,10,-1,51.81,24.4,4132.0,False,False,False,91.06,1832,Team 2
7_861,151090,S. Hogan,22812,B. Sauerbrunn,16059,-34.12,17.37,-43.2,-0.62,20.74,20.04,64.39,158.2,58.0,10,0,38.52,9.98,4132.0,False,False,False,73.545,1832,Team 2
7_863,22812,B. Sauerbrunn,56164,R. Reyes,16076,-24.78,31.47,-36.93,19.68,16.37,15.66,44.64,156.8,47.15,8,2,28.96,13.68,4132.0,False,False,False,62.51400000000002,1832,Team 2
7_867,56164,R. Reyes,167391,S. Coffey,16105,-25.55,8.49,-25.56,31.51,9.12,14.39,-95.38,117.43,-101.45,8,0,28.87,6.38,4132.0,True,False,False,67.321,1832,Team 2
7_870,167391,S. Coffey,151090,S. Hogan,16129,-50.15,3.11,-29.86,15.71,22.66,23.18,-144.62,-54.09,-148.61,10,-2,52.56,16.91,4231.0,False,False,False,83.428,1832,Team 2
7_876,22676,H. Sugita,815777,M. Müller,16221,-22.53,-10.7,-17.65,6.01,13.37,15.49,-103.86,-35.05,-123.16,9,-2,23.35,11.43,4141.0,False,False,False,56.607,1832,Team 2
7_889,815777,M. Müller,167391,S. Coffey,16411,-28.62,-17.65,-35.52,-27.98,10.86,11.95,55.19,-139.76,51.58,7,3,29.0,3.87,,True,False,False,64.137,1832,Team 2
7_891,57110,K. Hubly,815777,M. Müller,16445,-36.77,-24.96,-36.46,-19.53,4.87,5.44,-93.27,180.0,-90.82,10,0,36.08,5.03,,False,False,False,76.904,1832,Team 2
7_892,815777,M. Müller,22728,C. Sinclair,16452,-5.06,-17.77,-36.91,-25.73,30.31,31.85,14.59,-107.94,21.99,3,7,4.42,2.78,,True,False,True,48.199000000000005,1832,Team 2
7_897,22820,T. Davidson,57120,N. Martin,16502,13.58,19.44,19.98,31.12,12.91,13.0,-126.77,173.6,-127.51,9,-3,21.6,5.65,,True,False,False,73.831,2335,Team 1
7_898,57120,N. Martin,22820,T. Davidson,16520,20.46,29.79,11.54,19.24,4.99,6.07,94.91,167.55,97.84,9,-1,13.95,5.18,,False,False,False,61.965999999999994,2335,Team 1
7_904,22820,T. Davidson,22822,E. Sonnett,16568,-9.49,18.47,10.6,31.38,18.65,23.88,-147.27,159.61,-138.13,10,-1,40.16,22.56,,False,False,False,86.164,2335,Team 1
7_905,22822,E. Sonnett,57092,A. Berger,16590,-23.3,4.48,-12.78,20.29,17.04,18.93,-118.49,-50.38,-125.32,10,0,48.05,30.92,4231.0,False,False,False,74.372,2335,Team 1
7_908,57092,A. Berger,22822,E. Sonnett,16627,-12.39,13.15,-16.71,-2.47,13.7,13.45,85.52,-134.64,78.51,10,0,30.84,12.41,424.0,False,False,False,68.91499999999999,2335,Team 1
7_909,22822,E. Sonnett,22820,T. Davidson,16662,-6.04,24.02,-17.07,9.97,18.02,18.76,52.45,87.08,49.14,10,0,23.68,9.26,424.0,False,False,False,56.261,2335,Team 1
7_917,815777,M. Müller,151090,S. Hogan,17090,-32.48,-5.37,2.16,-21.95,33.34,33.41,150.54,-148.58,137.54,10,-1,53.43,32.53,541.0,False,False,False,94.37700000000001,1832,Team 2
7_919,151090,S. Hogan,22676,H. Sugita,17145,1.31,-1.01,-38.47,-14.25,42.07,41.93,18.41,171.28,12.77,6,4,3.59,3.93,541.0,True,False,True,58.376000000000005,1832,Team 2
7_921,22676,H. Sugita,56164,R. Reyes,17166,-13.51,6.97,-5.0,0.14,5.48,8.66,130.03,98.13,166.93,8,-2,18.31,8.03,,False,False,False,63.702000000000005,1832,Team 2
7_925,56164,R. Reyes,151090,S. Hogan,17211,-40.07,1.81,-14.2,20.29,33.65,30.27,-142.26,97.63,-133.87,10,0,51.62,26.87,433.0,False,False,False,89.90700000000001,1832,Team 2
7_927,151090,S. Hogan,22728,C. Sinclair,17279,-0.91,-8.55,-37.14,-1.27,36.37,34.57,-11.58,-176.13,-11.45,5,5,2.79,2.78,532.0,True,False,False,53.166000000000004,1832,Team 2
7_934,22733,J. Fleming,22728,C. Sinclair,17363,-4.75,-15.78,-2.18,-25.97,7.25,10.51,104.16,-63.81,94.59,5,0,13.75,2.31,,True,False,False,48.843999999999994,1832,Team 2
7_939,22820,T. Davidson,57092,A. Berger,17502,-35.91,8.56,-27.33,21.23,15.0,15.3,-124.11,-57.26,-134.76,10,0,42.56,19.22,424.0,False,False,False,75.549,2335,Team 1
7_941,57092,A. Berger,22822,E. Sonnett,17522,-26.28,-10.5,-32.67,3.04,14.81,15.38,-71.58,-82.32,-70.6,10,0,32.62,13.0,424.0,False,False,False,62.603,2335,Team 1
7_942,22822,E. Sonnett,57092,A. Berger,17561,-30.67,-0.46,-25.39,-14.15,13.0,15.35,121.36,132.93,123.84,10,0,37.78,14.78,442.0,False,False,False,79.647,2335,Team 1
7_945,57092,A. Berger,22820,T. Davidson,17609,-23.22,21.51,-29.57,4.28,20.57,20.81,72.96,25.09,67.41,9,1,30.08,16.25,442.0,False,False,False,56.007,2335,Team 1
7_947,22820,T. Davidson,151106,M. Freeman,17671,-7.47,32.94,-17.11,24.05,9.87,11.39,45.32,14.68,42.66,7,2,16.08,11.56,442.0,False,False,False,37.955,2335,Team 1
7_953,151106,M. Freeman,151171,E. Stevens,17697,6.36,33.18,-2.24,33.04,7.52,7.65,5.32,179.15,18.22,5,2,9.5,6.55,442.0,False,False,False,40.965,2335,Team 1
7_955,151171,E. Stevens,151106,M. Freeman,17711,-1.45,30.84,3.96,33.05,4.05,5.08,-113.18,-65.49,-80.19,6,-1,20.84,2.45,442.0,True,False,True,54.031,2335,Team 1
7_957,151106,M. Freeman,64101,Esther Gonzalez,17728,19.48,11.2,1.28,25.77,18.29,20.3,-35.51,112.08,-27.66,3,3,1.44,4.03,,True,False,False,37.426,2335,Team 1
7_959,64101,Esther Gonzalez,22824,R. Lavelle,17750,3.09,14.12,15.7,12.79,13.81,12.68,173.98,-48.23,174.72,7,-4,20.35,5.91,,True,False,False,64.829,2335,Team 1
7_966,22824,R. Lavelle,151106,M. Freeman,17782,3.09,19.09,1.58,10.12,6.69,8.97,75.55,81.53,45.85,6,3,19.8,8.68,5131.0,False,False,False,48.964000000000006,2335,Team 1
7_969,151106,M. Freeman,22820,T. Davidson,17797,-8.72,18.7,2.94,19.75,7.63,8.88,-179.55,65.93,-169.43,10,-2,30.19,10.64,4231.0,False,False,False,75.74700000000001,2335,Team 1
7_971,22820,T. Davidson,151171,E. Stevens,17816,7.68,31.62,-8.3,20.08,20.43,19.71,35.84,148.06,36.84,6,4,12.2,12.48,433.0,False,False,False,51.807,2335,Team 1
7_978,22824,R. Lavelle,151171,E. Stevens,17880,21.92,29.91,21.11,21.76,3.79,7.41,54.23,13.95,38.68,4,2,14.97,8.91,,False,False,False,30.526,2335,Team 1
7_985,815777,M. Müller,42801,S. Smith,18001,-23.64,-22.66,-40.76,-16.93,7.09,11.85,-22.21,-104.29,-15.29,5,3,14.06,2.33,,True,False,False,41.37,1832,Team 2
7_988,151171,E. Stevens,22824,R. Lavelle,18043,26.2,28.49,29.71,31.23,6.03,6.04,-156.79,-30.17,-152.03,8,-3,12.83,3.55,,True,False,False,56.913,2335,Team 1
7_1000,56164,R. Reyes,22676,H. Sugita,18570,-21.87,15.74,-38.88,28.76,7.19,7.16,37.69,52.44,61.22,6,1,25.54,7.67,,False,False,False,44.028,1832,Team 2
7_1003,22676,H. Sugita,22728,C. Sinclair,18638,-0.3,27.77,-11.24,28.09,6.28,8.39,3.41,111.76,-7.6,3,3,3.32,7.35,,False,False,False,26.851000000000003,1832,Team 2
7_1005,22728,C. Sinclair,56164,R. Reyes,18661,-15.23,24.71,-2.83,31.42,6.93,10.67,-169.3,104.34,-176.53,9,-3,20.77,5.64,,False,False,False,71.85300000000001,1832,Team 2
7_1008,57093,J. Carter,22822,E. Sonnett,18788,-3.48,-18.55,7.09,-31.69,14.12,14.94,123.01,147.64,119.52,10,0,36.7,14.63,424.0,False,False,False,80.67699999999999,2335,Team 1
7_1009,22822,E. Sonnett,22820,T. Davidson,18813,-0.73,0.08,-5.77,-17.61,13.0,17.59,84.85,119.5,70.45,10,0,27.99,13.87,442.0,False,False,False,64.601,2335,Team 1
7_1010,22820,T. Davidson,22822,E. Sonnett,18843,-7.06,-8.67,-2.94,6.16,18.95,15.39,-105.53,136.13,-99.93,10,0,32.03,8.49,442.0,False,False,False,76.16100000000002,2335,Team 1
7_1012,22822,E. Sonnett,22820,T. Davidson,18861,-3.79,10.0,-10.61,-4.07,13.83,16.27,76.75,105.11,66.34,10,0,27.7,6.77,442.0,False,False,False,63.465,2335,Team 1
7_1015,22820,T. Davidson,22822,E. Sonnett,18903,-10.66,2.22,-5.44,16.14,14.14,13.22,-127.41,120.18,-124.8,10,0,31.78,7.76,442.0,False,False,False,77.81899999999999,2335,Team 1
7_1019,22822,E. Sonnett,57120,N. Martin,18939,-9.57,-11.02,-12.02,5.57,16.61,17.32,-87.39,-130.77,-90.52,10,0,31.49,14.49,442.0,False,False,False,70.69800000000001,2335,Team 1
7_1020,57120,N. Martin,57093,J. Carter,18971,10.15,-33.91,-9.24,-15.39,15.71,17.37,-46.77,-4.74,-41.39,7,3,10.54,13.89,442.0,False,False,False,36.995,2335,Team 1
7_1025,57093,J. Carter,57120,N. Martin,19012,1.98,-23.82,12.08,-34.01,11.75,12.71,142.35,-155.74,138.86,10,-2,25.01,6.22,424.0,False,False,False,77.481,2335,Team 1
7_1028,57120,N. Martin,22824,R. Lavelle,19049,8.95,-25.62,-6.99,-27.45,14.9,13.9,4.21,162.96,-1.62,7,3,12.74,7.36,433.0,True,False,False,48.747,2335,Team 1
7_1029,22824,R. Lavelle,57108,Y. Ryan,19071,1.2,-6.82,2.26,-22.25,5.68,5.64,84.92,-135.06,82.31,5,2,16.32,8.74,424.0,True,False,False,55.345000000000006,2335,Team 1
