event_id,player_in_possession_id,player_in_possession_name,player_id,player_name,frame_start,x_start,y_start,player_in_possession_x_start,player_in_possession_y_start,pass_distance,interplayer_distance,interplayer_angle,trajectory_angle,pass_angle,n_opponents_ahead_pass_reception,n_opponents_bypassed,delta_to_last_defensive_line_start,separation_start,defensive_structure,inside_defensive_shape_end,dangerous,difficult_pass_target,risk_score,team_id,team_class
7_943,817541,C. Dyke,151602,A. Watt,25866,-30.13,-34.12,-44.05,-32.52,15.58,14.01,-6.56,36.87,-3.61,6,4,29.07,0.94,,False,False,True,46.224999999999994,2334,Team 1
7_948,22542,Marta,149882,K. Abello,26080,-24.13,10.68,-29.92,-25.86,28.54,36.6,80.68,102.16,80.05,8,1,27.68,19.84,442.0,False,False,False,64.223,2334,Team 1
7_950,149882,K. Abello,62445,B. Banda,26103,-2.83,13.99,-28.12,14.85,8.96,14.7,24.18,76.54,13.94,4,4,5.81,6.81,4231.0,False,False,False,31.697000000000006,2334,Team 1
7_952,62445,B. Banda,63540,Adriana,26162,11.69,14.57,3.16,32.53,14.87,17.55,-60.92,78.48,-80.71,4,1,2.31,5.87,541.0,True,False,False,39.953,2334,Team 1
7_954,63540,Adriana,62445,B. Banda,26186,9.82,31.85,10.95,21.49,10.27,8.73,56.49,-14.47,89.94,0,5,7.19,2.36,451.0,False,True,True,37.294,2334,Team 1
7_961,57146,C. Roccaro,816413,H. Anderson,26591,-35.41,3.78,-34.04,-26.06,26.19,29.73,92.83,121.43,93.74,10,0,40.12,18.32,424.0,False,False,False,77.053,2337,Team 2
7_962,816413,H. Anderson,22723,J. Grosso,26619,-27.38,11.54,-38.46,5.84,9.66,11.17,35.53,117.28,40.47,10,0,31.14,9.85,424.0,False,False,False,57.826,2337,Team 2
7_966,22723,J. Grosso,816413,H. Anderson,26682,-24.77,10.65,-10.65,22.38,17.7,16.86,-139.23,22.92,-146.43,10,-1,36.57,17.71,424.0,False,False,False,71.411,2337,Team 2
7_971,816413,H. Anderson,151186,T. Malham,26739,-0.66,33.53,-16.45,13.27,11.34,12.39,59.21,-171.61,48.18,9,1,13.15,9.53,424.0,False,False,False,57.47100000000001,2337,Team 2
7_973,151186,T. Malham,22723,J. Grosso,26781,-5.59,16.75,-8.31,31.5,14.32,14.59,-79.58,101.69,-82.25,8,1,20.29,5.55,424.0,True,False,False,61.18299999999999,2337,Team 2
7_980,22723,J. Grosso,151149,S. Groom,26847,10.43,17.75,4.77,5.62,8.11,9.85,50.15,-72.0,51.6,6,2,11.4,6.64,442.0,True,False,False,43.18,2337,Team 2
7_989,57112,N. Kuikka,817610,J. Joseph,27580,6.39,-26.2,-5.66,-25.25,12.65,12.09,-4.51,-171.19,-5.49,4,5,7.41,7.3,4141.0,True,False,False,43.659,2337,Team 2
7_994,149882,K. Abello,149954,K. Strom,28033,-41.09,23.52,-29.39,33.45,16.48,15.35,-139.68,,-142.5,10,0,43.4,16.78,424.0,False,False,False,,2334,Team 1
7_995,149954,K. Strom,149873,A. Moorhouse,28046,-51.16,5.16,-41.13,24.72,19.92,20.78,-119.11,14.93,-126.01,10,0,53.69,24.02,424.0,False,False,False,76.02199999999999,2334,Team 1
7_997,149873,A. Moorhouse,149954,K. Strom,28101,-37.62,17.85,-44.55,3.18,12.69,12.38,72.6,-81.83,69.71,10,0,41.23,16.62,424.0,False,False,False,65.512,2334,Team 1
7_1001,149954,K. Strom,63540,Adriana,28180,-5.1,6.34,-28.75,15.74,22.65,24.68,-21.89,168.83,-20.71,5,5,11.4,3.26,424.0,True,False,False,54.486000000000004,2334,Team 1
7_1004,63540,Adriana,151151,H. McCutcheon,28197,-17.1,5.7,-8.78,6.91,7.13,8.41,-171.73,39.4,-170.96,9,-4,23.26,3.88,424.0,True,False,False,67.20200000000001,2334,Team 1
7_1007,151149,S. Groom,22810,M. Swanson,28217,17.64,4.91,14.1,8.66,3.67,5.16,-46.65,113.61,-36.46,4,1,13.78,6.98,,True,True,False,42.766999999999996,2337,Team 2
7_1012,22810,M. Swanson,816413,H. Anderson,28262,1.32,8.59,25.47,16.22,23.69,24.34,-161.65,38.25,-155.43,9,-3,34.56,17.53,,False,False,False,71.91400000000002,2337,Team 2
7_1013,816413,H. Anderson,57146,C. Roccaro,28284,-2.68,-5.82,5.93,9.78,16.43,17.36,-120.54,-138.5,-107.42,10,0,36.99,11.58,424.0,False,False,False,79.754,2337,Team 2
7_1017,57146,C. Roccaro,816413,H. Anderson,28340,-1.13,11.53,-0.97,-11.08,19.78,22.19,91.86,-169.05,87.71,10,0,30.61,14.06,442.0,False,False,False,75.289,2337,Team 2
7_1021,817541,C. Dyke,151602,A. Watt,28399,-14.71,-26.85,-33.06,-27.06,21.4,18.35,0.66,-139.62,19.98,5,5,18.16,5.45,,True,False,False,51.93599999999999,2334,Team 1
7_1024,151149,S. Groom,22810,M. Swanson,28449,27.43,17.85,15.94,28.07,9.41,12.86,-43.17,-142.98,-44.44,5,2,6.06,5.98,424.0,True,False,False,44.716,2337,Team 2
7_1028,22810,M. Swanson,151186,T. Malham,28479,25.12,32.11,19.63,15.36,12.99,16.93,66.28,-16.67,57.92,4,3,8.42,5.88,442.0,False,False,False,35.518,2337,Team 2
7_1036,151186,T. Malham,816413,H. Anderson,28727,0.16,22.37,11.52,27.35,10.88,12.4,-156.33,-149.33,-140.63,10,0,33.91,13.39,523.0,False,False,False,84.17000000000002,2337,Team 2
7_1045,22542,Marta,62445,B. Banda,28781,-0.34,5.34,-13.56,-21.7,22.19,30.56,63.24,72.02,66.66,6,1,10.43,4.73,433.0,False,False,False,46.61800000000001,2334,Team 1
7_1049,62445,B. Banda,149954,K. Strom,28833,-20.9,13.55,-2.69,20.17,15.72,16.13,-169.78,75.59,-163.02,10,-2,36.41,13.42,433.0,False,False,False,80.07600000000001,2334,Team 1
7_1052,149954,K. Strom,62389,Angelina,28861,-3.21,15.15,-19.31,19.53,8.61,9.17,-28.19,174.59,-33.34,9,0,18.71,1.98,442.0,True,False,False,57.153999999999996,2334,Team 1
7_1054,62389,Angelina,441597,E. Madril Sams,28877,-23.73,5.11,-9.7,14.93,12.53,17.13,-145.01,88.81,-165.49,10,-1,36.04,15.0,433.0,False,False,False,79.21000000000001,2334,Team 1
7_1057,441597,E. Madril Sams,151602,A. Watt,28921,5.68,-32.87,-19.33,-3.05,32.69,38.9,-48.9,-6.91,-52.54,1,9,4.21,13.09,433.0,False,False,True,40.12899999999999,2334,Team 1
7_1058,151186,T. Malham,22809,A. Naeher,28956,-45.57,2.43,-26.32,21.02,22.64,19.7,-117.81,165.61,-105.08,10,0,59.16,28.93,,False,False,False,91.43599999999999,2337,Team 2
7_1059,22809,A. Naeher,57146,C. Roccaro,29009,-44.46,-4.21,-50.64,2.26,9.53,9.9,-63.23,-111.82,-58.08,9,1,47.98,10.84,4231.0,False,False,False,69.49399999999999,2337,Team 2
7_1061,57146,C. Roccaro,57112,N. Kuikka,29035,-34.18,-16.69,-47.7,-14.57,13.6,13.4,-5.27,-99.36,7.27,7,3,36.39,6.35,,True,False,False,54.69499999999999,2337,Team 2
7_1063,57112,N. Kuikka,817610,J. Joseph,29053,-5.34,-24.89,-33.54,-21.12,13.12,17.15,-18.35,-139.52,-31.12,4,2,7.32,2.23,,False,False,False,39.04900000000001,2337,Team 2
7_1066,817610,J. Joseph,57112,N. Kuikka,29084,-18.45,-20.04,-9.88,-25.73,10.73,10.29,146.42,26.06,150.71,6,-2,22.74,3.52,,True,False,False,59.204,2337,Team 2
7_1071,57112,N. Kuikka,817610,J. Joseph,29096,-9.09,-25.29,-14.53,-18.57,9.57,9.92,-48.97,-72.81,-37.23,5,1,14.72,3.55,,False,False,False,38.922,2337,Team 2
7_1072,817610,J. Joseph,57112,N. Kuikka,29117,-16.02,-21.73,-8.9,-30.55,8.44,8.78,123.24,-107.38,115.17,8,-2,23.05,3.38,352.0,True,False,False,64.96,2337,Team 2
7_1079,57146,C. Roccaro,816413,H. Anderson,29462,-26.0,10.85,-26.59,-9.58,20.12,20.85,88.24,70.29,89.89,10,0,34.75,17.05,442.0,False,False,False,66.843,2337,Team 2
7_1080,816413,H. Anderson,57146,C. Roccaro,29485,-25.85,-8.72,-26.51,13.82,19.6,18.99,-101.39,127.38,-101.63,10,0,34.47,14.13,442.0,False,False,False,75.32900000000001,2337,Team 2
7_1083,57146,C. Roccaro,22723,J. Grosso,29533,-20.19,-16.63,-26.45,-7.72,8.68,9.45,-77.85,-102.41,-97.55,10,0,28.89,12.11,442.0,False,False,False,64.40799999999999,2337,Team 2
7_1087,22723,J. Grosso,57146,C. Roccaro,29578,-17.49,-11.74,-11.5,-22.56,11.51,12.32,122.13,-104.62,140.96,10,0,29.7,10.64,442.0,False,False,False,74.94600000000001,2337,Team 2
7_1089,57146,C. Roccaro,627434,A. Schlegel,29609,-1.38,-20.06,-18.38,-13.77,15.73,15.83,-20.17,-169.81,-14.09,8,2,14.03,3.58,442.0,True,False,False,54.425000000000004,2337,Team 2
7_1090,627434,A. Schlegel,57146,C. Roccaro,29626,-17.92,-16.46,-6.11,-19.86,10.15,11.28,170.51,-159.12,161.21,10,0,31.2,11.58,433.0,False,False,False,87.413,2337,Team 2
7_1093,57146,C. Roccaro,816413,H. Anderson,29649,-19.77,10.29,-20.93,-15.45,19.45,21.61,93.42,133.76,96.91,10,0,32.04,17.82,442.0,False,False,False,72.69999999999999,2337,Team 2
7_1094,816413,H. Anderson,151186,T. Malham,29684,-5.61,29.69,-20.24,10.78,18.99,21.41,57.16,134.83,49.72,9,1,18.94,14.18,442.0,False,False,False,58.002,2337,Team 2
7_1098,817541,C. Dyke,441597,E. Madril Sams,29733,-18.59,-14.75,-10.34,-28.37,11.2,13.21,115.03,-146.71,100.5,10,0,38.55,17.4,433.0,False,False,False,77.379,2334,Team 1
7_1101,441597,E. Madril Sams,149954,K. Strom,29766,-28.29,2.24,-27.07,-20.08,18.04,21.62,102.31,-162.38,100.41,10,0,41.24,14.63,424.0,False,False,False,81.616,2334,Team 1
7_1105,149954,K. Strom,149882,K. Abello,29812,-23.07,23.15,-34.38,1.03,11.35,14.86,80.59,-161.08,76.09,10,0,29.53,12.88,424.0,False,False,False,69.37,2334,Team 1
7_1106,149882,K. Abello,149954,K. Strom,29843,-34.9,9.01,-31.63,21.37,12.37,11.63,-128.96,81.96,-129.03,10,0,40.29,16.96,424.0,False,False,False,76.459,2334,Team 1
7_1108,149954,K. Strom,441597,E. Madril Sams,29888,-31.54,-3.56,-33.48,14.26,14.86,17.27,-84.85,-77.12,-91.5,10,0,38.5,13.67,424.0,False,False,False,68.32100000000001,2334,Team 1
7_1109,441597,E. Madril Sams,149954,K. Strom,29917,-30.99,10.59,-30.93,-6.0,15.74,15.23,91.13,-64.21,88.94,10,0,37.53,14.82,424.0,False,False,False,66.951,2334,Team 1
7_1119,22723,J. Grosso,817547,B. Franklin,30059,-0.75,-11.45,0.96,-19.29,4.93,6.81,94.63,119.93,87.79,8,1,21.65,7.09,451.0,True,False,False,62.621,2337,Team 2
7_1124,817547,B. Franklin,22810,M. Swanson,30099,14.83,-0.77,2.14,-8.03,12.45,13.76,29.38,-60.95,27.31,4,4,3.62,2.94,4411.0,True,False,False,34.721000000000004,2337,Team 2
7_1126,22810,M. Swanson,817547,B. Franklin,30111,3.92,-6.96,14.38,-3.85,10.6,10.91,-163.44,70.44,-177.94,9,-5,18.05,6.41,451.0,True,False,False,66.605,2337,Team 2
7_1127,817547,B. Franklin,151149,S. Groom,30121,9.91,6.78,4.83,-5.27,11.64,13.08,67.14,9.24,63.79,9,0,13.53,5.35,451.0,True,False,False,45.204,2337,Team 2
7_1136,151602,A. Watt,62445,B. Banda,30160,2.04,6.19,-11.58,-3.28,16.3,19.35,43.87,121.79,67.9,2,4,4.67,6.53,,True,False,True,45.775000000000006,2334,Team 1
7_1140,22810,M. Swanson,57146,C. Roccaro,31072,-14.65,-8.48,4.1,1.41,20.65,20.86,-152.19,-4.09,-157.21,10,-2,37.1,18.41,442.0,False,False,False,71.412,2337,Team 2
7_1142,57146,C. Roccaro,57112,N. Kuikka,31091,-7.68,-21.07,-14.54,-9.81,10.4,12.22,-67.69,-123.91,-54.28,10,0,28.76,15.21,442.0,False,False,False,61.046,2337,Team 2
7_1147,57112,N. Kuikka,57146,C. Roccaro,31130,-18.27,-16.25,-7.84,-26.75,14.6,15.09,137.07,-171.69,134.31,10,0,36.91,16.84,433.0,False,False,False,85.77400000000002,2337,Team 2
7_1149,57146,C. Roccaro,816413,H. Anderson,31152,-18.02,7.08,-20.18,-15.45,17.58,21.65,97.78,134.22,88.5,10,0,34.11,13.43,433.0,False,False,False,73.69300000000001,2337,Team 2
7_1156,62389,Angelina,22542,Marta,31314,13.85,-6.77,5.56,3.14,11.44,12.54,-45.29,39.81,-46.81,4,2,9.53,7.15,424.0,True,True,False,37.958,2334,Team 1
7_1162,22542,Marta,817541,C. Dyke,31371,1.81,-17.06,7.75,-2.05,10.56,14.22,-106.97,-50.44,-122.35,9,0,23.95,11.4,4411.0,False,False,False,60.839,2334,Team 1
7_1163,817541,C. Dyke,151602,A. Watt,31397,24.04,-32.57,5.54,-20.63,12.16,16.22,-40.8,-167.52,-51.88,6,3,3.35,14.99,4411.0,False,False,False,46.845,2334,Team 1
7_1169,151602,A. Watt,817541,C. Dyke,31458,28.89,-22.12,22.01,-22.87,5.79,6.55,-2.45,-17.42,-36.71,4,3,5.42,3.46,442.0,True,False,False,25.913000000000004,2334,Team 1
7_1174,151186,T. Malham,627434,A. Schlegel,31487,-18.62,19.13,-31.73,22.01,11.58,11.77,-12.87,-139.67,-9.45,5,3,18.96,7.25,,True,False,False,46.203,2337,Team 2
7_1177,627434,A. Schlegel,817547,B. Franklin,31506,-28.1,11.53,-20.03,15.15,6.35,6.68,-169.21,-45.0,171.67,8,-3,27.34,5.21,,True,False,False,68.621,2337,Team 2
7_1182,817547,B. Franklin,816413,H. Anderson,31527,-36.59,12.16,-27.63,10.67,9.51,9.23,170.02,136.47,169.27,10,-1,35.56,9.74,,False,False,False,86.76100000000001,2337,Team 2
7_1183,816413,H. Anderson,57146,C. Roccaro,31542,-38.07,-5.84,-38.33,13.53,20.84,21.07,-92.45,-125.44,-93.58,10,0,36.91,10.64,,False,False,False,75.726,2337,Team 2
7_1187,57146,C. Roccaro,627434,A. Schlegel,31607,-11.29,-13.35,-32.07,-17.95,18.52,17.92,9.22,-124.07,10.01,6,4,14.95,1.58,451.0,True,False,False,49.044999999999995,2337,Team 2
7_1191,627434,A. Schlegel,22809,A. Naeher,31642,-44.17,-4.65,-18.65,-18.27,30.51,28.62,151.12,-33.69,157.17,10,-1,48.55,26.1,424.0,False,False,False,82.906,2337,Team 2
7_1192,22809,A. Naeher,57146,C. Roccaro,31676,-36.75,-19.9,-37.9,-7.72,14.71,12.23,-84.61,152.45,-72.83,10,0,40.39,18.33,424.0,False,False,False,73.93100000000001,2337,Team 2
7_1198,22723,J. Grosso,22810,M. Swanson,32033,0.85,-0.82,-8.36,2.37,9.65,9.75,-19.1,19.29,-19.0,8,2,18.03,8.12,442.0,True,False,False,39.025,2337,Team 2
7_1203,22810,M. Swanson,816413,H. Anderson,32046,-21.66,5.64,0.29,-1.84,27.95,23.19,161.18,70.02,159.26,10,-2,39.81,21.14,442.0,False,False,False,82.108,2337,Team 2
7_1209,57146,C. Roccaro,816413,H. Anderson,32123,-26.71,6.19,-10.63,-15.12,24.92,26.24,127.93,-76.65,133.78,10,-2,37.68,14.86,442.0,False,False,False,76.18,2337,Team 2
7_1214,57146,C. Roccaro,57112,N. Kuikka,32187,-25.04,-8.52,-6.53,-7.45,14.86,15.04,170.27,-118.67,168.86,10,-2,34.55,9.65,442.0,False,False,False,84.583,2337,Team 2
7_1221,22542,Marta,149882,K. Abello,32409,15.4,33.99,18.41,27.04,3.49,7.57,113.42,-88.75,60.64,8,-1,16.44,6.56,541.0,False,False,False,50.736000000000004,2334,Team 1
7_1225,441597,E. Madril Sams,817541,C. Dyke,32723,-7.61,-10.7,-9.55,4.0,9.25,13.34,-107.91,-100.2,-100.53,10,0,26.92,11.35,4141.0,False,False,False,66.82900000000001,2334,Team 1
7_1226,817541,C. Dyke,441597,E. Madril Sams,32763,-7.54,-10.61,-8.13,-22.29,11.31,10.32,98.13,-142.58,91.01,10,0,27.33,10.3,433.0,False,False,False,70.17,2334,Team 1
7_1228,441597,E. Madril Sams,817541,C. Dyke,32782,-9.51,-23.58,-11.12,-13.21,10.38,10.75,-85.41,-150.45,-81.25,9,1,27.55,5.95,4321.0,False,False,False,68.91000000000001,2334,Team 1
7_1232,62445,B. Banda,817541,C. Dyke,33057,26.63,-35.52,38.33,-26.75,7.71,9.21,-144.81,35.3,-159.5,7,0,18.15,10.49,,False,False,False,59.251000000000005,2334,Team 1
7_1235,817541,C. Dyke,62389,Angelina,33076,20.61,-24.92,29.34,-34.52,11.95,13.12,135.22,-140.19,129.54,9,-2,21.33,8.77,541.0,True,False,False,71.991,2334,Team 1
7_1239,62389,Angelina,149954,K. Strom,33106,2.59,-6.34,20.38,-22.37,18.12,22.37,140.82,101.15,156.42,10,-1,35.13,11.74,,False,False,False,80.992,2334,Team 1
7_1241,149954,K. Strom,149882,K. Abello,33138,14.73,19.71,1.36,3.95,14.83,18.43,56.47,105.98,39.88,9,1,19.98,16.63,451.0,False,False,False,52.846000000000004,2334,Team 1
7_1242,149882,K. Abello,151077,J. Doyle,33170,25.32,33.83,14.86,27.34,7.24,9.54,40.07,132.55,65.1,7,2,6.8,11.48,451.0,False,False,False,46.048,2334,Team 1
7_1246,151077,J. Doyle,151151,H. McCutcheon,33190,18.53,18.42,24.95,34.11,6.47,8.28,-125.17,53.68,-145.13,9,-1,16.78,7.77,541.0,False,False,False,59.675000000000004,2334,Team 1
7_1248,151151,H. McCutcheon,62389,Angelina,33220,14.1,2.61,21.29,21.42,15.0,16.89,-121.52,158.11,-131.87,9,-1,23.49,9.31,,False,False,False,74.03300000000002,2334,Team 1
7_1251,62389,Angelina,817541,C. Dyke,33245,14.87,-12.53,12.97,2.34,10.52,14.4,-88.73,-112.34,-90.16,10,-1,20.77,13.76,541.0,False,False,False,60.412,2334,Team 1
7_1253,817541,C. Dyke,62445,B. Banda,33270,28.72,-28.99,12.59,-18.38,13.42,17.65,-36.38,-129.23,-44.82,6,4,5.24,10.0,4231.0,False,False,False,45.689,2334,Team 1
7_1256,62445,B. Banda,817541,C. Dyke,33293,17.33,-21.82,24.06,-33.41,14.57,13.4,120.14,-6.81,132.52,7,-1,16.52,2.75,424.0,True,False,False,54.528,2334,Team 1
7_1260,817541,C. Dyke,151151,H. McCutcheon,33322,17.37,-4.18,25.74,-20.67,16.17,17.64,117.15,-76.19,128.93,8,-1,19.21,5.22,442.0,True,False,False,64.139,2334,Team 1
7_1263,151151,H. McCutcheon,151077,J. Doyle,33341,33.44,2.49,18.94,-4.07,7.04,9.79,27.95,152.13,10.14,4,4,2.29,1.76,,True,True,False,42.92700000000001,2334,Team 1
7_1265,151077,J. Doyle,149882,K. Abello,33364,24.63,18.5,32.64,6.67,8.67,13.42,170.95,43.22,-162.76,8,-7,12.59,8.16,,False,False,False,52.457,2334,Team 1
7_1268,149882,K. Abello,151151,H. McCutcheon,33425,32.98,17.21,36.17,29.0,3.75,6.02,-142.08,153.36,179.85,8,0,12.69,5.19,,False,False,False,71.96100000000001,2334,Team 1
7_1270,151151,H. McCutcheon,151077,J. Doyle,33453,37.6,32.07,29.13,19.02,12.19,15.56,57.01,-148.17,45.93,5,3,5.01,12.2,,False,False,False,45.333000000000006,2334,Team 1
7_1273,151077,J. Doyle,149882,K. Abello,33498,32.31,17.36,43.62,29.63,9.3,11.56,-140.26,137.56,-149.63,8,-1,13.97,7.06,,False,False,False,67.608,2334,Team 1
7_1275,149882,K. Abello,151151,H. McCutcheon,33525,35.91,29.54,30.91,18.29,9.34,10.77,64.36,-40.77,61.82,3,5,9.14,8.39,,False,False,False,37.889,2334,Team 1
7_1283,57146,C. Roccaro,22809,A. Naeher,33823,-50.13,-1.35,-38.45,-5.51,12.49,12.56,160.61,-128.96,157.79,10,-1,53.63,15.7,442.0,False,False,True,95.158,2337,Team 2
7_1285,22809,A. Naeher,816413,H. Anderson,33850,-47.38,13.73,-50.63,-0.48,15.05,15.09,77.22,85.35,75.06,10,0,50.39,18.13,4411.0,False,False,False,71.84700000000001,2337,Team 2
7_1288,62389,Angelina,817541,C. Dyke,33961,13.01,-34.04,10.91,-28.38,6.75,6.04,-69.64,80.98,-77.34,8,1,23.42,8.63,,False,False,False,54.305,2334,Team 1
7_1289,817541,C. Dyke,62389,Angelina,33969,11.53,-27.45,13.28,-33.57,7.75,6.97,86.87,9.49,105.04,7,0,23.84,2.15,451.0,True,False,False,51.955000000000005,2334,Team 1
7_1293,62389,Angelina,63540,Adriana,33994,26.18,-28.8,19.55,-26.29,6.58,7.09,-20.74,141.25,-35.72,4,3,6.41,1.08,451.0,True,False,False,41.234,2334,Team 1
7_1296,63540,Adriana,22542,Marta,34002,30.05,-17.16,25.35,-26.9,3.8,5.84,24.06,71.42,-31.43,4,3,2.69,4.96,541.0,True,True,False,33.684,2334,Team 1
7_1300,22542,Marta,151077,J. Doyle,34817,13.96,4.83,10.04,-8.32,11.66,13.72,73.4,,71.91,3,2,7.48,10.73,,False,True,True,,2334,Team 1
7_1301,151077,J. Doyle,62445,B. Banda,34834,24.87,-5.35,22.53,9.36,15.08,14.01,-75.07,22.8,-85.97,1,2,1.35,2.21,,True,True,True,37.641,2334,Team 1
7_1309,340954,J. Bike,151186,T. Malham,35201,-14.3,24.89,-0.43,26.25,14.3,12.35,-178.52,97.61,-164.25,9,-3,26.25,6.15,,False,False,False,75.723,2337,Team 2
7_1311,62445,B. Banda,22542,Marta,35463,1.03,-20.08,-6.1,-29.44,10.54,11.77,52.7,-139.09,60.49,3,2,1.16,1.31,,True,False,True,44.208,2334,Team 1
7_1312,22542,Marta,62445,B. Banda,35475,-4.16,-29.25,0.1,-22.96,4.4,4.65,-91.11,-9.85,-91.82,2,0,7.38,0.67,,False,False,True,32.653999999999996,2334,Team 1
7_1318,149860,C. Biegalski,57146,C. Roccaro,35535,-26.51,13.41,-34.03,3.37,17.02,12.54,53.17,-162.02,34.88,8,2,37.78,7.52,424.0,True,False,False,70.499,2337,Team 2
7_1323,57146,C. Roccaro,340954,J. Bike,35569,-17.96,20.01,-41.96,15.43,26.59,25.19,9.39,5.41,5.7,6,4,22.3,5.2,424.0,True,False,True,44.637,2337,Team 2
7_1328,441597,E. Madril Sams,817541,C. Dyke,35610,12.78,-29.76,6.05,-20.48,6.0,7.4,-79.01,-158.96,-53.82,9,0,26.76,4.07,,False,False,False,63.545,2334,Team 1
7_1329,817541,C. Dyke,441597,E. Madril Sams,35632,6.38,-26.02,8.55,-31.72,7.87,6.98,134.36,-164.27,133.4,10,-1,27.36,7.98,541.0,False,False,False,78.148,2334,Team 1
7_1332,441597,E. Madril Sams,62389,Angelina,35653,12.72,-21.73,1.86,-26.5,10.78,9.83,24.84,-162.83,26.33,9,0,16.54,3.24,4231.0,True,False,False,54.25599999999999,2334,Team 1
7_1334,62389,Angelina,149954,K. Strom,35667,-10.09,-15.35,8.38,-23.28,17.82,20.1,156.76,-177.14,157.0,10,-1,37.67,15.0,4231.0,False,False,False,90.77100000000002,2334,Team 1
7_1337,149954,K. Strom,149882,K. Abello,35684,-4.54,11.56,-8.72,-10.31,14.2,19.34,82.27,91.31,74.56,10,0,30.37,19.76,4231.0,False,False,False,62.307,2334,Team 1
7_1339,149882,K. Abello,151077,J. Doyle,35720,18.87,30.41,-2.46,15.7,21.18,24.7,37.25,121.53,33.56,5,5,5.85,15.72,4231.0,False,False,False,44.869,2334,Team 1
7_1346,151151,H. McCutcheon,441597,E. Madril Sams,36264,-6.02,10.83,5.58,18.92,11.66,13.9,-144.55,-73.3,-164.12,10,-1,29.85,5.42,541.0,False,False,False,76.036,2334,Team 1
7_1348,441597,E. Madril Sams,63540,Adriana,36292,14.45,-10.98,-7.14,-0.3,23.55,24.09,-26.32,-94.63,-10.17,6,4,8.15,1.42,541.0,False,False,False,43.96800000000001,2334,Team 1
7_1355,63540,Adriana,22542,Marta,36349,24.76,-16.73,10.76,-10.53,12.89,15.51,-28.66,-20.71,-35.21,4,5,1.35,3.23,4411.0,False,False,False,29.854,2334,Team 1
7_1357,22542,Marta,63540,Adriana,36421,36.17,-5.58,45.07,-10.99,10.0,10.29,144.46,60.67,143.54,8,-4,11.54,4.94,,True,True,False,59.649,2334,Team 1
7_1364,817541,C. Dyke,63540,Adriana,36834,24.95,-30.33,17.9,-26.12,8.04,8.21,-30.84,-137.35,-6.14,9,1,16.44,5.97,,False,False,False,48.370999999999995,2334,Team 1
7_1382,57112,N. Kuikka,57146,C. Roccaro,40024,27.05,-1.6,21.34,5.67,8.53,9.21,-61.54,-151.89,-42.29,9,1,15.36,7.05,,False,False,False,55.901,2337,Team 2
7_1386,149954,K. Strom,22542,Marta,40071,-27.89,-1.56,-38.92,3.92,10.97,12.32,-26.42,126.87,-22.97,4,4,21.73,10.9,,True,False,True,50.102000000000004,2334,Team 1
7_1388,22542,Marta,63540,Adriana,40093,-29.02,-10.07,-23.39,-0.82,8.28,8.69,-75.07,-6.57,-77.31,4,0,24.73,5.81,,False,False,False,39.582,2334,Team 1
7_1393,63540,Adriana,151077,J. Doyle,40120,-31.7,-14.19,-20.71,-11.12,8.3,7.73,-136.83,-36.69,-151.12,8,-2,31.52,8.15,,False,False,False,64.084,2334,Team 1
7_1397,22542,Marta,63540,Adriana,40678,-31.71,-17.33,-25.97,-10.42,7.67,10.45,-60.98,-17.32,-83.41,2,2,17.41,3.62,,False,False,False,35.453,2334,Team 1
7_1404,63540,Adriana,817541,C. Dyke,40746,-29.46,-17.12,-13.04,-23.14,6.62,12.48,171.66,-91.72,173.84,10,-3,24.61,6.87,,False,False,False,74.13900000000001,2334,Team 1
7_1406,817541,C. Dyke,149873,A. Moorhouse,40772,-46.29,-2.78,-31.24,-22.43,26.51,24.18,129.34,-160.46,128.21,10,0,45.41,22.77,5131.0,False,False,False,89.905,2334,Team 1
7_1412,62389,Angelina,441597,E. Madril Sams,41372,-24.5,-2.65,-10.52,-2.66,14.31,13.36,179.57,-149.91,177.36,10,0,43.73,22.26,451.0,False,False,False,94.39,2334,Team 1
7_1414,441597,E. Madril Sams,149954,K. Strom,41397,-24.33,13.08,-24.53,-2.97,15.83,15.64,93.96,177.77,90.14,10,0,38.66,22.53,4141.0,False,False,False,77.76,2334,Team 1
7_1418,62389,Angelina,63540,Adriana,41735,-0.71,1.28,-4.02,17.75,11.31,15.58,-76.71,-25.38,-75.67,5,2,17.88,7.52,4123.0,False,False,False,43.605,2334,Team 1
7_1422,22809,A. Naeher,57112,N. Kuikka,41987,-39.67,-9.89,-48.11,4.25,14.53,17.02,-63.56,-86.68,-58.56,10,0,38.84,13.42,442.0,False,False,False,63.97500000000001,2337,Team 2
7_1426,57112,N. Kuikka,817610,J. Joseph,42054,5.66,-21.47,-24.62,-20.27,28.47,30.09,-1.96,-12.76,-1.59,1,8,0.45,2.53,442.0,False,False,True,28.391,2337,Team 2
7_1430,151077,J. Doyle,22542,Marta,42291,1.53,25.24,-11.27,34.08,14.3,15.73,-31.9,30.69,-31.12,2,5,6.66,4.25,4231.0,True,False,True,34.141,2334,Team 1
7_1432,22542,Marta,151077,J. Doyle,42362,14.28,28.97,41.34,25.24,12.27,13.67,173.78,2.74,179.63,7,-4,26.58,9.92,,False,False,False,60.602,2334,Team 1
7_1436,151077,J. Doyle,151151,H. McCutcheon,42399,24.16,17.13,26.7,28.48,7.63,8.46,-122.45,116.57,-133.78,7,0,16.74,4.98,,True,False,False,64.943,2334,Team 1
