event_id,index,match_id,frame_start,frame_end,time_start,time_end,minute_start,second_start,duration,period,attacking_side_id,attacking_side,event_type_id,event_type,player_id,player_name,player_position_id,player_position,team_id,team_shortname,x_start,y_start,channel_id_start,channel_start,third_id_start,third_start,penalty_area_start,x_end,y_end,channel_id_end,channel_end,third_id_end,third_end,penalty_area_end,game_state_id,game_state,team_score,opponent_team_score,phase_index,player_possession_phase_index,first_player_possession_in_team_possession,last_player_possession_in_team_possession,lead_to_different_phase,issued_from_different_phase,n_player_possessions_in_phase,team_possession_loss_in_phase,team_in_possession_phase_type_id,team_in_possession_phase_type,team_out_of_possession_phase_type_id,team_out_of_possession_phase_type,current_team_in_possession_next_phase_type_id,current_team_in_possession_next_phase_type,current_team_out_of_possession_next_phase_type_id,current_team_out_of_possession_next_phase_type,current_team_in_possession_previous_phase_type_id,current_team_in_possession_previous_phase_type,current_team_out_of_possession_previous_phase_type_id,current_team_out_of_possession_previous_phase_type,game_interruption_before_id,game_interruption_before,game_interruption_after_id,game_interruption_after,lead_to_shot,lead_to_goal,distance_covered,trajectory_angle,trajectory_direction_id,trajectory_direction,in_to_out,out_to_in,speed_avg,speed_avg_band_id,speed_avg_band,separation_start,separation_end,separation_gain,last_defensive_line_x_start,last_defensive_line_x_end,delta_to_last_defensive_line_start,delta_to_last_defensive_line_end,delta_to_last_defensive_line_gain,last_defensive_line_height_start,last_defensive_line_height_end,last_defensive_line_height_gain,inside_defensive_shape_start,inside_defensive_shape_end,start_type_id,start_type,end_type_id,end_type,one_touch,quick_pass,carry,forward_momentum,is_header,hand_pass,initiate_give_and_go,pass_angle_received,pass_direction_received_id,pass_direction_received,pass_distance_received,pass_range_received_id,pass_range_received,pass_outcome_id,pass_outcome,targeted_passing_option_event_id,high_pass,player_targeted_id,player_targeted_name,player_targeted_position_id,player_targeted_position,player_targeted_x_pass,player_targeted_y_pass,player_targeted_channel_pass_id,player_targeted_channel_pass,player_targeted_third_pass_id,player_targeted_third_pass,player_targeted_penalty_area_pass,player_targeted_x_reception,player_targeted_y_reception,player_targeted_channel_reception_id,player_targeted_channel_reception,player_targeted_third_reception_id,player_targeted_third_reception,player_targeted_penalty_area_reception,player_targeted_xpass_completion,player_targeted_difficult_pass_target,player_targeted_xthreat,player_targeted_dangerous,n_passing_options,n_off_ball_runs,n_passing_options_line_break,n_passing_options_first_line_break,n_passing_options_second_last_line_break,n_passing_options_last_line_break,n_passing_options_ahead,n_passing_options_dangerous_difficult,n_passing_options_dangerous_not_difficult,n_passing_options_not_dangerous_not_difficult,n_passing_options_not_dangerous_difficult,n_passing_options_at_start,n_passing_options_at_end,n_passing_options_ahead_at_start,n_passing_options_ahead_at_end,n_teammates_ahead_end,n_teammates_ahead_start,organised_defense,defensive_structure,n_defensive_lines,first_line_break,second_last_line_break,last_line_break,furthest_line_break_id,furthest_line_break,furthest_line_break_type_id,furthest_line_break_type,interplayer_distance,interplayer_distance_range_id,interplayer_distance_range,interplayer_angle,interplayer_direction_id,interplayer_direction,pass_distance,pass_range_id,pass_range,pass_angle,pass_direction_id,pass_direction,pass_ahead,n_opponents_ahead_player_in_possession_pass_moment,n_opponents_ahead_pass_reception,n_opponents_bypassed,n_opponents_ahead_end,n_opponents_ahead_start,n_opponents_overtaken,is_player_possession_start_matched,is_player_possession_end_matched,is_previous_pass_matched,is_pass_reception_matched,fully_extrapolated
8_131,131,1864049,6509,6548,10:42.9,10:46.8,10,42,3.9,1,1,left_to_right,8,player_possession,441597,E. Madril Sams,6,RCB,2334,Orlando Pride,-36.02,-0.17,3,center,1,defensive_third,False,-27.5,-1.48,3,center,1,defensive_third,False,3,drawing,0,0,56,2,False,False,True,False,4,False,1,create,9,medium_block,0,build_up,10,high_block,12,defending_quick_break,3,quick_break,,,,,False,False,8.9,-8.74,1,forward,False,False,8.39,1,jogging,14.06,9.35,-4.72,3.96,5.55,39.98,33.05,-6.93,51.04,49.45,-1.59,False,False,1,pass_reception,1,pass,False,False,True,False,False,False,False,-98.57,4,sideway_right,14.42,1,short,1,successful,7_344,False,22542,Marta,19.0,CF,-18.31,0.26,3,center,2,middle_third,False,-19.73,-0.37,3,center,1,defensive_third,False,0.988,False,0.0002,False,3,0,1,0,0,1,3,0,0,2,1,1,2,1,3,7,9,True,442.0,3,False,False,False,,,,,9.35,1,short,10.72,1,forward,8.96,1,short,17.67,1,forward,True,10,9,1,10,10,0,True,True,True,True,False
8_132,132,1864049,6555,6562,10:47.5,10:48.2,10,47,0.7,1,1,left_to_right,8,player_possession,22542,Marta,19,CF,2334,Orlando Pride,-19.73,-0.37,3,center,1,defensive_third,False,-21.15,0.05,3,center,1,defensive_third,False,3,drawing,0,0,57,1,False,False,False,True,2,False,0,build_up,10,high_block,1,create,9,medium_block,1,create,9,medium_block,,,,,False,False,1.27,163.52,2,backward,,,7.85,1,jogging,4.37,2.52,-1.86,5.64,5.61,25.37,26.76,1.39,49.36,49.39,0.03,True,False,1,pass_reception,1,pass,False,True,False,False,False,False,False,17.67,1,forward,8.96,1,short,1,successful,7_347,False,149954,K. Strom,4.0,LCB,-29.29,12.19,2,half_space_left,1,defensive_third,False,-28.73,14.28,2,half_space_left,1,defensive_third,False,0.9901,False,0.0001,False,5,0,0,0,0,0,1,0,0,5,0,4,5,0,1,6,6,True,442.0,3,False,False,False,,,,,14.62,1,short,123.84,3,sideway_left,11.38,1,short,129.51,3,sideway_left,False,10,10,0,10,9,-1,True,True,True,True,False
8_133,133,1864049,6573,6587,10:49.3,10:50.7,10,49,1.4,1,1,left_to_right,8,player_possession,149954,K. Strom,4,LCB,2334,Orlando Pride,-28.73,14.28,2,half_space_left,1,defensive_third,False,-24.48,18.98,2,half_space_left,1,defensive_third,False,3,drawing,0,0,57,2,False,False,True,False,2,False,0,build_up,10,high_block,1,create,9,medium_block,1,create,9,medium_block,,,,,False,False,6.37,47.88,3,sideway_left,False,False,16.25,2,running,9.57,5.32,-4.25,5.72,7.88,34.45,32.36,-2.09,49.28,47.12,-2.16,False,False,1,pass_reception,1,pass,False,False,True,False,False,False,False,129.51,3,sideway_left,11.38,1,short,1,successful,7_351,False,149882,K. Abello,2.0,LB,-10.89,33.67,1,wide_left,2,middle_third,False,-8.78,33.99,1,wide_left,2,middle_third,False,0.9698,False,0.0007,False,2,0,2,1,0,1,2,0,0,1,1,1,2,1,2,7,8,True,442.0,3,True,False,False,1,first,2,around,20.01,2,medium,47.23,3,sideway_left,14.55,1,short,47.45,3,sideway_left,True,10,8,2,10,10,0,True,True,True,True,False
8_134,134,1864049,6602,6620,10:52.2,10:54.0,10,52,1.8,1,1,left_to_right,8,player_possession,149882,K. Abello,2,LB,2334,Orlando Pride,-8.78,33.99,1,wide_left,2,middle_third,False,-6.73,33.57,1,wide_left,2,middle_third,False,3,drawing,0,0,58,1,False,False,True,True,2,False,1,create,9,medium_block,6,direct,15,defending_direct,0,build_up,10,high_block,,,,,False,False,2.18,-11.58,1,forward,False,False,4.31,1,jogging,10.06,2.8,-7.26,12.41,17.43,21.19,24.16,2.97,42.59,37.57,-5.02,False,False,1,pass_reception,1,pass,False,False,True,False,False,False,False,47.45,3,sideway_left,14.55,1,short,1,successful,7_356,False,149954,K. Strom,4.0,LCB,-17.15,25.78,1,wide_left,2,middle_third,False,-15.89,24.92,1,wide_left,2,middle_third,False,0.9921,False,0.0003,False,4,3,2,0,1,1,2,0,0,3,1,2,4,2,2,6,4,True,442.0,3,False,False,False,,,,,13.01,1,short,-143.22,2,backward,12.94,1,short,-145.49,2,backward,False,8,10,-2,8,8,0,True,True,True,True,False
8_135,135,1864049,6631,6656,10:55.1,10:57.6,10,55,2.5,1,1,left_to_right,8,player_possession,149954,K. Strom,4,LCB,2334,Orlando Pride,-15.89,24.92,1,wide_left,2,middle_third,False,-11.66,23.84,1,wide_left,2,middle_third,False,3,drawing,0,0,59,1,False,True,True,True,1,True,6,direct,15,defending_direct,9,medium_block,1,create,1,create,9,medium_block,,,,,False,False,4.77,-14.32,1,forward,False,False,7.13,1,jogging,9.14,4.32,-4.81,17.34,16.3,33.23,27.96,-5.27,37.66,38.7,1.04,False,False,1,pass_reception,1,pass,False,False,True,False,False,False,False,-145.49,2,backward,12.94,1,short,2,unsuccessful,7_361,,62445,B. Banda,19.0,CF,14.35,6.69,3,center,2,middle_third,False,,,,,,,,0.5303,True,0.0117,False,5,0,3,1,2,0,4,0,0,4,1,1,4,0,4,7,8,True,442.0,3,True,True,False,2,second_last,1,through,31.16,3,long,-33.4,1,forward,,,,,,,True,10,3,7,10,10,0,True,True,True,True,False
8_136,136,1864049,6680,6680,11:00.0,11:00.0,11,0,0.0,1,2,right_to_left,8,player_possession,52566,A. Cook,6,RCB,2329,KC Current,-23.5,-17.32,4,half_space_right,1,defensive_third,False,-23.5,-17.32,4,half_space_right,1,defensive_third,False,3,drawing,0,0,60,1,True,False,False,True,4,True,1,create,9,medium_block,5,chaotic,5,chaotic,15,defending_direct,6,direct,,,,,False,False,0.0,-161.94,2,backward,,,10.49,1,jogging,3.18,3.18,0.0,13.42,13.42,36.92,36.92,0.0,41.58,41.58,0.0,False,False,2,pass_interception,1,pass,True,False,False,False,True,False,False,,,,,,,1,successful,,,57144,H. Mace,8.0,RB,-18.58,-26.28,5,wide_right,1,defensive_third,False,-20.86,-29.15,5,wide_right,1,defensive_third,False,,,,,0,0,0,0,0,0,0,0,0,0,0,,,,,8,8,,,,,,,,,,,,,,,,,11.76,1,short,-49.73,4,sideway_right,,,,,10,10,0,True,True,True,True,False
8_137,137,1864049,6694,6710,11:01.4,11:03.0,11,1,1.6,1,2,right_to_left,8,player_possession,57144,H. Mace,8,RB,2329,KC Current,-20.86,-29.15,5,wide_right,1,defensive_third,False,-19.89,-34.61,5,wide_right,1,defensive_third,False,3,drawing,0,0,60,2,False,False,False,False,4,True,1,create,9,medium_block,5,chaotic,5,chaotic,15,defending_direct,6,direct,,,,,False,False,5.59,-79.93,4,sideway_right,False,False,12.38,1,jogging,7.35,8.53,1.18,9.42,7.38,30.28,27.27,-3.01,45.58,47.62,2.04,False,False,1,pass_reception,1,pass,False,False,True,False,False,False,False,-49.73,4,sideway_right,11.76,1,short,1,successful,7_364,True,151129,V. DiBernardo,14.0,RM,-2.92,-24.74,5,wide_right,2,middle_third,False,-3.29,-27.73,5,wide_right,2,middle_third,False,0.6022,True,0.0006,False,4,0,0,0,0,0,4,0,0,2,2,4,2,4,4,6,6,False,,,,,,,,,,19.63,2,medium,30.18,1,forward,18.58,2,medium,29.19,1,forward,True,7,3,4,7,8,1,True,True,True,True,False
8_138,138,1864049,6722,6726,11:04.2,11:04.6,11,4,0.4,1,2,right_to_left,8,player_possession,151129,V. DiBernardo,14,RM,2329,KC Current,-3.29,-27.73,5,wide_right,2,middle_third,False,-3.51,-28.56,5,wide_right,2,middle_third,False,3,drawing,0,0,60,3,False,False,False,False,4,True,1,create,9,medium_block,5,chaotic,5,chaotic,15,defending_direct,6,direct,,,,,False,False,0.95,-102.31,4,sideway_right,,,8.16,1,jogging,4.29,3.12,-1.17,7.16,7.37,10.45,10.88,0.43,47.84,47.63,-0.21,True,True,1,pass_reception,1,pass,False,True,False,False,False,False,False,29.19,1,forward,18.58,2,medium,1,successful,7_367,False,188178,M. Cooper,20.0,RF,-8.21,-30.53,5,wide_right,2,middle_third,False,-9.24,-30.51,5,wide_right,2,middle_third,False,0.8672,False,0.0003,False,2,0,0,0,0,0,0,0,0,2,0,,,,,2,2,False,,,,,,,,,,5.1,1,short,-157.26,2,backward,3.33,1,short,-168.93,2,backward,False,3,7,-4,3,3,0,True,True,True,True,False
8_139,139,1864049,6739,6752,11:05.9,11:07.2,11,5,1.3,1,2,right_to_left,8,player_possession,188178,M. Cooper,20,RF,2329,KC Current,-9.24,-30.51,5,wide_right,2,middle_third,False,-9.1,-30.68,5,wide_right,2,middle_third,False,3,drawing,0,0,60,4,False,True,True,False,4,True,1,create,9,medium_block,5,chaotic,5,chaotic,15,defending_direct,6,direct,,,,,False,False,0.51,-50.53,4,sideway_right,,,1.54,1,jogging,5.17,6.59,1.43,8.28,10.48,17.52,19.58,2.06,46.72,44.52,-2.2,False,False,1,pass_reception,1,pass,False,False,False,False,False,False,False,-168.93,2,backward,3.33,1,short,2,unsuccessful,,,,,,,,,,,,,,,,,,,,,,,,,3,1,0,0,0,0,2,0,0,1,2,3,2,2,2,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,7,7,0,True,False,True,True,False
8_140,140,1864049,6763,6774,11:08.3,11:09.4,11,8,1.1,1,1,left_to_right,8,player_possession,441597,E. Madril Sams,6,RCB,2334,Orlando Pride,-13.04,16.63,2,half_space_left,2,middle_third,False,-16.18,18.02,2,half_space_left,2,middle_third,False,3,drawing,0,0,61,1,True,True,True,True,1,True,5,chaotic,5,chaotic,9,medium_block,1,create,9,medium_block,1,create,,,12,throw_in_against,False,False,3.15,156.12,2,backward,False,False,11.23,1,jogging,3.85,0.88,-2.97,23.28,20.42,36.32,36.6,0.28,31.72,34.58,2.86,False,False,2,pass_interception,1,pass,False,False,True,False,False,False,False,,,,,,,2,unsuccessful,7_373,,149954,K. Strom,4.0,LCB,-12.1,24.5,1,wide_left,2,middle_third,False,,,,,,,,0.9737,False,0.0003,False,4,0,2,2,0,0,3,0,0,4,0,4,4,3,3,8,8,True,433.0,3,False,False,False,,,,,7.66,1,short,57.8,3,sideway_left,,,,,,,True,10,9,1,10,10,0,True,True,False,True,False
8_141,141,1864049,6897,6914,11:21.7,11:23.4,11,21,1.7,1,2,right_to_left,8,player_possession,57144,H. Mace,8,RB,2329,KC Current,2.18,-32.83,5,wide_right,2,middle_third,False,1.61,-29.13,5,wide_right,2,middle_third,False,3,drawing,0,0,62,1,True,False,False,True,5,False,1,create,9,medium_block,2,finish,8,low_block,5,chaotic,5,chaotic,11,throw_in_for,,,False,False,3.57,98.76,3,sideway_left,False,False,7.85,1,jogging,9.58,7.67,-1.91,26.95,25.95,24.77,24.34,-0.43,28.05,29.05,1.0,False,False,7,throw_in_reception,1,pass,False,False,True,False,False,False,False,,,,,,,1,successful,7_375,False,52566,A. Cook,6.0,RCB,-13.42,-22.69,5,wide_right,2,middle_third,False,-15.29,-20.28,5,wide_right,2,middle_third,False,0.9975,False,0.0002,False,2,0,0,0,0,0,0,0,0,2,0,2,2,0,0,7,7,False,,,,,,,,,,16.35,2,medium,156.81,2,backward,15.09,2,medium,165.3,2,backward,False,9,10,-1,9,9,0,True,True,,True,False
8_142,142,1864049,6936,6951,11:25.6,11:27.1,11,25,1.5,1,2,right_to_left,8,player_possession,52566,A. Cook,6,RCB,2329,KC Current,-15.29,-20.28,5,wide_right,2,middle_third,False,-14.77,-16.96,4,half_space_right,2,middle_third,False,3,drawing,0,0,62,2,False,False,False,False,5,False,1,create,9,medium_block,2,finish,8,low_block,5,chaotic,5,chaotic,,,,,False,False,3.08,81.1,3,sideway_left,False,True,8.03,1,jogging,15.64,13.79,-1.85,23.05,21.33,38.34,36.1,-2.24,31.95,33.67,1.72,False,False,1,pass_reception,1,pass,False,False,True,False,False,False,False,165.3,2,backward,15.09,2,medium,1,successful,7_377,False,151127,K. Sharples,4.0,LCB,-10.47,8.41,3,center,2,middle_third,False,-11.63,11.42,2,half_space_left,2,middle_third,False,0.9986,False,0.0002,False,1,0,0,0,0,0,1,0,0,1,0,1,1,1,1,9,9,True,523.0,3,False,False,False,,,,,25.73,2,medium,80.38,3,sideway_left,21.57,2,medium,77.3,3,sideway_left,True,10,10,0,10,10,0,True,True,True,True,False
8_143,143,1864049,6967,6992,11:28.7,11:31.2,11,28,2.5,1,2,right_to_left,8,player_possession,151127,K. Sharples,4,LCB,2329,KC Current,-11.63,11.42,2,half_space_left,2,middle_third,False,-5.94,15.38,2,half_space_left,2,middle_third,False,3,drawing,0,0,62,3,False,False,True,False,5,False,1,create,9,medium_block,2,finish,8,low_block,5,chaotic,5,chaotic,,,,,False,False,6.86,34.84,1,forward,False,False,10.22,1,jogging,19.05,9.67,-9.38,20.58,22.62,32.21,28.56,-3.65,34.42,32.38,-2.04,False,False,1,pass_reception,1,pass,False,False,True,False,False,False,False,77.3,3,sideway_left,21.57,2,medium,1,successful,7_378,False,816480,C. Hutton,12.0,LM,4.76,24.28,1,wide_left,2,middle_third,False,6.83,28.1,1,wide_left,2,middle_third,False,0.9956,False,0.0006,False,1,1,0,0,0,0,1,0,0,1,0,1,1,1,1,8,8,True,523.0,3,False,False,False,,,,,13.92,1,short,39.75,1,forward,11.21,1,short,33.76,1,forward,True,10,8,2,10,10,0,True,True,True,True,False
8_144,144,1864049,7005,7046,11:32.5,11:36.6,11,32,4.1,1,2,right_to_left,8,player_possession,816480,C. Hutton,12,LM,2329,KC Current,6.83,28.1,1,wide_left,2,middle_third,False,10.67,29.29,1,wide_left,2,middle_third,False,3,drawing,0,0,63,1,False,True,True,True,1,True,2,finish,8,low_block,10,high_block,0,build_up,1,create,9,medium_block,,,,,False,False,7.22,17.22,1,forward,False,False,6.76,1,jogging,11.84,0.78,-11.06,24.82,29.12,17.99,18.45,0.46,30.18,25.88,-4.3,False,False,1,pass_reception,1,pass,False,False,True,False,False,False,False,33.76,1,forward,11.21,1,short,1,successful,7_385,False,816481,E. Wheeler,2.0,LB,22.86,33.77,1,wide_left,3,attacking_third,False,22.77,33.39,1,wide_left,3,attacking_third,False,0.7981,False,0.0025,False,7,1,5,0,4,1,4,0,0,6,1,1,1,1,4,6,5,True,541.0,2,,True,False,2,second_last,2,around,12.99,1,short,20.18,1,forward,11.38,1,short,7.67,1,forward,True,9,4,5,9,8,-1,True,True,True,True,False
8_145,145,1864049,7110,7158,11:43.0,11:47.8,11,43,4.8,1,1,left_to_right,8,player_possession,817541,C. Dyke,8,RB,2334,Orlando Pride,-37.63,-33.24,5,wide_right,1,defensive_third,False,-39.94,-34.34,5,wide_right,1,defensive_third,False,3,drawing,0,0,65,1,True,True,True,True,1,True,6,direct,15,defending_direct,5,chaotic,5,chaotic,0,build_up,10,high_block,,,,,False,False,4.15,-154.54,2,backward,False,False,2.94,1,jogging,13.04,9.16,-3.88,3.64,2.46,41.27,42.4,1.13,51.36,52.54,1.18,False,False,4,recovery,1,pass,False,False,True,False,False,False,False,,,,,,,2,unsuccessful,7_390,,22542,Marta,19.0,CF,-3.54,-27.14,5,wide_right,2,middle_third,False,,,,,,,,0.5897,True,0.0005,False,7,0,0,0,0,0,6,0,0,1,6,2,3,2,6,7,9,False,,,,,,,,,,37.11,3,long,11.19,1,forward,,,,,,,True,9,3,6,9,10,1,True,True,,True,False
8_146,146,1864049,7193,7193,11:51.3,11:51.3,11,51,0.0,1,2,right_to_left,8,player_possession,816481,E. Wheeler,2,LB,2329,KC Current,7.8,32.4,1,wide_left,2,middle_third,False,7.8,32.4,1,wide_left,2,middle_third,False,3,drawing,0,0,66,1,True,False,False,True,2,True,5,chaotic,5,chaotic,5,chaotic,5,chaotic,15,defending_direct,6,direct,,,,,False,False,0.0,176.04,2,backward,,,11.47,1,jogging,7.73,7.73,0.0,35.84,35.84,28.04,28.04,0.0,19.16,19.16,0.0,False,False,4,recovery,1,pass,True,False,False,False,False,False,False,,,,,,,1,successful,7_393,False,816480,C. Hutton,12.0,LM,6.8,28.91,1,wide_left,2,middle_third,False,6.54,28.88,1,wide_left,2,middle_third,False,0.9425,False,0.0015,False,1,0,0,0,0,0,0,0,0,1,0,,,,,4,4,True,4321.0,3,False,False,False,,,,,3.63,1,short,-105.99,4,sideway_right,3.63,1,short,-102.08,4,sideway_right,False,7,7,0,7,7,0,True,True,,True,False
8_147,147,1864049,7194,7211,11:51.4,11:53.1,11,51,1.7,1,2,right_to_left,8,player_possession,816480,C. Hutton,12,LM,2329,KC Current,6.54,28.88,1,wide_left,2,middle_third,False,5.84,28.96,1,wide_left,2,middle_third,False,3,drawing,0,0,66,2,False,True,True,False,2,True,5,chaotic,5,chaotic,5,chaotic,5,chaotic,15,defending_direct,6,direct,,,,,False,False,1.61,173.48,2,backward,,,3.79,1,jogging,6.1,3.16,-2.94,35.42,29.34,28.88,23.5,-5.38,19.58,25.66,6.08,True,True,1,pass_reception,1,pass,False,False,False,False,False,False,False,-102.08,4,sideway_right,3.63,1,short,2,unsuccessful,7_395,,816479,T. Chawinga,18.0,LF,18.18,27.18,1,wide_left,2,middle_third,False,,,,,,,,0.6511,False,0.0096,False,3,0,2,0,2,0,2,0,0,2,1,2,3,1,2,5,5,True,4321.0,3,False,True,False,2,second_last,1,through,12.47,1,short,-8.21,1,forward,,,,,,,True,7,4,3,7,7,0,True,True,True,True,False
8_148,148,1864049,7218,7230,11:53.8,11:55.0,11,53,1.2,1,1,left_to_right,8,player_possession,151602,A. Watt,17,RW,2334,Orlando Pride,-10.93,-30.26,5,wide_right,2,middle_third,False,-13.76,-28.37,5,wide_right,2,middle_third,False,3,drawing,0,0,67,3,True,False,False,True,3,True,5,chaotic,5,chaotic,5,chaotic,5,chaotic,5,chaotic,5,chaotic,,,,,False,False,3.41,146.26,2,backward,False,False,10.16,1,jogging,4.88,3.11,-1.77,9.21,8.12,20.14,21.88,1.74,45.79,46.88,1.09,True,True,4,recovery,1,pass,False,False,True,False,False,False,False,,,,,,,1,successful,7_401,True,441597,E. Madril Sams,6.0,RCB,-25.4,-20.56,5,wide_right,1,defensive_third,False,-24.32,-18.92,4,half_space_right,1,defensive_third,False,0.7781,False,0.0002,False,5,0,0,0,0,0,3,0,0,4,1,4,5,2,3,4,4,False,,,,,,,,,,14.02,1,short,146.14,2,backward,11.57,1,short,144.43,2,backward,False,6,10,-4,6,6,0,True,True,,True,False
8_149,149,1864049,7245,7245,11:56.5,11:56.5,11,56,0.0,1,1,left_to_right,8,player_possession,441597,E. Madril Sams,6,RCB,2334,Orlando Pride,-24.32,-18.92,4,half_space_right,1,defensive_third,False,-24.32,-18.92,4,half_space_right,1,defensive_third,False,3,drawing,0,0,67,4,False,False,False,False,3,True,5,chaotic,5,chaotic,5,chaotic,5,chaotic,5,chaotic,5,chaotic,,,,,False,False,0.0,78.26,3,sideway_left,,,5.7,1,jogging,2.47,2.47,0.0,6.93,6.93,31.25,31.25,0.0,48.07,48.07,0.0,False,False,1,pass_reception,1,pass,True,False,False,False,True,False,False,144.43,2,backward,11.57,1,short,1,successful,7_404,,151151,H. McCutcheon,12.0,LM,-17.29,-15.04,4,half_space_right,2,middle_third,False,-16.8,-14.39,4,half_space_right,2,middle_third,False,0.7929,False,0.0005,False,3,0,0,0,0,0,3,0,0,2,1,,,,,8,8,False,,,,,,,,,,8.03,1,short,28.9,1,forward,7.64,1,short,13.55,1,forward,True,10,8,2,10,10,0,True,True,True,True,False
8_150,150,1864049,7255,7262,11:57.5,11:58.2,11,57,0.7,1,1,left_to_right,8,player_possession,151151,H. McCutcheon,12,LM,2334,Orlando Pride,-16.8,-14.39,4,half_space_right,2,middle_third,False,-15.68,-14.24,4,half_space_right,2,middle_third,False,3,drawing,0,0,67,5,False,True,True,False,3,True,5,chaotic,5,chaotic,5,chaotic,5,chaotic,5,chaotic,5,chaotic,,,,,False,False,0.97,7.63,1,forward,,,5.81,1,jogging,3.21,1.52,-1.69,6.18,5.96,22.98,21.64,-1.34,48.82,49.04,0.22,True,True,1,pass_reception,5,possession_loss,False,False,False,False,False,False,False,13.55,1,forward,7.64,1,short,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0,0,0,0,0,2,0,0,4,0,3,4,1,2,5,5,,,,,,,,,,,,,,,,,,,,,,,,,,,6,8,2,True,True,True,,False
8_151,151,1864049,7267,7277,11:58.7,11:59.7,11,58,1.0,1,2,right_to_left,8,player_possession,816480,C. Hutton,12,LM,2329,KC Current,15.22,15.54,2,half_space_left,2,middle_third,False,15.72,16.03,2,half_space_left,2,middle_third,False,3,drawing,0,0,68,6,True,True,True,True,1,True,5,chaotic,5,chaotic,5,chaotic,5,chaotic,5,chaotic,5,chaotic,,,,,False,False,0.97,44.42,1,forward,,,3.67,1,jogging,1.27,1.65,0.37,27.05,27.27,11.83,11.55,-0.28,27.95,27.73,-0.22,True,True,4,recovery,1,pass,False,True,False,False,False,False,False,,,,,,,2,unsuccessful,7_409,,22541,Debinha,19.0,CF,19.7,14.92,2,half_space_left,3,attacking_third,False,,,,,,,,0.6438,True,0.0143,False,4,0,0,0,0,0,2,0,0,3,1,4,4,2,2,4,4,False,,,,,,,,,,4.13,1,short,-15.58,1,forward,,,,,,,True,5,4,1,5,4,-1,True,True,,True,False
8_152,152,1864049,7285,7285,12:00.5,12:00.5,12,0,0.0,1,1,left_to_right,8,player_possession,151151,H. McCutcheon,12,LM,2334,Orlando Pride,-19.56,-15.14,4,half_space_right,1,defensive_third,False,-19.56,-15.14,4,half_space_right,1,defensive_third,False,3,drawing,0,0,69,7,True,False,True,True,1,True,5,chaotic,5,chaotic,13,defending_set_play,7,set_play,5,chaotic,5,chaotic,,,4,free_kick_against,False,False,0.0,-168.53,2,backward,,,15.12,2,running,0.98,0.98,0.0,4.93,4.93,24.49,24.49,0.0,50.07,50.07,0.0,True,True,2,pass_interception,1,pass,True,False,False,False,False,False,False,,,,,,,2,unsuccessful,,,441597,E. Madril Sams,6.0,RCB,-23.96,-14.43,4,half_space_right,1,defensive_third,False,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,,,,,5,5,,,,,,,,,,,,,,,,,,,,,,,,,,,7,7,0,True,True,True,True,False
8_153,153,1864049,8278,8278,13:39.8,13:39.8,13,39,0.0,1,1,left_to_right,8,player_possession,441597,E. Madril Sams,6,RCB,2334,Orlando Pride,-28.95,-1.44,3,center,1,defensive_third,False,-28.95,-1.44,3,center,1,defensive_third,False,3,drawing,0,0,71,1,False,False,False,True,3,False,0,build_up,10,high_block,1,create,9,medium_block,13,defending_set_play,7,set_play,7,goal_kick_for,,,False,False,0.0,41.04,1,forward,,,10.33,1,jogging,6.8,6.8,0.0,3.84,3.84,32.79,32.79,0.0,51.16,51.16,0.0,False,False,9,goal_kick_reception,1,pass,True,False,False,False,False,False,False,,,,,,,1,successful,7_414,False,149954,K. Strom,4.0,LCB,-32.03,14.31,2,half_space_left,1,defensive_third,False,-31.45,13.86,2,half_space_left,1,defensive_third,False,0.9918,False,0.0001,False,2,0,1,0,1,0,1,0,0,2,0,,,,,8,8,True,442.0,3,False,False,False,,,,,16.05,2,medium,101.06,3,sideway_left,12.83,1,short,102.11,3,sideway_left,False,10,10,0,10,10,0,True,True,,True,False
8_154,154,1864049,8299,8341,13:41.9,13:46.1,13,41,4.2,1,1,left_to_right,8,player_possession,149954,K. Strom,4,LCB,2334,Orlando Pride,-31.45,13.86,2,half_space_left,1,defensive_third,False,-23.71,22.51,1,wide_left,1,defensive_third,False,3,drawing,0,0,71,2,False,False,True,False,3,False,0,build_up,10,high_block,1,create,9,medium_block,13,defending_set_play,7,set_play,,,,,False,False,12.1,48.18,3,sideway_left,True,False,10.3,1,jogging,9.58,2.36,-7.22,5.78,9.06,37.23,32.77,-4.46,49.22,45.94,-3.28,False,False,1,pass_reception,1,pass,False,False,True,False,False,False,False,102.11,3,sideway_left,12.83,1,short,1,successful,7_416,False,149882,K. Abello,2.0,LB,-14.3,33.6,1,wide_left,2,middle_third,False,-15.88,33.59,1,wide_left,2,middle_third,False,0.9691,False,0.0003,False,5,0,4,2,1,1,4,0,0,4,1,1,4,0,4,8,9,True,442.0,3,True,False,False,1,first,2,around,14.54,1,short,49.68,3,sideway_left,12.31,1,short,43.72,1,forward,True,10,8,2,10,10,0,True,True,True,True,False
