event_id,index,match_id,frame_start,frame_end,time_start,time_end,minute_start,second_start,duration,period,attacking_side_id,attacking_side,event_type_id,event_type,event_subtype_id,event_subtype,player_id,player_name,player_position_id,player_position,player_in_possession_id,player_in_possession_name,player_in_possession_position_id,player_in_possession_position,team_id,team_shortname,x_start,y_start,channel_id_start,channel_start,third_id_start,third_start,penalty_area_start,x_end,y_end,channel_id_end,channel_end,third_id_end,third_end,penalty_area_end,associated_player_possession_event_id,associated_player_possession_frame_start,game_state_id,game_state,team_score,opponent_team_score,phase_index,team_in_possession_phase_type_id,team_in_possession_phase_type,team_out_of_possession_phase_type_id,team_out_of_possession_phase_type,lead_to_shot,lead_to_goal,distance_covered,trajectory_angle,trajectory_direction_id,trajectory_direction,in_to_out,out_to_in,speed_avg,speed_avg_band_id,speed_avg_band,separation_start,separation_end,separation_gain,last_defensive_line_x_start,last_defensive_line_x_end,delta_to_last_defensive_line_start,delta_to_last_defensive_line_end,delta_to_last_defensive_line_gain,last_defensive_line_height_start,last_defensive_line_height_end,last_defensive_line_height_gain,inside_defensive_shape_start,inside_defensive_shape_end,location_to_player_in_possession_id_start,location_to_player_in_possession_start,location_to_player_in_possession_id_end,location_to_player_in_possession_end,distance_to_player_in_possession_start,distance_to_player_in_possession_end,player_in_possession_x_start,player_in_possession_y_start,player_in_possession_channel_id_start,player_in_possession_channel_start,player_in_possession_third_id_start,player_in_possession_third_start,player_in_possession_penalty_area_start,player_in_possession_x_end,player_in_possession_y_end,player_in_possession_channel_id_end,player_in_possession_channel_end,player_in_possession_third_id_end,player_in_possession_third_end,player_in_possession_penalty_area_end,targeted,received,received_in_space,dangerous,difficult_pass_target,xthreat,xpass_completion,passing_option_score,predicted_passing_option,passing_option_at_player_possession_start,n_simultaneous_runs,give_and_go,intended_run_behind,push_defensive_line,break_defensive_line,passing_option_at_start,n_opponents_ahead_end,n_opponents_ahead_start,n_opponents_overtaken,is_player_possession_start_matched,is_player_possession_end_matched,is_pass_reception_matched
1_70,70,1864049,10811,10855,17:53.1,17:57.5,17,53,4.4,1,1,left_to_right,1,off_ball_run,8,run_ahead_of_the_ball,63540,Adriana,16,LW,151602,A. Watt,17,RW,2334,Orlando Pride,7.81,12.57,2,half_space_left,2,middle_third,False,30.38,2.69,3,center,3,attacking_third,False,8_198,10823,3,drawing,0,0,88,2,finish,8,low_block,True,False,24.75,-23.64,1,forward,False,True,20.2,3,hsr,2.62,2.4,-0.22,14.54,34.87,6.73,4.49,-2.24,40.46,20.13,-20.33,False,True,2,same_line,3,ahead,45.74,21.48,4.94,-33.08,5,wide_right,2,middle_third,False,25.2,-18.16,4,half_space_right,3,attacking_third,False,False,False,,True,True,0.0999,0.3745,0.71,True,False,2,False,,,,False,4,4,0,True,True,
1_71,71,1864049,10818,10862,17:53.8,17:58.2,17,53,4.4,1,1,left_to_right,1,off_ball_run,8,run_ahead_of_the_ball,62445,B. Banda,19,CF,151602,A. Watt,17,RW,2334,Orlando Pride,14.93,-13.48,4,half_space_right,2,middle_third,False,36.98,-26.74,5,wide_right,3,attacking_third,False,8_198,10823,3,drawing,0,0,88,2,finish,8,low_block,True,False,25.97,-31.02,1,forward,True,False,21.81,3,hsr,1.86,7.9,6.04,16.78,36.62,1.85,-0.36,-2.21,38.22,18.38,-19.84,True,False,3,ahead,3,ahead,19.52,14.78,6.98,-31.31,5,wide_right,2,middle_third,False,27.7,-15.24,4,half_space_right,3,attacking_third,False,False,False,,False,False,0.0129,0.701,0.9763,True,True,2,False,,,,True,0,3,3,True,True,
1_72,72,1864049,10856,10875,17:57.6,17:59.5,17,57,1.9,1,1,left_to_right,1,off_ball_run,3,cross_receiver,63540,Adriana,16,LW,62445,B. Banda,19,CF,2334,Orlando Pride,30.96,2.53,3,center,3,attacking_third,False,40.21,-0.09,3,center,3,attacking_third,True,8_199,10874,3,drawing,0,0,88,2,finish,8,low_block,True,False,9.2,-15.81,1,forward,False,False,18.22,2,running,2.41,3.19,0.77,35.17,40.95,4.21,0.74,-3.47,19.83,14.05,-5.78,True,True,1,behind,2,same_line,28.75,26.26,34.28,-26.03,5,wide_right,3,attacking_third,False,41.73,-26.31,5,wide_right,3,attacking_third,False,False,False,,True,True,0.1249,0.248,0.7709,True,True,1,False,,,,True,2,4,2,True,True,
1_73,73,1864049,10856,10903,17:57.6,18:02.3,17,57,4.7,1,1,left_to_right,1,off_ball_run,3,cross_receiver,151602,A. Watt,17,RW,62445,B. Banda,19,CF,2334,Orlando Pride,25.64,-17.68,4,half_space_right,3,attacking_third,False,48.57,-5.95,3,center,3,attacking_third,True,8_199,10874,3,drawing,0,0,88,2,finish,8,low_block,True,False,25.96,27.09,1,forward,False,True,20.17,3,hsr,1.6,1.28,-0.32,35.17,49.95,9.53,1.38,-8.15,19.83,5.05,-14.78,True,True,1,behind,2,same_line,12.02,11.76,34.28,-26.03,5,wide_right,3,attacking_third,False,48.91,-17.71,4,half_space_right,3,attacking_third,True,False,False,,True,True,0.0915,0.3134,0.826,True,True,1,False,,,,True,3,6,3,True,True,
1_74,74,1864049,12008,12028,19:52.8,19:54.8,19,52,2.0,1,2,right_to_left,1,off_ball_run,1,behind,22541,Debinha,19,CF,151129,V. DiBernardo,14,RM,2329,KC Current,8.45,-7.0,3,center,2,middle_third,False,15.6,-13.63,4,half_space_right,2,middle_third,False,8_204,12005,3,drawing,0,0,91,1,create,9,medium_block,False,False,9.94,-42.84,1,forward,True,False,18.15,2,running,2.22,2.67,0.45,8.99,15.62,0.54,0.02,-0.52,46.01,39.38,-6.63,True,False,3,ahead,3,ahead,31.72,27.03,-8.02,-34.11,5,wide_right,2,middle_third,False,-4.2,-32.03,5,wide_right,2,middle_third,False,False,False,,False,True,0.0073,0.4855,0.8908,True,True,0,False,True,False,False,True,1,2,1,True,True,
1_75,75,1864049,12053,12066,19:57.3,19:58.6,19,57,1.3,1,2,right_to_left,1,off_ball_run,1,behind,188178,M. Cooper,20,RF,151129,V. DiBernardo,14,RM,2329,KC Current,12.25,-22.12,5,wide_right,2,middle_third,False,19.22,-20.11,4,half_space_right,3,attacking_third,False,8_204,12005,3,drawing,0,0,91,1,create,9,medium_block,False,False,6.7,16.09,1,forward,False,False,20.14,3,hsr,1.73,3.8,2.07,14.47,16.95,2.22,-2.27,-4.49,40.53,38.05,-2.48,False,False,3,ahead,3,ahead,15.76,21.67,-3.36,-24.3,5,wide_right,2,middle_third,False,-2.32,-22.46,5,wide_right,2,middle_third,False,True,False,,False,True,0.0102,0.3853,0.8504,True,True,0,False,False,False,True,True,0,4,4,True,True,
1_76,76,1864049,12198,12209,20:11.8,20:12.9,20,11,1.1,1,2,right_to_left,1,off_ball_run,1,behind,816479,T. Chawinga,18,LF,22541,Debinha,19,CF,2329,KC Current,8.38,-7.59,3,center,2,middle_third,False,14.8,-10.1,4,half_space_right,2,middle_third,False,8_210,12199,3,drawing,0,0,95,5,chaotic,5,chaotic,False,False,6.17,-21.35,1,forward,False,False,22.46,3,hsr,4.93,3.37,-1.56,13.66,18.13,5.28,3.33,-1.95,41.34,36.87,-4.47,True,True,2,same_line,2,same_line,15.58,11.41,9.99,-23.09,5,wide_right,2,middle_third,False,13.61,-21.45,5,wide_right,2,middle_third,False,True,False,,False,True,0.0169,0.306,0.932,True,True,0,False,True,False,False,True,3,4,1,True,True,
1_77,77,1864049,12675,12682,20:59.5,21:00.2,20,59,0.7,1,2,right_to_left,1,off_ball_run,9,support,22541,Debinha,19,CF,151129,V. DiBernardo,14,RM,2329,KC Current,38.57,-20.01,4,half_space_right,3,attacking_third,True,39.35,-22.87,5,wide_right,3,attacking_third,False,8_213,12687,3,drawing,0,0,98,2,finish,8,low_block,False,False,2.55,-74.74,4,sideway_right,True,False,15.22,2,running,1.76,3.01,1.26,47.8,47.92,9.23,8.57,-0.66,7.2,7.08,-0.12,True,True,1,behind,1,behind,14.6,12.19,48.58,-30.64,5,wide_right,3,attacking_third,False,48.43,-31.01,5,wide_right,3,attacking_third,False,False,False,,False,True,0.005,0.6378,0.8664,True,True,0,False,,,,False,5,6,1,True,True,
1_78,78,1864049,12851,12862,21:17.1,21:18.2,21,17,1.1,1,2,right_to_left,1,off_ball_run,4,dropping_off,52566,A. Cook,6,RCB,151139,L. LaBonta,10,DM,2329,KC Current,7.96,-27.5,5,wide_right,2,middle_third,False,4.19,-30.37,5,wide_right,2,middle_third,False,8_221,12844,3,drawing,0,0,102,2,finish,8,low_block,False,False,4.31,-142.72,2,backward,False,False,15.44,2,running,2.94,7.75,4.81,35.48,33.7,27.52,29.51,1.99,19.52,21.3,1.78,False,False,1,behind,1,behind,11.55,12.76,18.72,-31.69,5,wide_right,3,attacking_third,False,16.57,-33.47,5,wide_right,2,middle_third,False,False,False,,False,False,0.0008,0.9672,0.6958,True,True,0,False,,,,True,10,10,0,True,True,
1_79,79,1864049,13076,13102,21:39.6,21:42.2,21,39,2.6,1,2,right_to_left,1,off_ball_run,7,pulling_wide,22541,Debinha,19,CF,151127,K. Sharples,4,LCB,2329,KC Current,19.3,10.72,2,half_space_left,3,attacking_third,False,19.69,22.96,1,wide_left,3,attacking_third,False,8_228,13083,3,drawing,0,0,105,1,create,9,medium_block,False,False,12.55,88.18,3,sideway_left,True,False,17.27,2,running,4.97,5.2,0.23,27.1,27.16,7.8,7.47,-0.33,27.9,27.84,-0.06,True,False,3,ahead,3,ahead,25.32,21.64,-2.12,24.23,1,wide_left,2,middle_third,False,-1.93,22.06,1,wide_left,2,middle_third,False,False,False,,False,False,0.0041,0.806,0.7898,True,False,0,False,,,,False,4,4,0,True,True,
1_80,80,1864049,14043,14051,23:16.3,23:17.1,23,16,0.8,1,1,left_to_right,1,off_ball_run,1,behind,62445,B. Banda,19,CF,817541,C. Dyke,8,RB,2334,Orlando Pride,20.68,-15.27,4,half_space_right,3,attacking_third,False,24.05,-17.37,4,half_space_right,3,attacking_third,False,8_244,14013,3,drawing,0,0,110,6,direct,15,defending_direct,False,False,3.97,-31.93,1,forward,False,False,20.73,3,hsr,0.12,1.21,1.09,20.74,24.13,0.06,0.08,0.02,34.26,30.87,-3.39,True,False,3,ahead,3,ahead,30.2,31.64,-8.81,-21.78,5,wide_right,2,middle_third,False,-7.07,-23.1,5,wide_right,2,middle_third,False,True,False,,False,True,0.0075,0.3644,0.982,True,False,0,False,True,False,False,True,1,1,0,True,True,
1_81,81,1864049,14872,14881,24:39.2,24:40.1,24,39,0.9,1,2,right_to_left,1,off_ball_run,8,run_ahead_of_the_ball,816480,C. Hutton,12,LM,151127,K. Sharples,4,LCB,2329,KC Current,0.05,17.14,2,half_space_left,2,middle_third,False,3.73,18.23,2,half_space_left,2,middle_third,False,8_259,14856,3,drawing,0,0,113,1,create,9,medium_block,False,False,3.42,16.5,1,forward,False,False,15.31,2,running,5.03,4.98,-0.04,14.4,16.31,14.35,12.58,-1.77,40.6,38.69,-1.91,True,True,3,ahead,3,ahead,12.58,12.92,-12.31,19.47,2,half_space_left,2,middle_third,False,-8.99,20.47,1,wide_left,2,middle_third,False,False,False,,False,False,0.0028,0.9113,0.7519,True,True,1,False,,,,True,7,8,1,True,True,
1_82,82,1864049,14875,14899,24:39.5,24:41.9,24,39,2.4,1,2,right_to_left,1,off_ball_run,1,behind,22541,Debinha,19,CF,151127,K. Sharples,4,LCB,2329,KC Current,13.09,-2.01,3,center,2,middle_third,False,20.13,8.93,3,center,3,attacking_third,False,8_259,14856,3,drawing,0,0,113,1,create,9,medium_block,False,False,13.07,57.24,3,sideway_left,False,False,19.38,2,running,2.25,0.81,-1.44,14.96,19.84,1.87,-0.29,-2.16,40.04,35.16,-4.88,True,False,3,ahead,3,ahead,32.59,29.24,-11.18,19.74,2,half_space_left,2,middle_third,False,-6.64,20.69,1,wide_left,2,middle_third,False,False,False,,False,True,0.0129,0.5305,0.8715,True,False,1,False,True,False,False,False,0,4,4,True,True,
1_83,83,1864049,15055,15078,24:57.5,24:59.8,24,57,2.3,1,1,left_to_right,1,off_ball_run,8,run_ahead_of_the_ball,63540,Adriana,16,LW,149954,K. Strom,4,LCB,2334,Orlando Pride,-2.1,19.13,2,half_space_left,2,middle_third,False,9.93,21.04,1,wide_left,2,middle_third,False,8_264,15055,3,drawing,0,0,115,6,direct,15,defending_direct,False,False,11.62,9.02,1,forward,False,False,19.1,2,running,3.73,3.05,-0.67,10.35,13.36,12.45,3.43,-9.02,44.65,41.64,-3.01,True,True,3,ahead,3,ahead,20.25,28.86,-22.31,20.32,1,wide_left,1,defensive_third,False,-18.92,21.91,1,wide_left,1,defensive_third,False,False,False,,False,True,0.015,0.3839,0.9071,True,True,0,False,,,,True,3,4,1,True,True,
1_84,84,1864049,15173,15205,25:09.3,25:12.5,25,9,3.2,1,2,right_to_left,1,off_ball_run,8,run_ahead_of_the_ball,22541,Debinha,19,CF,151129,V. DiBernardo,14,RM,2329,KC Current,3.65,-6.65,3,center,2,middle_third,False,13.72,3.43,3,center,2,middle_third,False,8_270,15173,3,drawing,0,0,118,5,chaotic,5,chaotic,False,False,15.39,45.03,3,sideway_left,False,False,17.29,2,running,1.9,5.03,3.13,16.31,26.3,12.66,12.58,-0.08,38.69,28.7,-9.99,True,True,2,same_line,3,ahead,1.9,14.7,1.75,-6.52,3,center,2,middle_third,False,7.01,-9.65,4,half_space_right,2,middle_third,False,False,False,,False,False,0.006,0.9098,0.8471,True,True,2,False,,,,True,6,5,-1,True,True,
1_85,85,1864049,15178,15203,25:09.8,25:12.3,25,9,2.5,1,2,right_to_left,1,off_ball_run,8,run_ahead_of_the_ball,816480,C. Hutton,12,LM,151129,V. DiBernardo,14,RM,2329,KC Current,1.3,-1.78,3,center,2,middle_third,False,11.01,3.98,3,center,2,middle_third,False,8_270,15173,3,drawing,0,0,118,5,chaotic,5,chaotic,False,False,11.0,30.68,1,forward,False,False,16.35,2,running,0.7,5.8,5.1,16.51,25.41,15.21,14.4,-0.81,38.49,29.59,-8.9,True,True,2,same_line,3,ahead,5.04,14.12,2.19,-6.74,3,center,2,middle_third,False,6.68,-9.46,4,half_space_right,2,middle_third,False,False,False,,False,False,0.0077,0.7899,0.6395,True,True,2,True,,,,True,6,5,-1,True,True,
1_86,86,1864049,15183,15204,25:10.3,25:12.4,25,10,2.1,1,2,right_to_left,1,off_ball_run,1,behind,816479,T. Chawinga,18,LF,151129,V. DiBernardo,14,RM,2329,KC Current,15.28,1.95,3,center,2,middle_third,False,24.21,-3.2,3,center,3,attacking_third,False,8_270,15173,3,drawing,0,0,118,5,chaotic,5,chaotic,False,False,10.01,-29.97,1,forward,False,False,17.75,2,running,3.48,1.64,-1.83,17.27,25.86,1.99,1.65,-0.34,37.73,29.14,-8.59,True,True,3,ahead,3,ahead,15.32,18.5,2.78,-6.91,3,center,2,middle_third,False,6.84,-9.56,4,half_space_right,2,middle_third,False,True,False,,True,True,0.0413,0.3205,0.9058,True,True,2,False,True,False,False,True,1,3,2,True,True,
1_87,87,1864049,15373,15423,25:29.3,25:34.3,25,29,5.0,1,2,right_to_left,1,off_ball_run,1,behind,816479,T. Chawinga,18,LF,22541,Debinha,19,CF,2329,KC Current,12.79,-1.21,3,center,2,middle_third,False,39.87,16.68,2,half_space_left,3,attacking_third,True,8_274,15381,3,drawing,0,0,120,4,transition,11,defending_transition,False,False,32.97,33.45,1,forward,True,False,23.6,3,hsr,2.23,2.42,0.2,15.17,40.36,2.38,0.49,-1.89,39.83,14.64,-25.19,True,False,2,same_line,3,ahead,21.06,13.47,12.63,19.85,2,half_space_left,2,middle_third,False,27.12,12.32,2,half_space_left,3,attacking_third,False,True,True,False,False,True,0.0175,0.5632,0.9838,True,True,0,False,True,True,False,True,1,3,2,True,True,True
1_88,88,1864049,15405,15440,25:32.5,25:36.0,25,32,3.5,1,2,right_to_left,1,off_ball_run,9,support,22541,Debinha,19,CF,816479,T. Chawinga,18,LF,2329,KC Current,20.13,18.82,2,half_space_left,3,attacking_third,False,34.42,7.07,3,center,3,attacking_third,False,8_275,15423,3,drawing,0,0,120,4,transition,11,defending_transition,False,False,18.2,-39.43,1,forward,False,True,19.01,2,running,2.29,5.46,3.18,29.12,45.02,8.99,10.6,1.61,25.88,9.98,-15.9,False,True,1,behind,1,behind,10.45,12.78,27.38,11.29,2,half_space_left,3,attacking_third,False,44.11,15.4,2,half_space_left,3,attacking_third,True,False,False,,True,True,0.0685,0.2786,0.8818,True,True,0,True,,,,True,5,5,0,True,True,
1_89,89,1864049,15599,15626,25:51.9,25:54.6,25,51,2.7,1,1,left_to_right,1,off_ball_run,8,run_ahead_of_the_ball,62445,B. Banda,19,CF,63540,Adriana,16,LW,2334,Orlando Pride,-14.79,-19.98,4,half_space_right,2,middle_third,False,-3.14,-6.41,3,center,2,middle_third,False,8_280,15612,3,drawing,0,0,123,1,create,9,medium_block,False,False,17.21,49.35,3,sideway_left,False,True,23.83,3,hsr,5.01,3.47,-1.53,2.84,9.72,17.63,12.86,-4.77,52.16,45.28,-6.88,True,True,2,same_line,3,ahead,21.7,11.2,-17.3,1.57,3,center,2,middle_third,False,-11.71,0.8,3,center,2,middle_third,False,False,False,,False,False,0.0126,0.8651,0.9398,True,True,1,True,,,,True,3,5,2,True,True,
1_90,90,1864049,15605,15623,25:52.5,25:54.3,25,52,1.8,1,1,left_to_right,1,off_ball_run,9,support,22542,Marta,19,CF,63540,Adriana,16,LW,2334,Orlando Pride,-20.8,-7.61,3,center,1,defensive_third,False,-13.03,-4.59,3,center,2,middle_third,False,8_280,15612,3,drawing,0,0,123,1,create,9,medium_block,False,False,8.37,21.24,1,forward,False,False,16.62,2,running,11.47,5.52,-5.96,4.0,8.84,24.8,21.87,-2.93,51.0,46.16,-4.84,True,True,1,behind,2,same_line,10.73,5.63,-15.75,1.86,3,center,2,middle_third,False,-12.36,1.0,3,center,2,middle_third,False,True,True,True,False,False,0.0065,0.9799,0.8681,True,True,1,False,,,,True,5,5,0,True,True,True
1_91,91,1864049,15627,15666,25:54.7,25:58.6,25,54,3.9,1,1,left_to_right,1,off_ball_run,8,run_ahead_of_the_ball,62445,B. Banda,19,CF,22542,Marta,19,CF,2334,Orlando Pride,-2.7,-5.81,3,center,2,middle_third,False,11.93,13.03,2,half_space_left,2,middle_third,False,8_281,15634,3,drawing,0,0,123,1,create,9,medium_block,False,False,23.48,52.17,3,sideway_left,True,False,22.03,3,hsr,3.73,10.47,6.74,10.0,20.99,12.7,9.06,-3.64,45.0,34.01,-10.99,True,False,3,ahead,3,ahead,8.83,17.76,-11.44,-4.53,3,center,2,middle_third,False,-0.6,0.45,3,center,2,middle_third,False,True,True,True,False,False,0.0123,0.8134,0.9483,True,True,1,False,,,,True,3,3,0,True,True,True
1_92,92,1864049,15640,15668,25:56.0,25:58.8,25,56,2.8,1,1,left_to_right,1,off_ball_run,8,run_ahead_of_the_ball,63540,Adriana,16,LW,22542,Marta,19,CF,2334,Orlando Pride,-7.24,1.15,3,center,2,middle_third,False,5.83,-3.49,3,center,2,middle_third,False,8_281,15634,3,drawing,0,0,123,1,create,9,medium_block,False,False,14.44,-19.55,1,forward,False,False,18.5,2,running,3.15,4.25,1.1,13.43,21.5,20.67,15.67,-5.0,41.57,33.5,-8.07,True,True,2,same_line,3,ahead,5.15,7.55,-6.76,-3.98,3,center,2,middle_third,False,-0.25,0.98,3,center,2,middle_third,False,False,False,,False,False,0.0134,0.9203,0.658,True,False,1,True,,,,True,4,5,1,True,True,
1_93,93,1864049,15669,15734,25:58.9,26:05.4,25,58,6.5,1,1,left_to_right,1,off_ball_run,3,cross_receiver,63540,Adriana,16,LW,62445,B. Banda,19,CF,2334,Orlando Pride,6.25,-3.77,3,center,2,middle_third,False,38.29,0.06,3,center,3,attacking_third,False,8_282,15683,3,drawing,0,0,124,2,finish,8,low_block,False,False,32.66,6.82,1,forward,False,False,18.29,2,running,4.04,3.88,-0.16,21.74,43.04,15.49,4.75,-10.74,33.26,11.96,-21.3,True,True,1,behind,2,same_line,18.85,14.69,12.66,13.96,2,half_space_left,2,middle_third,False,40.36,14.6,2,half_space_left,3,attacking_third,True,False,False,,True,False,0.0858,0.7025,0.836,True,True,0,False,,,,True,4,4,0,True,True,
1_94,94,1864049,18598,18622,30:51.8,30:54.2,30,51,2.4,1,2,right_to_left,1,off_ball_run,9,support,188178,M. Cooper,20,RF,151129,V. DiBernardo,14,RM,2329,KC Current,-7.66,-29.86,5,wide_right,2,middle_third,False,2.43,-22.5,5,wide_right,2,middle_third,False,8_300,18608,3,drawing,0,0,131,1,create,9,medium_block,False,False,13.0,36.11,1,forward,False,False,19.44,2,running,3.91,1.56,-2.35,10.77,16.82,18.43,14.39,-4.04,44.23,38.18,-6.05,False,True,1,behind,2,same_line,8.99,6.32,-1.57,-23.25,5,wide_right,2,middle_third,False,3.76,-28.68,5,wide_right,2,middle_third,False,False,False,,False,False,0.001,0.8784,0.8894,True,True,1,False,,,,True,6,7,1,True,True,
1_95,95,1864049,18606,18622,30:52.6,30:54.2,30,52,1.6,1,2,right_to_left,1,off_ball_run,6,pulling_half_space,22541,Debinha,19,CF,151129,V. DiBernardo,14,RM,2329,KC Current,10.89,-10.16,4,half_space_right,2,middle_third,False,13.39,-18.2,4,half_space_right,2,middle_third,False,8_300,18608,3,drawing,0,0,131,1,create,9,medium_block,False,False,8.46,-72.73,4,sideway_right,False,False,18.96,2,running,5.28,3.43,-1.85,12.79,16.82,1.9,3.43,1.53,42.21,38.18,-4.03,True,True,3,ahead,3,ahead,18.6,14.23,-0.6,-24.79,5,wide_right,2,middle_third,False,3.76,-28.68,5,wide_right,2,middle_third,False,False,False,,False,False,0.0044,0.6847,0.9689,True,True,1,False,,,,True,3,3,0,True,True,
1_96,96,1864049,19058,19068,31:37.8,31:38.8,31,37,1.0,1,2,right_to_left,1,off_ball_run,8,run_ahead_of_the_ball,22541,Debinha,19,CF,816480,C. Hutton,12,LM,2329,KC Current,24.72,24.04,1,wide_left,3,attacking_third,False,28.84,20.39,1,wide_left,3,attacking_third,False,8_307,19058,3,drawing,0,0,135,5,chaotic,5,chaotic,False,False,5.5,-41.54,1,forward,False,False,19.73,2,running,1.08,1.35,0.27,31.18,33.02,6.46,4.18,-2.28,23.82,21.98,-1.84,True,True,2,same_line,3,ahead,3.22,4.47,23.31,21.15,1,wide_left,3,attacking_third,False,24.62,18.91,2,half_space_left,3,attacking_third,False,True,False,,True,True,0.0231,0.4158,0.5333,False,True,0,False,,,,True,3,4,1,True,True,
1_97,97,1864049,19308,19390,32:02.8,32:11.0,32,2,8.2,1,1,left_to_right,1,off_ball_run,8,run_ahead_of_the_ball,62445,B. Banda,19,CF,22542,Marta,19,CF,2334,Orlando Pride,-1.66,-7.76,3,center,2,middle_third,False,46.89,-2.42,3,center,3,attacking_third,True,8_311,19298,3,drawing,0,0,138,4,transition,11,defending_transition,False,False,50.07,6.28,1,forward,False,False,21.89,3,hsr,6.24,1.0,-5.24,10.43,46.84,12.09,-0.05,-12.14,44.57,8.16,-36.41,True,False,3,ahead,3,ahead,16.43,11.37,-5.83,8.13,3,center,2,middle_third,False,41.94,7.82,3,center,3,attacking_third,True,True,False,,True,True,0.3372,0.3975,0.812,True,False,1,False,,,,True,0,4,4,True,True,
1_98,98,1864049,19309,19386,32:02.9,32:10.6,32,2,7.7,1,1,left_to_right,1,off_ball_run,8,run_ahead_of_the_ball,63540,Adriana,16,LW,22542,Marta,19,CF,2334,Orlando Pride,-6.42,21.14,1,wide_left,2,middle_third,False,42.87,10.65,2,half_space_left,3,attacking_third,True,8_311,19298,3,drawing,0,0,138,4,transition,11,defending_transition,False,False,50.32,-12.01,1,forward,False,False,23.61,3,hsr,7.86,2.04,-5.82,10.64,45.43,17.06,2.56,-14.5,44.36,9.57,-34.79,True,False,2,same_line,2,same_line,12.72,4.15,-5.71,8.44,3,center,2,middle_third,False,40.14,7.53,3,center,3,attacking_third,True,False,False,,True,False,0.0952,0.7188,0.9645,True,True,1,False,,,,True,3,4,1,True,True,
1_99,99,1864049,19720,19749,32:44.0,32:46.9,32,44,2.9,1,2,right_to_left,1,off_ball_run,9,support,816480,C. Hutton,12,LM,816479,T. Chawinga,18,LF,2329,KC Current,-20.3,25.75,1,wide_left,1,defensive_third,False,-8.55,29.96,1,wide_left,2,middle_third,False,8_314,19721,3,drawing,0,0,141,1,create,9,medium_block,False,False,12.07,19.71,1,forward,False,False,15.48,2,running,5.25,10.21,4.97,4.83,10.92,25.13,19.47,-5.66,50.17,44.08,-6.09,True,False,1,behind,1,behind,17.5,11.86,-2.85,24.45,1,wide_left,2,middle_third,False,1.75,24.09,1,wide_left,2,middle_third,False,False,False,,False,False,0.001,0.9094,0.9575,True,False,0,False,,,,False,6,6,0,True,True,
1_100,100,1864049,19758,19767,32:47.8,32:48.7,32,47,0.9,1,2,right_to_left,1,off_ball_run,8,run_ahead_of_the_ball,188178,M. Cooper,20,RF,816479,T. Chawinga,18,LF,2329,KC Current,-0.42,-31.35,5,wide_right,2,middle_third,False,3.99,-30.53,5,wide_right,2,middle_third,False,8_314,19721,3,drawing,0,0,141,1,create,9,medium_block,True,True,3.92,10.53,1,forward,False,False,17.95,2,running,31.72,30.74,-0.98,12.8,14.91,13.22,10.92,-2.3,42.2,40.09,-2.11,False,False,1,behind,2,same_line,51.99,45.79,3.38,20.5,1,wide_left,2,middle_third,False,4.2,15.26,2,half_space_left,2,middle_third,False,False,False,,False,False,0.0165,0.7889,0.7743,True,False,1,False,,,,True,6,6,0,True,True,
1_101,101,1864049,19760,19777,32:48.0,32:49.7,32,48,1.7,1,2,right_to_left,1,off_ball_run,1,behind,22541,Debinha,19,CF,816479,T. Chawinga,18,LF,2329,KC Current,10.66,11.58,2,half_space_left,2,middle_third,False,18.46,11.79,2,half_space_left,3,attacking_third,False,8_314,19721,3,drawing,0,0,141,1,create,9,medium_block,True,True,7.41,1.54,1,forward,False,False,16.55,2,running,2.87,1.6,-1.27,13.27,17.56,2.61,-0.9,-3.51,41.73,37.44,-4.29,True,False,3,ahead,3,ahead,10.53,11.42,3.57,19.37,2,half_space_left,2,middle_third,False,7.08,10.84,2,half_space_left,2,middle_third,False,False,False,,True,True,0.0256,0.4019,0.7228,True,True,1,False,True,False,False,False,0,3,3,True,True,
1_102,102,1864049,19768,19826,32:48.8,32:54.6,32,48,5.8,1,2,right_to_left,1,off_ball_run,8,run_ahead_of_the_ball,188178,M. Cooper,20,RF,151129,V. DiBernardo,14,RM,2329,KC Current,4.55,-30.4,5,wide_right,2,middle_third,False,42.26,-19.67,4,half_space_right,3,attacking_third,True,8_315,19784,3,drawing,0,0,142,2,finish,8,low_block,True,True,39.24,15.88,1,forward,False,False,24.29,3,hsr,30.43,3.9,-26.53,15.13,42.48,10.58,0.22,-10.36,39.87,12.52,-27.35,False,False,2,same_line,3,ahead,30.06,16.43,3.04,-0.38,3,center,2,middle_third,False,28.72,-10.37,4,half_space_right,3,attacking_third,False,True,True,True,True,False,0.0246,0.8687,0.9789,True,True,0,False,,,,True,1,5,4,True,True,True
1_103,103,1864049,19802,19837,32:52.2,32:55.7,32,52,3.5,1,2,right_to_left,1,off_ball_run,9,support,151129,V. DiBernardo,14,RM,188178,M. Cooper,20,RF,2329,KC Current,17.72,-6.46,3,center,2,middle_third,False,34.09,-11.82,4,half_space_right,3,attacking_third,False,8_316,19826,3,drawing,0,0,142,2,finish,8,low_block,True,True,16.85,-18.13,1,forward,False,False,17.89,2,running,1.86,4.77,2.92,28.96,47.57,11.24,13.48,2.24,26.04,7.43,-18.61,True,True,1,behind,1,behind,20.15,14.4,27.23,-24.22,5,wide_right,3,attacking_third,False,46.96,-18.28,4,half_space_right,3,attacking_third,True,False,False,,True,True,0.0322,0.4459,0.9003,True,True,2,False,,,,True,5,5,0,True,True,
