event_id,index,match_id,frame_start,frame_end,time_start,time_end,minute_start,second_start,duration,period,attacking_side_id,attacking_side,event_type_id,event_type,player_id,player_name,player_position_id,player_position,team_id,team_shortname,x_start,y_start,channel_id_start,channel_start,third_id_start,third_start,penalty_area_start,x_end,y_end,channel_id_end,channel_end,third_id_end,third_end,penalty_area_end,game_state_id,game_state,team_score,opponent_team_score,phase_index,player_possession_phase_index,first_player_possession_in_team_possession,last_player_possession_in_team_possession,lead_to_different_phase,issued_from_different_phase,n_player_possessions_in_phase,team_possession_loss_in_phase,team_in_possession_phase_type_id,team_in_possession_phase_type,team_out_of_possession_phase_type_id,team_out_of_possession_phase_type,current_team_in_possession_next_phase_type_id,current_team_in_possession_next_phase_type,current_team_out_of_possession_next_phase_type_id,current_team_out_of_possession_next_phase_type,current_team_in_possession_previous_phase_type_id,current_team_in_possession_previous_phase_type,current_team_out_of_possession_previous_phase_type_id,current_team_out_of_possession_previous_phase_type,game_interruption_before_id,game_interruption_before,game_interruption_after_id,game_interruption_after,lead_to_shot,lead_to_goal,distance_covered,trajectory_angle,trajectory_direction_id,trajectory_direction,in_to_out,out_to_in,speed_avg,speed_avg_band_id,speed_avg_band,separation_start,separation_end,separation_gain,last_defensive_line_x_start,last_defensive_line_x_end,delta_to_last_defensive_line_start,delta_to_last_defensive_line_end,delta_to_last_defensive_line_gain,last_defensive_line_height_start,last_defensive_line_height_end,last_defensive_line_height_gain,inside_defensive_shape_start,inside_defensive_shape_end,start_type_id,start_type,end_type_id,end_type,one_touch,quick_pass,carry,forward_momentum,is_header,hand_pass,initiate_give_and_go,pass_angle_received,pass_direction_received_id,pass_direction_received,pass_distance_received,pass_range_received_id,pass_range_received,pass_outcome_id,pass_outcome,targeted_passing_option_event_id,high_pass,player_targeted_id,player_targeted_name,player_targeted_position_id,player_targeted_position,player_targeted_x_pass,player_targeted_y_pass,player_targeted_channel_pass_id,player_targeted_channel_pass,player_targeted_third_pass_id,player_targeted_third_pass,player_targeted_penalty_area_pass,player_targeted_x_reception,player_targeted_y_reception,player_targeted_channel_reception_id,player_targeted_channel_reception,player_targeted_third_reception_id,player_targeted_third_reception,player_targeted_penalty_area_reception,player_targeted_xpass_completion,player_targeted_difficult_pass_target,player_targeted_xthreat,player_targeted_dangerous,n_passing_options,n_off_ball_runs,n_passing_options_line_break,n_passing_options_first_line_break,n_passing_options_second_last_line_break,n_passing_options_last_line_break,n_passing_options_ahead,n_passing_options_dangerous_difficult,n_passing_options_dangerous_not_difficult,n_passing_options_not_dangerous_not_difficult,n_passing_options_not_dangerous_difficult,n_passing_options_at_start,n_passing_options_at_end,n_passing_options_ahead_at_start,n_passing_options_ahead_at_end,n_teammates_ahead_end,n_teammates_ahead_start,organised_defense,defensive_structure,n_defensive_lines,first_line_break,second_last_line_break,last_line_break,furthest_line_break_id,furthest_line_break,furthest_line_break_type_id,furthest_line_break_type,interplayer_distance,interplayer_distance_range_id,interplayer_distance_range,interplayer_angle,interplayer_direction_id,interplayer_direction,pass_distance,pass_range_id,pass_range,pass_angle,pass_direction_id,pass_direction,pass_ahead,n_opponents_ahead_player_in_possession_pass_moment,n_opponents_ahead_pass_reception,n_opponents_bypassed,n_opponents_ahead_end,n_opponents_ahead_start,n_opponents_overtaken,is_player_possession_start_matched,is_player_possession_end_matched,is_previous_pass_matched,is_pass_reception_matched,fully_extrapolated
8_151,151,1848387,7979,8009,13:09.9,13:12.9,13,9,3.0,1,1,left_to_right,8,player_possession,57144,H. Mace,8,RB,2329,KC Current,-39.2,-27.86,5,wide_right,1,defensive_third,False,-31.86,-29.76,5,wide_right,1,defensive_third,False,1,winning,1,0,63,2,False,False,True,False,3,False,0,build_up,10,high_block,1,create,9,medium_block,8,low_block,2,finish,,,,,False,False,7.71,-14.51,1,forward,False,False,9.18,1,jogging,11.41,2.72,-8.69,2.38,2.04,41.58,33.9,-7.68,50.12,50.46,0.34,False,False,1,pass_reception,1,pass,False,False,True,False,False,False,False,-60.46,4,sideway_right,15.78,2,medium,1,successful,7_355,False,151129,V. DiBernardo,15.0,AM,-22.02,-17.09,4,half_space_right,1,defensive_third,False,-17.63,-17.13,4,half_space_right,1,defensive_third,False,0.9527,False,0.0002,False,4,0,3,0,3,0,4,0,0,3,1,3,4,3,4,7,7,True,433.0,3,False,False,False,,,,,16.04,2,medium,52.17,3,sideway_left,15.52,2,medium,55.42,3,sideway_left,True,8,7,1,8,9,1,True,True,True,True,False
8_152,152,1848387,8023,8034,13:14.3,13:15.4,13,14,1.1,1,1,left_to_right,8,player_possession,151129,V. DiBernardo,15,AM,2329,KC Current,-17.63,-17.13,4,half_space_right,1,defensive_third,False,-14.47,-18.61,4,half_space_right,2,middle_third,False,1,winning,1,0,64,1,False,False,False,True,2,True,1,create,9,medium_block,9,medium_block,1,create,0,build_up,10,high_block,,,,,False,False,3.44,-25.1,1,forward,False,False,12.12,1,jogging,3.61,1.18,-2.43,1.93,2.65,19.56,17.12,-2.44,50.57,49.85,-0.72,True,True,1,pass_reception,1,pass,False,False,True,True,False,False,False,55.42,3,sideway_left,15.52,2,medium,1,successful,7_358,False,188178,M. Cooper,17.0,RW,-2.16,-21.5,5,wide_right,2,middle_third,False,-2.21,-22.49,5,wide_right,2,middle_third,False,0.5312,True,0.0035,False,3,1,1,0,1,0,3,0,0,2,1,3,3,3,3,4,4,False,,,,,,,,,,12.64,1,short,-13.21,1,forward,11.55,1,short,-3.62,1,forward,True,7,4,3,7,7,0,True,True,True,True,False
8_153,153,1848387,8046,8063,13:16.6,13:18.3,13,16,1.7,1,1,left_to_right,8,player_possession,188178,M. Cooper,17,RW,2329,KC Current,-2.21,-22.49,5,wide_right,2,middle_third,False,2.53,-19.77,4,half_space_right,2,middle_third,False,1,winning,1,0,64,2,False,True,True,False,2,True,1,create,9,medium_block,9,medium_block,1,create,0,build_up,10,high_block,,,4,free_kick_against,False,False,5.15,29.85,1,forward,False,True,11.83,1,jogging,1.18,2.21,1.03,4.76,11.61,6.97,9.08,2.11,47.74,40.89,-6.85,True,True,1,pass_reception,1,pass,False,False,True,False,False,False,False,-3.62,1,forward,11.55,1,short,2,unsuccessful,7_361,,816479,T. Chawinga,16.0,LW,10.81,-1.95,3,center,2,middle_third,False,,,,,,,,0.3971,True,0.063,True,3,3,0,0,0,0,2,1,0,2,0,2,3,0,2,2,2,False,,,,,,,,,,19.65,2,medium,65.08,3,sideway_left,,,,,,,True,3,2,1,3,4,1,True,True,True,False,False
8_154,154,1848387,9435,9467,15:35.5,15:38.7,15,35,3.2,1,2,right_to_left,8,player_possession,149933,M. Berkely,4,LCB,1833,NC Courage,-23.91,16.87,2,half_space_left,1,defensive_third,False,-20.8,16.78,2,half_space_left,1,defensive_third,False,2,losing,0,1,65,3,True,False,False,True,6,False,1,create,9,medium_block,0,build_up,10,high_block,9,medium_block,1,create,3,free_kick_for,,,False,False,4.26,-1.66,1,forward,False,False,4.77,1,jogging,16.34,10.0,-6.35,6.77,10.52,30.68,31.32,0.64,45.73,41.98,-3.75,False,False,5,free_kick_reception,1,pass,False,False,True,False,False,False,False,,,,,,,1,successful,7_362,False,57140,K. Kurtz,6.0,RCB,-24.06,2.37,3,center,1,defensive_third,False,-24.15,2.49,3,center,1,defensive_third,False,0.9992,False,0.0,False,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,7,7,True,424.0,3,False,False,False,,,,,14.77,1,short,-102.75,4,sideway_right,15.39,2,medium,-101.16,4,sideway_right,False,10,10,0,10,10,0,True,True,,True,False
8_155,155,1848387,9480,9512,15:40.0,15:43.2,15,40,3.2,1,2,right_to_left,8,player_possession,57140,K. Kurtz,6,RCB,1833,NC Courage,-24.15,2.49,3,center,1,defensive_third,False,-19.01,0.06,3,center,1,defensive_third,False,2,losing,0,1,65,4,False,False,False,False,6,False,1,create,9,medium_block,0,build_up,10,high_block,9,medium_block,1,create,,,,,False,False,5.69,-25.3,1,forward,False,False,6.28,1,jogging,11.5,6.8,-4.7,9.23,9.53,33.38,28.54,-4.84,43.27,42.97,-0.3,False,False,1,pass_reception,1,pass,False,False,True,False,False,False,False,-101.16,4,sideway_right,15.39,2,medium,1,successful,7_364,False,18897,R. Williams,8.0,RB,-21.73,-13.85,4,half_space_right,1,defensive_third,False,-21.49,-14.19,4,half_space_right,1,defensive_third,False,0.9988,False,0.0001,False,3,1,1,1,0,0,2,0,0,3,0,3,1,2,2,7,9,True,4231.0,3,False,False,False,,,,,14.17,1,short,-101.06,4,sideway_right,14.45,1,short,-96.28,4,sideway_right,False,10,10,0,10,10,0,True,True,True,True,False
8_156,156,1848387,9525,9546,15:44.5,15:46.6,15,44,2.1,1,2,right_to_left,8,player_possession,18897,R. Williams,8,RB,1833,NC Courage,-21.49,-14.19,4,half_space_right,1,defensive_third,False,-20.5,-12.27,4,half_space_right,1,defensive_third,False,2,losing,0,1,65,5,False,False,False,False,6,False,1,create,9,medium_block,0,build_up,10,high_block,9,medium_block,1,create,,,,,False,False,2.16,62.72,3,sideway_left,False,False,3.64,1,jogging,11.86,7.93,-3.93,9.96,9.98,31.45,30.48,-0.97,42.54,42.52,-0.02,False,False,1,pass_reception,1,pass,False,False,True,False,False,False,False,-96.28,4,sideway_right,14.45,1,short,1,successful,7_366,False,57140,K. Kurtz,6.0,RCB,-21.98,1.14,3,center,1,defensive_third,False,-22.04,1.18,3,center,1,defensive_third,False,0.9992,False,0.0001,False,2,0,0,0,0,0,0,0,0,2,0,1,2,0,0,7,9,True,424.0,3,False,False,False,,,,,13.49,1,short,96.3,3,sideway_left,13.8,1,short,96.12,3,sideway_left,False,10,10,0,10,10,0,True,True,True,True,False
8_157,157,1848387,9553,9573,15:47.3,15:49.3,15,47,2.0,1,2,right_to_left,8,player_possession,57140,K. Kurtz,6,RCB,1833,NC Courage,-22.04,1.18,3,center,1,defensive_third,False,-19.74,2.19,3,center,1,defensive_third,False,2,losing,0,1,65,6,False,False,False,False,6,False,1,create,9,medium_block,0,build_up,10,high_block,9,medium_block,1,create,,,,,False,False,2.56,23.71,1,forward,False,False,4.49,1,jogging,11.91,11.24,-0.67,9.93,10.15,31.97,29.89,-2.08,42.57,42.35,-0.22,False,False,1,pass_reception,1,pass,False,False,True,False,False,False,False,96.12,3,sideway_left,13.8,1,short,1,successful,7_369,False,149933,M. Berkely,4.0,LCB,-21.28,22.86,1,wide_left,1,defensive_third,False,-18.53,20.82,1,wide_left,1,defensive_third,False,0.999,False,0.0001,False,2,0,0,0,0,0,0,0,0,2,0,2,1,0,0,8,9,True,424.0,3,False,False,False,,,,,20.73,2,medium,94.26,3,sideway_left,20.51,2,medium,91.96,3,sideway_left,False,10,10,0,10,10,0,True,True,True,True,False
8_158,158,1848387,9590,9615,15:51.0,15:53.5,15,51,2.5,1,2,right_to_left,8,player_possession,149933,M. Berkely,4,LCB,1833,NC Courage,-18.53,20.82,1,wide_left,1,defensive_third,False,-18.36,9.72,2,half_space_left,1,defensive_third,False,2,losing,0,1,65,7,False,False,True,False,6,False,1,create,9,medium_block,0,build_up,10,high_block,9,medium_block,1,create,,,,,False,False,10.83,-89.12,4,sideway_right,False,True,15.88,2,running,5.77,2.5,-3.28,10.46,10.8,28.99,29.16,0.17,42.04,41.7,-0.34,False,False,1,pass_reception,1,pass,False,False,True,False,False,False,False,91.96,3,sideway_left,20.51,2,medium,1,successful,7_371,False,57140,K. Kurtz,6.0,RCB,-25.54,1.1,3,center,1,defensive_third,False,-27.97,-1.98,3,center,1,defensive_third,False,0.9966,False,0.0001,False,5,0,3,2,1,0,3,0,0,4,1,2,4,1,3,8,8,True,442.0,3,False,False,False,,,,,11.22,1,short,-129.79,4,sideway_right,9.07,1,short,-118.6,4,sideway_right,False,10,10,0,10,10,0,True,True,True,True,False
8_159,159,1848387,9629,9648,15:54.9,15:56.8,15,54,1.9,1,2,right_to_left,8,player_possession,57140,K. Kurtz,6,RCB,1833,NC Courage,-27.97,-1.98,3,center,1,defensive_third,False,-31.46,-8.0,3,center,1,defensive_third,False,2,losing,0,1,66,1,False,False,False,True,3,True,0,build_up,10,high_block,8,low_block,2,finish,1,create,9,medium_block,,,,,False,False,6.67,-120.1,4,sideway_right,False,False,13.13,1,jogging,7.27,2.27,-5.0,9.6,6.0,37.57,37.46,-0.11,42.9,46.5,3.6,False,False,1,pass_reception,1,pass,False,False,True,False,False,False,False,-118.6,4,sideway_right,9.07,1,short,1,successful,7_377,False,57135,C. Murphy,1.0,GK,-46.02,-0.59,3,center,1,defensive_third,False,-48.29,-0.86,3,center,1,defensive_third,False,0.9963,False,0.0,False,3,1,1,1,0,0,2,0,0,3,0,2,3,2,2,9,9,True,4231.0,3,False,False,False,,,,,16.34,2,medium,153.03,2,backward,14.57,1,short,139.98,2,backward,False,10,10,0,10,10,0,True,True,True,True,False
8_160,160,1848387,9667,9678,15:58.7,15:59.8,15,58,1.1,1,2,right_to_left,8,player_possession,57135,C. Murphy,1,GK,1833,NC Courage,-48.29,-0.86,3,center,1,defensive_third,False,-49.1,-1.32,3,center,1,defensive_third,False,2,losing,0,1,66,2,False,False,False,False,3,True,0,build_up,10,high_block,8,low_block,2,finish,1,create,9,medium_block,,,,,False,False,0.91,-150.41,2,backward,,,3.18,1,jogging,10.32,4.31,-6.0,3.07,1.64,51.36,50.74,-0.62,49.43,50.86,1.43,False,False,1,pass_reception,1,pass,False,False,False,False,False,False,False,139.98,2,backward,14.57,1,short,1,successful,7_378,False,149933,M. Berkely,4.0,LCB,-40.37,17.09,2,half_space_left,1,defensive_third,False,-43.8,19.14,2,half_space_left,1,defensive_third,False,0.9923,False,0.0001,False,3,1,2,1,1,0,3,0,0,3,0,1,3,1,3,10,10,True,4231.0,3,False,False,False,,,,,20.38,2,medium,64.63,3,sideway_left,20.39,2,medium,62.86,3,sideway_left,True,10,9,1,10,10,0,True,True,True,True,False
8_161,161,1848387,9694,9694,16:01.4,16:01.4,16,1,0.0,1,2,right_to_left,8,player_possession,149933,M. Berkely,4,LCB,1833,NC Courage,-43.8,19.14,2,half_space_left,1,defensive_third,False,-43.8,19.14,2,half_space_left,1,defensive_third,False,2,losing,0,1,66,3,False,True,True,False,3,True,0,build_up,10,high_block,8,low_block,2,finish,1,create,9,medium_block,,,,,False,False,0.0,109.65,3,sideway_left,,,3.25,1,jogging,6.54,6.54,0.0,-0.11,-0.11,43.69,43.69,0.0,52.61,52.61,0.0,False,False,1,pass_reception,1,pass,True,False,False,False,False,False,False,62.86,3,sideway_left,20.39,2,medium,2,unsuccessful,7_381,,22687,N. Miura,12.0,LM,-31.3,9.83,2,half_space_left,1,defensive_third,False,,,,,,,,0.8684,False,0.0002,False,3,2,3,3,0,0,3,0,0,3,0,,,,,9,9,True,4231.0,3,True,False,False,1,first,1,through,15.59,2,medium,-36.68,1,forward,,,,,,,True,9,6,3,9,9,0,True,True,True,True,False
8_162,162,1848387,9703,9713,16:02.3,16:03.3,16,2,1.0,1,1,left_to_right,8,player_possession,151129,V. DiBernardo,15,AM,2329,KC Current,34.55,-13.82,4,half_space_right,3,attacking_third,False,35.21,-16.84,4,half_space_right,3,attacking_third,False,1,winning,1,0,67,1,True,False,False,True,6,False,2,finish,8,low_block,1,create,9,medium_block,10,high_block,0,build_up,,,,,True,False,3.19,-77.67,4,sideway_right,False,False,11.57,1,jogging,2.68,1.35,-1.33,43.26,43.16,8.71,7.95,-0.76,9.24,9.34,0.1,True,True,2,pass_interception,1,pass,False,True,True,False,False,False,False,,,,,,,1,successful,7_384,False,22541,Debinha,19.0,CF,41.03,-5.92,3,center,3,attacking_third,True,40.21,-6.87,3,center,3,attacking_third,True,0.783,False,0.0326,True,2,0,0,0,0,0,2,0,2,0,0,2,2,2,2,2,2,False,,,,,,,,,,12.37,1,short,61.94,3,sideway_left,13.21,1,short,70.77,3,sideway_left,True,3,2,1,3,3,0,True,True,True,True,False
8_163,163,1848387,9722,9722,16:04.2,16:04.2,16,4,0.0,1,1,left_to_right,8,player_possession,22541,Debinha,19,CF,2329,KC Current,40.21,-6.87,3,center,3,attacking_third,True,40.21,-6.87,3,center,3,attacking_third,True,1,winning,1,0,67,2,False,False,False,False,6,False,2,finish,8,low_block,1,create,9,medium_block,10,high_block,0,build_up,,,,,True,False,0.0,-109.09,4,sideway_right,,,3.95,1,jogging,3.24,3.24,0.0,43.13,43.13,2.92,2.92,0.0,9.37,9.37,0.0,True,True,1,pass_reception,2,shot,True,False,False,False,False,False,False,70.77,3,sideway_left,13.21,1,short,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,0,True,True,True,,False
8_164,164,1848387,9746,9746,16:06.6,16:06.6,16,6,0.0,1,1,left_to_right,8,player_possession,151139,L. LaBonta,11,RDM,2329,KC Current,31.62,-6.39,3,center,3,attacking_third,False,31.62,-6.39,3,center,3,attacking_third,False,1,winning,1,0,67,3,False,True,True,False,6,False,2,finish,8,low_block,1,create,9,medium_block,10,high_block,0,build_up,,,,,True,False,0.0,46.5,3,sideway_left,,,17.47,2,running,4.37,4.37,0.0,44.09,44.09,12.47,12.47,0.0,8.41,8.41,0.0,True,True,3,keep_possession,2,shot,True,False,False,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0,0,0,0,0,2,2,1,1,0,,,,,4,4,,,,,,,,,,,,,,,,,,,,,,,,,,,6,6,0,True,True,,,False
8_165,165,1848387,9753,9753,16:07.3,16:07.3,16,7,0.0,1,2,right_to_left,8,player_possession,18897,R. Williams,8,RB,1833,NC Courage,-43.98,-2.39,3,center,1,defensive_third,False,-43.98,-2.39,3,center,1,defensive_third,False,2,losing,0,1,67,1,True,True,True,True,6,False,14,disruption,14,disruption,1,create,9,medium_block,10,high_block,0,build_up,,,,,False,False,0.0,-83.29,4,sideway_right,,,3.73,1,jogging,4.04,4.04,0.0,-4.35,-4.35,39.63,39.63,0.0,56.85,56.85,0.0,False,False,4,recovery,1,pass,True,False,False,False,False,False,False,,,,,,,1,successful,7_390,False,57135,C. Murphy,1.0,GK,-50.53,0.02,3,center,1,defensive_third,False,-50.77,-1.6,3,center,1,defensive_third,False,0.6109,True,0.0,False,2,0,0,0,0,0,1,0,0,1,1,,,,,9,9,False,,,,,,,,,,6.98,1,short,159.8,2,backward,7.94,1,short,140.31,2,backward,False,10,10,0,10,10,0,True,True,,False,False
8_166,166,1848387,9773,9806,16:09.3,16:12.6,16,9,3.3,1,1,left_to_right,8,player_possession,816479,T. Chawinga,16,LW,2329,KC Current,43.08,13.6,2,half_space_left,3,attacking_third,True,41.86,24.75,1,wide_left,3,attacking_third,False,1,winning,1,0,67,1,True,False,False,True,6,False,2,finish,8,low_block,1,create,9,medium_block,10,high_block,0,build_up,,,,,False,False,11.64,96.24,3,sideway_left,True,False,22.16,3,hsr,3.56,4.63,1.07,45.03,43.23,1.95,1.37,-0.58,7.47,9.27,1.8,False,False,4,recovery,1,pass,False,False,True,False,False,False,False,,,,,,,1,successful,7_392,False,816480,C. Hutton,9.0,LDM,31.16,25.06,1,wide_left,3,attacking_third,False,31.01,25.69,1,wide_left,3,attacking_third,False,0.9796,False,0.0095,False,1,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,False,,,,,,,,,,10.7,1,short,178.34,2,backward,9.49,1,short,174.5,2,backward,False,2,8,-6,2,2,0,True,True,,True,False
8_167,167,1848387,9814,9853,16:13.4,16:17.3,16,13,3.9,1,1,left_to_right,8,player_possession,816480,C. Hutton,9,LDM,2329,KC Current,31.01,25.69,1,wide_left,3,attacking_third,False,21.06,15.22,2,half_space_left,3,attacking_third,False,1,winning,1,0,67,2,False,False,True,False,6,False,2,finish,8,low_block,1,create,9,medium_block,10,high_block,0,build_up,,,,,False,False,14.04,-133.54,4,sideway_right,False,True,13.35,1,jogging,6.13,2.19,-3.93,42.05,37.08,11.04,16.02,4.98,10.45,15.42,4.97,False,True,1,pass_reception,1,pass,False,False,True,False,False,False,False,174.5,2,backward,9.49,1,short,1,successful,7_395,False,151127,K. Sharples,4.0,LCB,1.51,12.88,2,half_space_left,2,middle_third,False,-2.08,12.76,2,half_space_left,2,middle_third,False,0.9976,False,0.0011,False,3,0,0,0,0,0,1,0,0,3,0,0,3,0,1,6,4,False,,,,,,,,,,19.69,2,medium,-173.17,2,backward,12.45,1,short,165.29,2,backward,False,8,10,-2,8,8,0,True,True,True,True,False
8_168,168,1848387,9878,9918,16:19.8,16:23.8,16,19,4.0,1,1,left_to_right,8,player_possession,151127,K. Sharples,4,LCB,2329,KC Current,-2.08,12.76,2,half_space_left,2,middle_third,False,-2.3,10.33,2,half_space_left,2,middle_third,False,1,winning,1,0,68,1,False,False,False,True,5,False,1,create,9,medium_block,2,finish,8,low_block,2,finish,8,low_block,,,,,False,False,3.3,-95.17,4,sideway_right,False,False,2.99,1,jogging,15.6,9.0,-6.6,32.37,25.08,34.45,27.38,-7.07,20.13,27.42,7.29,False,False,1,pass_reception,1,pass,False,False,True,False,False,False,False,165.29,2,backward,12.45,1,short,1,successful,7_396,False,52566,A. Cook,6.0,RCB,-10.67,-7.22,3,center,2,middle_third,False,-10.85,-7.96,3,center,2,middle_third,False,0.9988,False,0.0005,False,3,1,0,0,0,0,2,0,0,3,0,1,3,0,3,8,9,True,442.0,3,False,False,False,,,,,19.44,2,medium,-115.5,4,sideway_right,19.9,2,medium,-108.36,4,sideway_right,False,10,10,0,10,10,0,True,True,True,True,False
8_169,169,1848387,9933,9944,16:25.3,16:26.4,16,25,1.1,1,1,left_to_right,8,player_possession,52566,A. Cook,6,RCB,2329,KC Current,-10.85,-7.96,3,center,2,middle_third,False,-11.06,-8.98,3,center,2,middle_third,False,1,winning,1,0,68,2,False,False,False,False,5,False,1,create,9,medium_block,2,finish,8,low_block,2,finish,8,low_block,,,,,False,False,0.94,-101.63,4,sideway_right,,,3.43,1,jogging,11.67,7.27,-4.4,23.97,22.99,34.82,34.05,-0.77,28.53,29.51,0.98,False,False,1,pass_reception,1,pass,False,False,False,False,False,False,False,-108.36,4,sideway_right,19.9,2,medium,1,successful,7_399,False,57144,H. Mace,8.0,RB,-3.38,-20.64,5,wide_right,2,middle_third,False,-6.4,-21.07,5,wide_right,2,middle_third,False,0.9984,False,0.0007,False,1,0,0,0,0,0,1,0,0,1,0,1,1,1,1,9,9,True,4411.0,2,,False,False,,,,,13.96,1,short,-56.63,4,sideway_right,14.56,1,short,-49.15,4,sideway_right,True,10,10,0,10,10,0,True,True,True,True,False
8_170,170,1848387,9955,9964,16:27.5,16:28.4,16,27,0.9,1,1,left_to_right,8,player_possession,57144,H. Mace,8,RB,2329,KC Current,-6.4,-21.07,5,wide_right,2,middle_third,False,-7.16,-21.59,5,wide_right,2,middle_third,False,1,winning,1,0,68,3,False,False,False,False,5,False,1,create,9,medium_block,2,finish,8,low_block,2,finish,8,low_block,,,,,False,False,0.9,-145.62,2,backward,,,3.97,1,jogging,9.43,5.47,-3.96,22.34,21.25,28.74,28.41,-0.33,30.16,31.25,1.09,False,False,1,pass_reception,1,pass,False,True,False,False,False,False,False,-49.15,4,sideway_right,14.56,1,short,1,successful,7_401,False,22541,Debinha,19.0,CF,16.59,-19.48,4,half_space_right,2,middle_third,False,15.01,-22.42,5,wide_right,2,middle_third,False,0.7127,False,0.0024,False,4,1,3,2,1,0,3,0,0,4,0,3,4,2,3,7,7,True,433.0,3,True,True,False,2,second_last,2,around,23.84,2,medium,5.08,1,forward,23.58,2,medium,6.33,1,forward,True,10,3,7,10,10,0,True,True,True,True,False
8_171,171,1848387,9978,9978,16:29.8,16:29.8,16,29,0.0,1,1,left_to_right,8,player_possession,22541,Debinha,19,CF,2329,KC Current,15.01,-22.42,5,wide_right,2,middle_third,False,15.01,-22.42,5,wide_right,2,middle_third,False,1,winning,1,0,68,4,False,False,True,False,5,False,1,create,9,medium_block,2,finish,8,low_block,2,finish,8,low_block,,,,,False,False,0.0,-83.85,4,sideway_right,,,4.87,1,jogging,2.9,2.9,0.0,20.22,20.22,5.21,5.21,0.0,32.28,32.28,0.0,True,True,1,pass_reception,1,pass,True,False,False,False,False,False,False,6.33,1,forward,23.58,2,medium,1,successful,7_404,True,151129,V. DiBernardo,15.0,AM,20.53,-6.0,3,center,3,attacking_third,False,25.6,-12.68,4,half_space_right,3,attacking_third,False,0.5365,True,0.0177,False,2,1,1,0,0,1,1,0,0,1,1,,,,,3,3,True,343.0,3,False,False,True,3,last,1,through,17.32,2,medium,71.42,3,sideway_left,18.07,2,medium,70.0,3,sideway_left,True,3,1,2,3,3,0,True,True,True,True,False
8_172,172,1848387,9997,10009,16:31.7,16:32.9,16,31,1.2,1,1,left_to_right,8,player_possession,151129,V. DiBernardo,15,AM,2329,KC Current,25.6,-12.68,4,half_space_right,3,attacking_third,False,32.29,-12.09,4,half_space_right,3,attacking_third,False,1,winning,1,0,69,1,False,True,True,True,1,True,2,finish,8,low_block,5,chaotic,5,chaotic,1,create,9,medium_block,,,,,False,False,6.75,5.04,1,forward,False,False,20.14,3,hsr,2.96,1.47,-1.48,26.02,32.67,0.42,0.38,-0.04,26.48,19.83,-6.65,False,False,1,pass_reception,5,possession_loss,False,False,True,True,False,False,False,70.0,3,sideway_left,18.07,2,medium,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,-1,True,True,True,,False
8_173,173,1848387,10010,10010,16:33.0,16:33.0,16,33,0.0,1,2,right_to_left,8,player_possession,57140,K. Kurtz,6,RCB,1833,NC Courage,-33.04,10.68,2,half_space_left,1,defensive_third,False,-33.04,10.68,2,half_space_left,1,defensive_third,False,2,losing,0,1,70,1,True,True,True,True,1,True,5,chaotic,5,chaotic,5,chaotic,5,chaotic,8,low_block,2,finish,,,12,throw_in_against,False,False,0.0,173.7,2,backward,,,22.94,3,hsr,1.35,1.35,0.0,10.78,10.78,43.82,43.82,0.0,41.72,41.72,0.0,False,False,4,recovery,3,clearance,True,False,False,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,,,,,8,8,,,,,,,,,,,,,,,,,,,,,,,,,,,10,10,0,True,True,,,False
8_174,174,1848387,10105,10115,16:42.5,16:43.5,16,42,1.0,1,1,left_to_right,8,player_possession,57144,H. Mace,8,RB,2329,KC Current,19.83,-30.53,5,wide_right,3,attacking_third,False,20.78,-32.81,5,wide_right,3,attacking_third,False,1,winning,1,0,71,2,True,False,True,True,2,False,5,chaotic,5,chaotic,1,create,9,medium_block,5,chaotic,5,chaotic,11,throw_in_for,11,throw_in_for,False,False,2.48,-67.38,4,sideway_right,False,False,8.9,1,jogging,3.5,1.71,-1.79,42.07,39.71,22.24,18.93,-3.31,10.43,12.79,2.36,False,False,7,throw_in_reception,1,pass,False,True,True,False,False,False,False,,,,,,,2,unsuccessful,7_409,,188178,M. Cooper,17.0,RW,30.44,-34.68,5,wide_right,3,attacking_third,False,,,,,,,,0.9571,False,0.0031,False,3,0,0,0,0,0,2,0,0,3,0,3,2,2,2,5,6,False,,,,,,,,,,9.84,1,short,-10.96,1,forward,,,,,,,True,9,5,4,9,9,0,True,True,,True,False
