event_id,index,match_id,frame_start,frame_end,time_start,time_end,minute_start,second_start,duration,period,attacking_side_id,attacking_side,event_type_id,event_type,player_id,player_name,player_position_id,player_position,team_id,team_shortname,x_start,y_start,channel_id_start,channel_start,third_id_start,third_start,penalty_area_start,x_end,y_end,channel_id_end,channel_end,third_id_end,third_end,penalty_area_end,game_state_id,game_state,team_score,opponent_team_score,phase_index,player_possession_phase_index,first_player_possession_in_team_possession,last_player_possession_in_team_possession,lead_to_different_phase,issued_from_different_phase,n_player_possessions_in_phase,team_possession_loss_in_phase,team_in_possession_phase_type_id,team_in_possession_phase_type,team_out_of_possession_phase_type_id,team_out_of_possession_phase_type,current_team_in_possession_next_phase_type_id,current_team_in_possession_next_phase_type,current_team_out_of_possession_next_phase_type_id,current_team_out_of_possession_next_phase_type,current_team_in_possession_previous_phase_type_id,current_team_in_possession_previous_phase_type,current_team_out_of_possession_previous_phase_type_id,current_team_out_of_possession_previous_phase_type,game_interruption_before_id,game_interruption_before,game_interruption_after_id,game_interruption_after,lead_to_shot,lead_to_goal,distance_covered,trajectory_angle,trajectory_direction_id,trajectory_direction,in_to_out,out_to_in,speed_avg,speed_avg_band_id,speed_avg_band,separation_start,separation_end,separation_gain,last_defensive_line_x_start,last_defensive_line_x_end,delta_to_last_defensive_line_start,delta_to_last_defensive_line_end,delta_to_last_defensive_line_gain,last_defensive_line_height_start,last_defensive_line_height_end,last_defensive_line_height_gain,inside_defensive_shape_start,inside_defensive_shape_end,start_type_id,start_type,end_type_id,end_type,one_touch,quick_pass,carry,forward_momentum,is_header,hand_pass,initiate_give_and_go,pass_angle_received,pass_direction_received_id,pass_direction_received,pass_distance_received,pass_range_received_id,pass_range_received,pass_outcome_id,pass_outcome,targeted_passing_option_event_id,high_pass,player_targeted_id,player_targeted_name,player_targeted_position_id,player_targeted_position,player_targeted_x_pass,player_targeted_y_pass,player_targeted_channel_pass_id,player_targeted_channel_pass,player_targeted_third_pass_id,player_targeted_third_pass,player_targeted_penalty_area_pass,player_targeted_x_reception,player_targeted_y_reception,player_targeted_channel_reception_id,player_targeted_channel_reception,player_targeted_third_reception_id,player_targeted_third_reception,player_targeted_penalty_area_reception,player_targeted_xpass_completion,player_targeted_difficult_pass_target,player_targeted_xthreat,player_targeted_dangerous,n_passing_options,n_off_ball_runs,n_passing_options_line_break,n_passing_options_first_line_break,n_passing_options_second_last_line_break,n_passing_options_last_line_break,n_passing_options_ahead,n_passing_options_dangerous_difficult,n_passing_options_dangerous_not_difficult,n_passing_options_not_dangerous_not_difficult,n_passing_options_not_dangerous_difficult,n_passing_options_at_start,n_passing_options_at_end,n_passing_options_ahead_at_start,n_passing_options_ahead_at_end,n_teammates_ahead_end,n_teammates_ahead_start,organised_defense,defensive_structure,n_defensive_lines,first_line_break,second_last_line_break,last_line_break,furthest_line_break_id,furthest_line_break,furthest_line_break_type_id,furthest_line_break_type,interplayer_distance,interplayer_distance_range_id,interplayer_distance_range,interplayer_angle,interplayer_direction_id,interplayer_direction,pass_distance,pass_range_id,pass_range,pass_angle,pass_direction_id,pass_direction,pass_ahead,n_opponents_ahead_player_in_possession_pass_moment,n_opponents_ahead_pass_reception,n_opponents_bypassed,n_opponents_ahead_end,n_opponents_ahead_start,n_opponents_overtaken,is_player_possession_start_matched,is_player_possession_end_matched,is_previous_pass_matched,is_pass_reception_matched,fully_extrapolated
8_340,340,1875301,28452,28462,47:17.2,47:18.2,47,17,1.0,1,1,left_to_right,8,player_possession,149882,K. Abello,2,LB,2334,Orlando Pride,14.22,26.56,1,wide_left,2,middle_third,False,14.35,27.31,1,wide_left,2,middle_third,False,1,winning,1,0,197,2,False,False,False,False,6,True,7,set_play,13,defending_set_play,5,chaotic,5,chaotic,2,finish,8,low_block,,,,,False,False,1.04,80.17,3,sideway_left,,,3.92,1,jogging,10.85,8.34,-2.52,32.96,33.13,18.74,18.78,0.04,19.54,19.37,-0.17,False,False,1,pass_reception,1,pass,False,True,False,False,False,False,False,61.86,3,sideway_left,14.99,1,short,1,successful,7_969,False,151151,H. McCutcheon,12.0,LM,31.77,23.5,1,wide_left,3,attacking_third,False,35.99,29.53,1,wide_left,3,attacking_third,False,0.8824,False,0.0059,False,2,1,1,0,0,1,1,0,0,2,0,2,2,1,1,6,7,True,433.0,3,True,False,True,3,last,2,around,17.83,2,medium,-12.34,1,forward,14.72,1,short,-20.6,1,forward,True,10,1,9,10,10,0,True,True,True,True,False
8_341,341,1875301,28480,28502,47:20.0,47:22.2,47,20,2.2,1,1,left_to_right,8,player_possession,151151,H. McCutcheon,12,LM,2334,Orlando Pride,35.99,29.53,1,wide_left,3,attacking_third,False,44.94,30.79,1,wide_left,3,attacking_third,False,1,winning,1,0,197,3,False,True,True,False,6,True,7,set_play,13,defending_set_play,5,chaotic,5,chaotic,2,finish,8,low_block,,,,,False,False,9.19,8.01,1,forward,False,False,14.96,1,jogging,4.22,3.23,-0.98,36.73,45.1,0.74,0.16,-0.58,15.77,7.4,-8.37,False,False,1,pass_reception,1,pass,False,False,True,False,False,False,False,-20.6,1,forward,14.72,1,short,2,unsuccessful,7_971,,63540,Adriana,16.0,LW,40.88,10.86,2,half_space_left,3,attacking_third,True,,,,,,,,0.1672,True,0.0291,True,2,1,0,0,0,0,0,1,0,1,0,2,2,0,0,0,0,False,,,,,,,,,,20.34,2,medium,-101.51,4,sideway_right,,,,,,,False,1,5,-4,1,1,0,True,True,True,True,False
8_342,342,1875301,28517,28517,47:23.7,47:23.7,47,23,0.0,1,2,right_to_left,8,player_possession,68518,L. Santos,12,LM,2333,Washington,-39.58,-6.45,3,center,1,defensive_third,False,-39.58,-6.45,3,center,1,defensive_third,False,2,losing,0,1,197,1,True,True,True,True,6,True,14,disruption,14,disruption,5,chaotic,5,chaotic,2,finish,8,low_block,,,,,False,False,0.0,-172.21,2,backward,,,6.87,1,jogging,4.48,4.48,0.0,-4.64,-4.64,34.94,34.94,0.0,57.14,57.14,0.0,True,True,2,pass_interception,1,pass,True,False,False,False,False,False,False,,,,,,,2,unsuccessful,,,815174,M. Morris,19.0,CF,-27.0,-12.57,4,half_space_right,1,defensive_third,False,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,,,,,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,7,7,0,True,True,True,True,False
8_343,343,1875301,28541,28550,47:26.1,47:27.0,47,26,0.9,1,1,left_to_right,8,player_possession,441597,E. Madril Sams,6,RCB,2334,Orlando Pride,17.47,16.52,2,half_space_left,2,middle_third,False,17.92,17.44,2,half_space_left,3,attacking_third,False,1,winning,1,0,199,1,True,False,True,True,1,False,2,finish,8,low_block,1,create,9,medium_block,5,chaotic,5,chaotic,,,,,False,False,0.98,63.94,3,sideway_left,,,4.19,1,jogging,6.09,2.22,-3.87,38.95,36.8,21.48,18.88,-2.6,13.55,15.7,2.15,False,False,2,pass_interception,1,pass,False,True,False,False,False,False,False,,,,,,,1,successful,7_976,False,149954,K. Strom,4.0,LCB,1.75,8.02,3,center,2,middle_third,False,2.46,7.09,3,center,2,middle_third,False,0.9743,False,0.0007,False,4,1,0,0,0,0,2,0,0,4,0,3,4,2,2,6,8,False,,,,,,,,,,18.71,2,medium,-149.78,2,backward,14.53,1,short,-145.65,2,backward,False,10,10,0,10,10,0,True,True,True,True,False
8_344,344,1875301,28574,28574,47:29.4,47:29.4,47,29,0.0,1,1,left_to_right,8,player_possession,149954,K. Strom,4,LCB,2334,Orlando Pride,2.46,7.09,3,center,2,middle_third,False,2.46,7.09,3,center,2,middle_third,False,1,winning,1,0,200,1,False,False,True,True,1,False,1,create,9,medium_block,2,finish,8,low_block,2,finish,8,low_block,,,,,False,False,0.0,-38.97,1,forward,,,6.24,1,jogging,7.3,7.3,0.0,32.54,32.54,30.08,30.08,0.0,19.96,19.96,0.0,False,False,1,pass_reception,1,pass,True,False,False,False,False,False,False,-145.65,2,backward,14.53,1,short,1,successful,7_977,False,62389,Angelina,14.0,RM,10.98,6.83,3,center,2,middle_third,False,11.6,3.71,3,center,2,middle_third,False,0.9897,False,0.0054,False,3,1,0,0,0,0,3,0,0,3,0,,,,,9,9,False,,,,,,,,,,8.52,1,short,-1.75,1,forward,10.31,1,short,14.49,1,forward,True,10,9,1,10,10,0,True,True,True,True,False
8_345,345,1875301,28589,28596,47:30.9,47:31.6,47,30,0.7,1,1,left_to_right,8,player_possession,62389,Angelina,14,RM,2334,Orlando Pride,11.6,3.71,3,center,2,middle_third,False,12.54,2.78,3,center,2,middle_third,False,1,winning,1,0,201,1,False,False,True,True,1,False,2,finish,8,low_block,1,create,9,medium_block,1,create,9,medium_block,,,,,False,False,1.15,-44.69,1,forward,,,6.84,1,jogging,2.73,1.14,-1.59,30.8,30.12,19.2,17.58,-1.62,21.7,22.38,0.68,True,True,1,pass_reception,1,pass,False,True,False,False,False,False,False,14.49,1,forward,10.31,1,short,1,successful,7_982,False,817541,C. Dyke,8.0,RB,8.93,-18.99,4,half_space_right,2,middle_third,False,3.75,-22.98,5,wide_right,2,middle_third,False,0.9953,False,0.0022,False,3,0,0,0,0,0,1,0,0,3,0,3,2,1,1,6,6,False,,,,,,,,,,22.07,2,medium,-99.42,4,sideway_right,19.61,2,medium,-105.62,4,sideway_right,False,9,10,-1,9,9,0,True,True,True,True,False
8_346,346,1875301,28615,28628,47:33.5,47:34.8,47,33,1.3,1,1,left_to_right,8,player_possession,817541,C. Dyke,8,RB,2334,Orlando Pride,3.75,-22.98,5,wide_right,2,middle_third,False,-0.86,-22.95,5,wide_right,2,middle_third,False,1,winning,1,0,202,1,False,False,False,True,5,False,1,create,9,medium_block,2,finish,8,low_block,2,finish,8,low_block,,,,,False,False,4.32,179.63,2,backward,False,False,12.77,1,jogging,11.1,11.76,0.67,28.58,27.5,24.83,28.36,3.53,23.92,25.0,1.08,False,False,1,pass_reception,1,pass,False,False,True,False,False,False,False,-105.62,4,sideway_right,19.61,2,medium,1,successful,7_983,False,149954,K. Strom,4.0,LCB,-4.81,-7.63,3,center,2,middle_third,False,-7.77,-9.34,4,half_space_right,2,middle_third,False,0.9982,False,0.0004,False,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,8,8,False,,,,,,,,,,15.82,2,medium,104.46,3,sideway_left,17.28,2,medium,97.35,3,sideway_left,False,10,10,0,10,10,0,True,True,True,True,False
8_347,347,1875301,28645,28657,47:36.5,47:37.7,47,36,1.2,1,1,left_to_right,8,player_possession,149954,K. Strom,4,LCB,2334,Orlando Pride,-7.77,-9.34,4,half_space_right,2,middle_third,False,-7.66,-8.39,3,center,2,middle_third,False,1,winning,1,0,202,2,False,False,False,False,5,False,1,create,9,medium_block,2,finish,8,low_block,2,finish,8,low_block,,,,,False,False,1.03,83.4,3,sideway_left,,,3.07,1,jogging,14.12,10.62,-3.5,24.89,23.15,32.66,30.81,-1.85,27.61,29.35,1.74,False,False,1,pass_reception,1,pass,False,False,False,False,False,False,False,97.35,3,sideway_left,17.28,2,medium,1,successful,7_984,False,441597,E. Madril Sams,6.0,RCB,-5.31,6.66,3,center,2,middle_third,False,-6.61,8.95,3,center,2,middle_third,False,0.9987,False,0.0004,False,1,0,0,0,0,0,1,0,0,1,0,1,1,1,1,9,9,True,523.0,3,False,False,False,,,,,15.23,2,medium,81.13,3,sideway_left,13.83,1,short,70.35,3,sideway_left,False,10,10,0,10,10,0,True,True,True,True,False
8_348,348,1875301,28675,28688,47:39.5,47:40.8,47,39,1.3,1,1,left_to_right,8,player_possession,441597,E. Madril Sams,6,RCB,2334,Orlando Pride,-6.61,8.95,3,center,2,middle_third,False,-7.27,10.98,2,half_space_left,2,middle_third,False,1,winning,1,0,202,3,False,False,False,False,5,False,1,create,9,medium_block,2,finish,8,low_block,2,finish,8,low_block,,,,,False,False,1.94,108.01,3,sideway_left,,,5.92,1,jogging,8.81,5.05,-3.76,21.61,21.02,28.22,28.29,0.07,30.89,31.48,0.59,False,False,1,pass_reception,1,pass,False,False,False,False,False,False,False,70.35,3,sideway_left,13.83,1,short,1,successful,7_986,False,149882,K. Abello,2.0,LB,0.69,31.31,1,wide_left,2,middle_third,False,0.51,31.68,1,wide_left,2,middle_third,False,0.9912,False,0.0009,False,2,0,0,0,0,0,1,0,0,2,0,2,2,1,1,8,8,True,442.0,3,False,False,False,,,,,21.83,2,medium,68.62,3,sideway_left,19.06,2,medium,63.27,3,sideway_left,True,10,8,2,10,10,0,True,True,True,True,False
8_349,349,1875301,28705,28715,47:42.5,47:43.5,47,42,1.0,1,1,left_to_right,8,player_possession,149882,K. Abello,2,LB,2334,Orlando Pride,0.51,31.68,1,wide_left,2,middle_third,False,2.15,31.54,1,wide_left,2,middle_third,False,1,winning,1,0,202,4,False,False,True,False,5,False,1,create,9,medium_block,2,finish,8,low_block,2,finish,8,low_block,,,,,False,False,1.65,-4.88,1,forward,,,5.95,1,jogging,10.02,6.49,-3.53,21.48,22.45,20.97,20.3,-0.67,31.02,30.05,-0.97,False,False,1,pass_reception,1,pass,False,True,False,False,False,False,False,63.27,3,sideway_left,19.06,2,medium,1,successful,7_987,False,63540,Adriana,16.0,LW,22.13,22.31,1,wide_left,3,attacking_third,False,22.71,27.61,1,wide_left,3,attacking_third,False,0.6705,False,0.0077,False,2,1,1,0,1,0,2,0,0,2,0,2,2,2,2,6,6,True,442.0,3,False,True,False,2,second_last,2,around,22.01,2,medium,-24.8,1,forward,20.27,2,medium,-26.14,1,forward,True,8,4,4,8,8,0,True,True,True,True,False
8_350,350,1875301,28728,28748,47:44.8,47:46.8,47,44,2.0,1,1,left_to_right,8,player_possession,63540,Adriana,16,LW,2334,Orlando Pride,22.71,27.61,1,wide_left,3,attacking_third,False,20.64,28.11,1,wide_left,3,attacking_third,False,1,winning,1,0,203,1,False,False,False,True,2,True,2,finish,8,low_block,5,chaotic,5,chaotic,1,create,9,medium_block,,,,,False,False,3.38,166.42,2,backward,False,False,6.18,1,jogging,1.23,0.42,-0.81,26.44,29.93,3.73,9.29,5.56,26.06,22.57,-3.49,False,True,1,pass_reception,1,pass,False,False,True,False,False,False,False,-26.14,1,forward,20.27,2,medium,1,successful,7_989,False,151151,H. McCutcheon,12.0,LM,14.74,23.3,1,wide_left,2,middle_third,False,14.14,24.45,1,wide_left,2,middle_third,False,0.9725,False,0.0073,False,2,0,0,0,0,0,0,0,0,2,0,1,2,0,0,2,0,True,442.0,3,False,False,False,,,,,7.61,1,short,-140.81,2,backward,7.67,1,short,-155.27,2,backward,False,4,6,-2,4,4,0,True,True,True,True,False
8_351,351,1875301,28759,28759,47:47.9,47:47.9,47,47,0.0,1,1,left_to_right,8,player_possession,151151,H. McCutcheon,12,LM,2334,Orlando Pride,14.14,24.45,1,wide_left,2,middle_third,False,14.14,24.45,1,wide_left,2,middle_third,False,1,winning,1,0,203,2,False,True,True,False,2,True,2,finish,8,low_block,5,chaotic,5,chaotic,1,create,9,medium_block,,,12,throw_in_against,False,False,0.0,112.93,3,sideway_left,,,4.11,1,jogging,4.57,4.57,0.0,30.32,30.32,16.18,16.18,0.0,22.18,22.18,0.0,True,True,1,pass_reception,1,pass,True,False,False,False,False,False,False,-155.27,2,backward,7.67,1,short,2,unsuccessful,7_991,,63540,Adriana,16.0,LW,21.71,26.51,1,wide_left,3,attacking_third,False,,,,,,,,0.4986,True,0.0167,False,2,1,2,0,1,1,1,0,0,1,1,,,,,5,5,True,442.0,3,False,True,True,3,last,2,around,7.85,1,short,15.22,1,forward,,,,,,,True,6,3,3,6,6,0,True,True,True,,False
8_352,352,1875301,28913,28913,48:03.3,48:03.3,48,3,0.0,1,2,right_to_left,8,player_possession,815174,M. Morris,19,CF,2333,Washington,-32.8,-28.87,5,wide_right,1,defensive_third,False,-32.8,-28.87,5,wide_right,1,defensive_third,False,2,losing,0,1,204,1,True,False,True,True,2,True,5,chaotic,5,chaotic,5,chaotic,5,chaotic,8,low_block,2,finish,11,throw_in_for,12,throw_in_against,False,False,0.0,-133.65,4,sideway_right,,,6.41,1,jogging,1.74,1.74,0.0,-6.19,-6.19,26.61,26.61,0.0,58.69,58.69,0.0,True,True,7,throw_in_reception,1,pass,True,False,False,False,False,False,False,,,,,,,2,unsuccessful,7_993,,627216,P. Metayer,8.0,RB,-41.78,-33.96,5,wide_right,1,defensive_third,False,,,,,,,,0.9112,False,0.0,False,2,0,0,0,0,0,0,0,0,1,1,,,,,5,5,False,,,,,,,,,,10.32,1,short,-150.45,2,backward,,,,,,,False,8,10,-2,8,8,0,True,True,,,False
8_353,353,1875301,29103,29115,48:22.3,48:23.5,48,22,1.2,1,2,right_to_left,8,player_possession,627216,P. Metayer,8,RB,2333,Washington,-44.07,-31.14,5,wide_right,1,defensive_third,False,-42.84,-32.84,5,wide_right,1,defensive_third,False,2,losing,0,1,207,1,False,True,True,True,1,True,6,direct,15,defending_direct,9,medium_block,1,create,5,chaotic,5,chaotic,12,throw_in_against,,,False,False,2.22,-54.11,4,sideway_right,False,False,6.69,1,jogging,1.51,0.66,-0.85,-9.74,-9.13,34.33,33.71,-0.62,62.24,61.63,-0.61,False,False,8,throw_in_interception,1,pass,False,False,True,False,False,False,False,,,,,,,2,unsuccessful,7_996,,62527,A. Hatch,19.0,CF,-20.42,-25.62,5,wide_right,1,defensive_third,False,,,,,,,,0.4755,True,0.0005,False,3,0,0,0,0,0,2,0,0,0,3,3,2,2,2,6,7,False,,,,,,,,,,23.55,2,medium,17.85,1,forward,,,,,,,True,9,3,6,9,9,0,True,True,,True,False
8_354,354,1875301,29151,29170,48:27.1,48:29.0,48,27,1.9,1,1,left_to_right,8,player_possession,441597,E. Madril Sams,6,RCB,2334,Orlando Pride,-0.08,21.95,1,wide_left,2,middle_third,False,-6.92,19.9,2,half_space_left,2,middle_third,False,1,winning,1,0,208,1,True,False,False,True,6,False,1,create,9,medium_block,0,build_up,10,high_block,15,defending_direct,6,direct,,,,,False,False,6.81,-163.32,2,backward,False,False,13.61,1,jogging,9.01,5.48,-3.53,35.38,31.91,35.46,38.83,3.37,17.12,20.59,3.47,False,False,2,pass_interception,1,pass,False,False,True,False,False,False,False,,,,,,,1,successful,7_1001,False,817541,C. Dyke,8.0,RB,-2.7,-3.63,3,center,2,middle_third,False,-7.85,-12.57,4,half_space_right,2,middle_third,False,0.9942,False,0.0008,False,4,3,0,0,0,0,3,0,0,4,0,3,1,2,3,9,9,False,,,,,,,,,,23.91,2,medium,-79.83,4,sideway_right,19.68,2,medium,-60.7,4,sideway_right,True,10,10,0,10,10,0,True,True,True,True,False
8_355,355,1875301,29192,29211,48:31.2,48:33.1,48,31,1.9,1,1,left_to_right,8,player_possession,817541,C. Dyke,8,RB,2334,Orlando Pride,-7.85,-12.57,4,half_space_right,2,middle_third,False,-4.9,-18.4,4,half_space_right,2,middle_third,False,1,winning,1,0,208,2,False,False,False,False,6,False,1,create,9,medium_block,0,build_up,10,high_block,15,defending_direct,6,direct,,,,,False,False,6.29,-63.16,4,sideway_right,False,False,12.61,1,jogging,16.02,11.29,-4.73,27.58,23.11,35.43,28.01,-7.42,24.92,29.39,4.47,False,False,1,pass_reception,1,pass,False,False,True,False,False,False,False,-60.7,4,sideway_right,19.68,2,medium,1,successful,7_1002,False,151602,A. Watt,17.0,RW,12.2,-31.09,5,wide_right,2,middle_third,False,8.51,-31.7,5,wide_right,2,middle_third,False,0.9875,False,0.0016,False,2,0,0,0,0,0,2,0,0,2,0,1,2,1,2,7,7,True,523.0,3,False,False,False,,,,,21.29,2,medium,-36.58,1,forward,19.26,2,medium,-24.84,1,forward,True,10,7,3,10,10,0,True,True,True,True,False
8_356,356,1875301,29226,29239,48:34.6,48:35.9,48,34,1.3,1,1,left_to_right,8,player_possession,151602,A. Watt,17,RW,2334,Orlando Pride,8.51,-31.7,5,wide_right,2,middle_third,False,9.55,-28.72,5,wide_right,2,middle_third,False,1,winning,1,0,208,3,False,False,False,False,6,False,1,create,9,medium_block,0,build_up,10,high_block,15,defending_direct,6,direct,,,,,False,False,2.88,70.76,3,sideway_left,False,False,8.72,1,jogging,5.62,1.79,-3.83,21.41,23.26,12.9,13.71,0.81,31.09,29.24,-1.85,False,False,1,pass_reception,1,pass,False,False,True,False,False,False,False,-24.84,1,forward,19.26,2,medium,1,successful,7_1004,False,22542,Marta,19.0,CF,4.85,-16.43,4,half_space_right,2,middle_third,False,5.75,-17.11,4,half_space_right,2,middle_third,False,0.929,False,0.0024,False,2,0,0,0,0,0,0,0,0,2,0,2,2,0,0,2,4,True,523.0,3,False,False,False,,,,,13.16,1,short,110.93,3,sideway_left,12.37,1,short,122.56,3,sideway_left,False,7,10,-3,7,7,0,True,True,True,True,False
8_357,357,1875301,29250,29250,48:37.0,48:37.0,48,37,0.0,1,1,left_to_right,8,player_possession,22542,Marta,19,CF,2334,Orlando Pride,5.75,-17.11,4,half_space_right,2,middle_third,False,5.75,-17.11,4,half_space_right,2,middle_third,False,1,winning,1,0,208,4,False,False,False,False,6,False,1,create,9,medium_block,0,build_up,10,high_block,15,defending_direct,6,direct,,,,,False,False,0.0,-8.53,1,forward,,,2.98,1,jogging,4.99,4.99,0.0,24.27,24.27,18.52,18.52,0.0,28.23,28.23,0.0,False,False,1,pass_reception,1,pass,True,False,False,False,False,False,False,122.56,3,sideway_left,12.37,1,short,1,successful,7_1006,False,817541,C. Dyke,8.0,RB,-3.71,-27.25,5,wide_right,2,middle_third,False,-3.44,-26.28,5,wide_right,2,middle_third,False,0.9861,False,0.0007,False,1,0,0,0,0,0,0,0,0,1,0,,,,,5,5,True,523.0,3,False,False,False,,,,,13.87,1,short,-133.01,4,sideway_right,14.64,1,short,-131.18,4,sideway_right,False,10,10,0,10,10,0,True,True,True,True,False
8_358,358,1875301,29263,29273,48:38.3,48:39.3,48,38,1.0,1,1,left_to_right,8,player_possession,817541,C. Dyke,8,RB,2334,Orlando Pride,-3.44,-26.28,5,wide_right,2,middle_third,False,-3.64,-25.48,5,wide_right,2,middle_third,False,1,winning,1,0,208,5,False,False,False,False,6,False,1,create,9,medium_block,0,build_up,10,high_block,15,defending_direct,6,direct,,,,,False,False,0.83,104.04,3,sideway_left,,,2.92,1,jogging,12.76,10.0,-2.76,23.79,22.83,27.23,26.47,-0.76,28.71,29.67,0.96,False,False,1,pass_reception,1,pass,False,True,False,False,False,False,False,-131.18,4,sideway_right,14.64,1,short,1,successful,7_1007,False,441597,E. Madril Sams,6.0,RCB,-10.8,-13.29,4,half_space_right,2,middle_third,False,-12.55,-13.27,4,half_space_right,2,middle_third,False,0.999,False,0.0001,False,2,0,0,0,0,0,0,0,0,2,0,2,2,0,0,7,7,True,523.0,3,False,False,False,,,,,14.14,1,short,120.43,3,sideway_left,14.78,1,short,118.35,3,sideway_left,False,10,10,0,10,10,0,True,True,True,True,False
8_359,359,1875301,29286,29335,48:40.6,48:45.5,48,40,4.9,1,1,left_to_right,8,player_possession,441597,E. Madril Sams,6,RCB,2334,Orlando Pride,-12.55,-13.27,4,half_space_right,2,middle_third,False,-12.4,-16.54,4,half_space_right,2,middle_third,False,1,winning,1,0,208,6,False,False,True,False,6,False,1,create,9,medium_block,0,build_up,10,high_block,15,defending_direct,6,direct,,,,,False,False,8.08,-87.37,4,sideway_right,False,False,5.96,1,jogging,12.62,6.64,-5.99,21.42,18.62,33.97,31.02,-2.95,31.08,33.88,2.8,False,False,1,pass_reception,1,pass,False,False,True,False,False,False,False,118.35,3,sideway_left,14.78,1,short,1,successful,7_1013,False,149873,A. Moorhouse,1.0,GK,-34.5,-3.71,3,center,1,defensive_third,False,-34.79,-3.02,3,center,1,defensive_third,False,0.9986,False,0.0,False,5,0,1,1,0,0,2,0,0,5,0,1,2,0,2,8,8,True,442.0,3,False,False,False,,,,,25.55,2,medium,149.86,2,backward,20.39,2,medium,148.84,2,backward,False,10,10,0,10,10,0,True,True,True,True,False
8_360,360,1875301,29360,29397,48:48.0,48:51.7,48,48,3.7,1,1,left_to_right,8,player_possession,149873,A. Moorhouse,1,GK,2334,Orlando Pride,-34.79,-3.02,3,center,1,defensive_third,False,-34.43,-4.13,3,center,1,defensive_third,False,1,winning,1,0,209,1,False,False,False,True,3,False,0,build_up,10,high_block,1,create,9,medium_block,1,create,9,medium_block,,,,,False,False,1.83,-72.03,4,sideway_right,,,1.78,1,jogging,23.37,17.67,-5.7,14.6,9.04,49.39,43.47,-5.92,37.9,43.46,5.56,False,False,1,pass_reception,1,pass,False,False,False,False,False,False,False,148.84,2,backward,20.39,2,medium,1,successful,7_1015,False,441597,E. Madril Sams,6.0,RCB,-29.88,-11.39,4,half_space_right,1,defensive_third,False,-31.35,-11.15,4,half_space_right,1,defensive_third,False,0.9978,False,0.0001,False,2,1,0,0,0,0,2,0,0,2,0,2,1,2,2,10,10,True,442.0,3,False,False,False,,,,,8.57,1,short,-57.92,4,sideway_right,9.66,1,short,-52.82,4,sideway_right,True,10,10,0,10,10,0,True,True,True,True,False
8_361,361,1875301,29409,29447,48:52.9,48:56.7,48,52,3.8,1,1,left_to_right,8,player_possession,441597,E. Madril Sams,6,RCB,2334,Orlando Pride,-31.35,-11.15,4,half_space_right,1,defensive_third,False,-28.89,-12.02,4,half_space_right,1,defensive_third,False,1,winning,1,0,209,2,False,False,False,False,3,False,0,build_up,10,high_block,1,create,9,medium_block,1,create,9,medium_block,,,,,False,False,3.34,-19.48,1,forward,False,False,3.15,1,jogging,14.49,5.83,-8.66,8.45,7.01,39.8,35.9,-3.9,44.05,45.49,1.44,False,False,1,pass_reception,1,pass,False,False,True,False,False,False,False,-52.82,4,sideway_right,9.66,1,short,1,successful,7_1019,False,149954,K. Strom,4.0,LCB,-33.45,8.91,3,center,1,defensive_third,False,-34.63,10.22,2,half_space_left,1,defensive_third,False,0.9981,False,0.0,False,5,0,1,0,1,0,2,0,0,5,0,2,3,1,2,7,8,True,442.0,3,False,False,False,,,,,21.42,2,medium,102.29,3,sideway_left,19.58,2,medium,98.58,3,sideway_left,False,10,10,0,10,10,0,True,True,True,True,False
8_362,362,1875301,29464,29481,48:58.4,49:00.1,48,58,1.7,1,1,left_to_right,8,player_possession,149954,K. Strom,4,LCB,2334,Orlando Pride,-34.63,10.22,2,half_space_left,1,defensive_third,False,-31.53,15.05,2,half_space_left,1,defensive_third,False,1,winning,1,0,209,3,False,False,True,False,3,False,0,build_up,10,high_block,1,create,9,medium_block,1,create,9,medium_block,,,12,throw_in_against,False,False,5.53,57.31,3,sideway_left,False,False,12.5,1,jogging,10.69,1.95,-8.74,5.6,4.87,40.23,36.4,-3.83,46.9,47.63,0.73,False,False,1,pass_reception,1,pass,False,False,True,False,False,False,False,98.58,3,sideway_left,19.58,2,medium,2,unsuccessful,7_1023,,63540,Adriana,16.0,LW,0.18,26.65,1,wide_left,2,middle_third,False,,,,,,,,0.6396,True,0.0015,False,3,1,3,2,1,0,3,0,0,2,1,2,3,2,3,8,9,True,442.0,3,True,True,False,2,second_last,2,around,33.77,3,long,20.09,1,forward,,,,,,,True,10,4,6,10,10,0,True,True,True,,False
